NAME,NES,pvalue,FDR
GOBP_LIPID_LOCALIZATION,-1.6834234,0.016949153,0.121905886
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,-1.6832423,0.042168673,0.12179172
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-1.6831534,0.02892562,0.12165202
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING,-1.6801631,0.019267824,0.1229996
GOBP_NUCLEUS_ORGANIZATION,-1.6796446,0.038383838,0.123103686
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-1.6771871,0.025242718,0.12423805
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,-1.674169,0.025210084,0.12550735
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,-1.6736612,0.04283054,0.12559259
GOBP_BLASTOCYST_DEVELOPMENT,-1.6714556,0.031914894,0.12671693
GOBP_REGULATION_OF_RNA_SPLICING,-1.6712396,0.026209677,0.12663591
GOBP_PROSTANOID_METABOLIC_PROCESS,-1.6704255,0.02357564,0.12691052
GOBP_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,-1.6698984,0.037698414,0.12701644
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION,-1.6691427,0.023255814,0.12729272
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,-1.6665285,0.026156941,0.12850653
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,-1.6650577,0.038306452,0.12919524
GOBP_POSITIVE_REGULATION_OF_RUFFLE_ASSEMBLY,-1.6630499,0.033333335,0.13031965
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT,-1.6598514,0.034068137,0.13190575
GOBP_GLYCOLIPID_CATABOLIC_PROCESS,-1.658881,0.031914894,0.132307
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,-1.6584408,0.04225352,0.13232745
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,-1.6570462,0.032,0.1330312
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS,-1.6541564,0.04191617,0.1344666
GOBP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,-1.6522878,0.026530612,0.13520887
GOBP_PROTEIN_LOCALIZATION_TO_ENDOSOME,-1.6512241,0.04133858,0.13546206
GOBP_RNA_METHYLATION,-1.650413,0.032818533,0.13531208
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,-1.6485785,0.042226486,0.13634217
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,-1.6483608,0.042592593,0.13623223
GOBP_EPITHELIAL_CELL_MATURATION,-1.6455258,0.042424243,0.13740513
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_METHYLATION,-1.6439539,0.034883723,0.13824295
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE,-1.6399217,0.031189084,0.13977835
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,-1.6351405,0.032520324,0.14260589
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE,-1.6339843,0.03168317,0.14319015
GOBP_TISSUE_HOMEOSTASIS,-1.6319351,0.038229376,0.14432032
GOBP_INTRACELLULAR_LIPID_TRANSPORT,-1.6230663,0.041152265,0.14882556
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION,-1.6207305,0.036259543,0.1498154
GOBP_HEMOSTASIS,-1.6193829,0.04233871,0.15007758
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_NITROGEN_SPECIES,-1.6145282,0.036697246,0.15327083
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,-1.6141158,0.046092186,0.15336911
GOBP_REGULATION_OF_ERAD_PATHWAY,-1.6139475,0.041501977,0.15326226
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION,-1.6126055,0.035856575,0.15370905
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,-1.6052526,0.037656903,0.15687992
GOBP_INTRACELLULAR_STEROL_TRANSPORT,-1.6045684,0.039848197,0.1571492
GOBP_REGULATION_OF_APPETITE,-1.6033564,0.035564855,0.15718699
GOBP_LACTATION,-1.5965973,0.052529182,0.16086112
GOBP_CYTOKINESIS,-1.5955005,0.031434186,0.16066086
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION,-1.5886787,0.056862745,0.16421618
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,-1.5884831,0.046464648,0.1641273
GOBP_MODULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION,-1.5805087,0.057471264,0.16856788
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR,-1.5789278,0.046747968,0.1693341
GOBP_AMIDE_TRANSPORT,-1.5782771,0.034836065,0.16959903
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS,-1.5776043,0.050583657,0.1698811
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,-1.5773686,0.048169557,0.16982892
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION,-1.5758188,0.044,0.17075051
GOBP_REGULATION_OF_MEMBRANE_PERMEABILITY,-1.5746418,0.048387095,0.17144096
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,-1.5673243,0.052419353,0.1758286
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,-1.5659057,0.048076924,0.17625467
GOBP_PROTEIN_AUTOUBIQUITINATION,-1.5659014,0.024489796,0.17600581
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,-1.5653293,0.06404959,0.17599615
GOBP_PEPTIDE_TRANSPORT,-1.5652031,0.059386972,0.1758398
GOBP_REGULATION_OF_VASCULOGENESIS,-1.5648986,0.06431536,0.17583962
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,-1.5640527,0.05697446,0.17629994
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,-1.5635346,0.049603175,0.17624424
GOBP_NUCLEAR_EXPORT,-1.5627422,0.04527559,0.17659448
GOBP_MICROTUBULE_ANCHORING,-1.5623326,0.046092186,0.17670089
GOBP_CERAMIDE_CATABOLIC_PROCESS,-1.560702,0.062240664,0.17776832
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION,-1.5562779,0.063872255,0.1789575
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_ENDOPLASMIC_RETICULUM_MEMBRANE,-1.555107,0.05490196,0.17924765
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,-1.554782,0.035714287,0.17903149
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,-1.5543866,0.05905512,0.1786348
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-1.5508536,0.048780486,0.1798467
GOBP_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,-1.5464759,0.050980393,0.18216127
GOBP_PLATELET_MORPHOGENESIS,-1.5381606,0.06693712,0.18709429
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,-1.5378444,0.05544933,0.1871043
GOBP_ENDOTHELIUM_DEVELOPMENT,-1.5370938,0.059793815,0.18697028
GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS,-1.5315055,0.05691057,0.19012833
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION,-1.5312543,0.06029106,0.18985339
GOBP_POSTREPLICATION_REPAIR,-1.5294123,0.057142857,0.19065782
GOBP_REGULATION_OF_PHAGOCYTOSIS,-1.5288038,0.06896552,0.19089127
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING,-1.5280252,0.07453416,0.19123046
GOBP_MACROPHAGE_MIGRATION,-1.5278432,0.058708414,0.19116746
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,-1.5276957,0.05893186,0.19079997
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-1.5274631,0.057654075,0.19078006
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,-1.5259237,0.06732673,0.19160478
GOBP_INTRACILIARY_TRANSPORT,-1.5227091,0.062,0.19384292
GOBP_REGULATION_OF_PROTEOLYSIS,-1.522548,0.056112226,0.19373447
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,-1.5219768,0.07414449,0.19397232
GOBP_PLATELET_AGGREGATION,-1.5204155,0.057082452,0.19456062
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,-1.5179104,0.06185567,0.19604395
GOBP_MICROVILLUS_ORGANIZATION,-1.5164222,0.072,0.19710122
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,-1.5161947,0.058380414,0.19703832
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,-1.5151995,0.07042254,0.19739744
GOBP_RESPONSE_TO_X_RAY,-1.514013,0.060215052,0.1977254
GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,-1.512053,0.050880626,0.19821732
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,-1.5116944,0.06693712,0.19830392
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS,-1.5098172,0.07663552,0.19919065
GOBP_VESICLE_MEDIATED_TRANSPORT_BETWEEN_ENDOSOMAL_COMPARTMENTS,-1.5074116,0.07170542,0.20065197
GOBP_SYNAPTIC_VESICLE_LOCALIZATION,-1.5073284,0.06029106,0.20048277
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS,-1.5038358,0.07017544,0.2034491
GOBP_SISTER_CHROMATID_COHESION,-1.5035108,0.06990291,0.20349552
GOBP_SYNAPTIC_VESICLE_RECYCLING,-1.5033354,0.058490567,0.20338528
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,-1.5028799,0.07514451,0.20359035
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,-1.5024918,0.07968128,0.20371255
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN,-1.5003722,0.072407044,0.20505747
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-1.5000594,0.057654075,0.20508455
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION,-1.4958439,0.07933194,0.20809245
GOBP_PROTEIN_AUTOPROCESSING,-1.4931135,0.079457365,0.2097341
GOBP_CELLULAR_EXTRAVASATION,-1.4927869,0.065891474,0.20951809
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE,-1.4913971,0.07378641,0.21030766
GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR,-1.4880418,0.06012024,0.21218823
GOBP_GOLGI_TO_VACUOLE_TRANSPORT,-1.4876264,0.057259712,0.21234222
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS,-1.4854323,0.08453608,0.21356314
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,-1.4824809,0.07692308,0.21503264
GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,-1.480167,0.07884616,0.21617046
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,-1.4800745,0.08387097,0.21598892
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,-1.4798462,0.07905138,0.21543732
GOBP_VACUOLAR_ACIDIFICATION,-1.478426,0.068359375,0.21629584
GOBP_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS,-1.4769703,0.06910569,0.21715651
GOBP_VIRAL_TRANSCRIPTION,-1.4753723,0.09885932,0.21798842
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,-1.4709538,0.078095235,0.21966049
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,-1.4706589,0.078,0.21968259
GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-1.468258,0.096837945,0.2210905
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,-1.4656434,0.07003891,0.22288232
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,-1.4644554,0.076767676,0.2235367
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING,-1.4634048,0.06952965,0.2240493
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,-1.458632,0.086065575,0.22783318
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,-1.4580353,0.09423077,0.22810705
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,-1.4579508,0.09780439,0.22795351
GOBP_TRANSLESION_SYNTHESIS,-1.4577353,0.07952286,0.22788283
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,-1.4555802,0.08686869,0.22860436
GOBP_REGULATION_OF_MEMBRANE_LIPID_METABOLIC_PROCESS,-1.4530008,0.103174604,0.23033741
GOBP_G0_TO_G1_TRANSITION,-1.451302,0.076612905,0.23155023
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,-1.4509054,0.075,0.23168062
GOBP_INFLAMMATORY_RESPONSE_TO_WOUNDING,-1.4485462,0.10625,0.23347391
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,-1.4471656,0.08835341,0.23444924
GOBP_HEPATOCYTE_APOPTOTIC_PROCESS,-1.4468347,0.079457365,0.23427981
GOBP_MITOTIC_G2_M_TRANSITION_CHECKPOINT,-1.4460878,0.077568136,0.23476765
GOBP_PROTEIN_K63_LINKED_UBIQUITINATION,-1.4441918,0.10159363,0.23642643
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,-1.4411417,0.10805501,0.23873974
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION,-1.4410576,0.08267716,0.2385608
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,-1.4389267,0.10311284,0.23996428
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS,-1.4380642,0.099585064,0.24058871
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY,-1.4377601,0.08782435,0.24036856
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,-1.4359305,0.0785124,0.24121682
GOBP_HOMOTYPIC_CELL_CELL_ADHESION,-1.4353142,0.09108911,0.24157026
GOBP_PROTEIN_INSERTION_INTO_ER_MEMBRANE,-1.4341998,0.09881423,0.2421845
GOBP_MODULATION_BY_HOST_OF_VIRAL_PROCESS,-1.4318027,0.108778626,0.24410951
GOBP_EXOCYTOSIS,-1.4281842,0.09202454,0.24626397
GOBP_REGULATION_OF_ICOSANOID_SECRETION,-1.4276432,0.104417674,0.24629901
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,-1.4273267,0.08203125,0.24637125
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,-1.4272707,0.09143969,0.2461627
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,-1.4269156,0.0877193,0.2462191
GOBP_MITOTIC_CYTOKINETIC_PROCESS,-1.4257846,0.10778443,0.24685101
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-1.4256597,0.09631147,0.24671088
GOBP_REGULATION_OF_ODONTOGENESIS,-1.4249812,0.0945674,0.24712896
GOBP_CELLULAR_RESPONSE_TO_KETONE,-1.4248855,0.10444874,0.24697165
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-1.4246868,0.09448819,0.24690227
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,-1.4244981,0.07915058,0.24680859
GOBP_AUDITORY_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION,-1.4242889,0.09730849,0.2467418
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION,-1.4233063,0.119284295,0.24743886
GOBP_INTERSTRAND_CROSS_LINK_REPAIR,-1.4227525,0.117529884,0.2474974
GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,-1.4203632,0.08982036,0.24910784
GOBP_PRESYNAPTIC_ENDOCYTOSIS,-1.417494,0.09213052,0.251277
GOBP_PROTEIN_TARGETING_TO_LYSOSOME,-1.4164357,0.101167314,0.25162804
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,-1.4157357,0.08146639,0.25185487
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,-1.4153997,0.084645666,0.25196323
GOBP_INTERLEUKIN_8_PRODUCTION,-1.415006,0.091451295,0.25210965
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT,-1.4142725,0.09375,0.2521368
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS,-1.4123551,0.096,0.2537963
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-1.4120841,0.10059172,0.2538198
GOBP_INSULIN_SECRETION,-1.4107496,0.09638554,0.25474948
GOBP_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,-1.4085089,0.10080645,0.25656003
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS,-1.4082829,0.08928572,0.25656855
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,-1.4060205,0.105860114,0.25787342
GOBP_RUFFLE_ORGANIZATION,-1.4053835,0.115384616,0.25826067
GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE,-1.404959,0.10246679,0.2584187
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS,-1.403932,0.11623246,0.25874352
GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,-1.3992627,0.11627907,0.26242062
GOBP_AMINE_BIOSYNTHETIC_PROCESS,-1.3987736,0.12401575,0.26272288
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,-1.3976517,0.1015625,0.26371858
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,-1.3970308,0.114173226,0.26411262
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,-1.396381,0.11706349,0.2645667
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,-1.394473,0.10192308,0.26584733
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1,-1.3932903,0.10392157,0.26602706
GOBP_P_BODY_ASSEMBLY,-1.3925645,0.108606555,0.26628077
GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS,-1.3921298,0.11576846,0.26647818
GOBP_REGULATION_OF_LIPID_LOCALIZATION,-1.3917773,0.12603305,0.26658124
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,-1.3872395,0.13372093,0.2701814
GOBP_REGULATION_OF_GTPASE_ACTIVITY,-1.386955,0.098393574,0.26995748
GOBP_REGULATION_OF_CYTOKINESIS,-1.3859847,0.10261569,0.2707935
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS,-1.3854684,0.13294798,0.27108747
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,-1.3843488,0.11344538,0.27203846
GOBP_PROTEIN_FOLDING,-1.38296,0.11720227,0.27279013
GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT,-1.38259,0.12224449,0.27240884
GOBP_MEMBRANE_DOCKING,-1.3809109,0.12055336,0.27351514
GOBP_DNA_BIOSYNTHETIC_PROCESS,-1.3807111,0.11344538,0.2731934
GOBP_CENTROMERE_COMPLEX_ASSEMBLY,-1.380051,0.118473895,0.27370748
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,-1.3792071,0.12033195,0.27384043
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,-1.3790823,0.12164948,0.27370378
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION,-1.3784357,0.10728745,0.27386937
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,-1.3782912,0.13772455,0.27375662
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SECRETION,-1.3779107,0.09034908,0.27393642
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN,-1.3769202,0.13226452,0.2745635
GOBP_VASCULAR_WOUND_HEALING,-1.3759195,0.119760476,0.27511737
GOBP_RESPONSE_TO_AMINO_ACID_STARVATION,-1.3756264,0.12704918,0.2751512
GOBP_PROTEIN_DESTABILIZATION,-1.3749948,0.11683168,0.2756055
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,-1.3706301,0.10176125,0.27985784
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,-1.3693453,0.129771,0.2805265
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,-1.3691639,0.11867704,0.28047714
GOBP_REGULATION_OF_KINASE_ACTIVITY,-1.3651489,0.12731007,0.28435105
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,-1.3648303,0.12024048,0.28448275
GOBP_TYPE_I_INTERFERON_PRODUCTION,-1.3637735,0.13131313,0.28548267
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION,-1.3619025,0.11934157,0.28714395
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,-1.3613458,0.13043478,0.28752118
GOBP_PEROXISOME_ORGANIZATION,-1.3561803,0.13706563,0.29236534
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,-1.3560476,0.09979633,0.29221994
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,-1.3556336,0.11614173,0.29159498
GOBP_ERBB2_SIGNALING_PATHWAY,-1.3511646,0.12653062,0.29624745
GOBP_PROTEIN_DEACETYLATION,-1.3485206,0.13121273,0.29831064
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,-1.348463,0.13453816,0.29780942
GOBP_BLASTOCYST_GROWTH,-1.3473125,0.12452107,0.2989222
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,-1.345075,0.14375,0.29987013
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,-1.3411652,0.1341719,0.30339932
GOBP_AXONAL_TRANSPORT,-1.3398317,0.12601626,0.30387896
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,-1.3392634,0.123203285,0.30400047
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,-1.3372346,0.14035088,0.30588028
GOBP_MRNA_3_END_PROCESSING,-1.3367875,0.13549618,0.30585772
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,-1.3359452,0.12877263,0.30659
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,-1.3350912,0.13939394,0.3073145
GOBP_ORGANELLE_MEMBRANE_FUSION,-1.3326968,0.12474849,0.3092852
GOBP_WOUND_HEALING,-1.3306463,0.13426854,0.3111289
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION,-1.3306144,0.16023166,0.31087965
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,-1.3283602,0.13552362,0.3130513
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,-1.3261447,0.13402061,0.314883
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,-1.3234593,0.13833992,0.31734046
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,-1.3229867,0.1484375,0.31738868
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE,-1.3227471,0.16699801,0.31742662
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,-1.3225721,0.14777328,0.31732306
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,-1.3224065,0.1515748,0.31725836
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,-1.3212031,0.14663951,0.31845695
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,-1.3199177,0.14423077,0.3194619
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,-1.3186386,0.12774451,0.32040983
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,-1.3175251,0.14145383,0.3211628
GOBP_LIPID_EXPORT_FROM_CELL,-1.3161753,0.13894737,0.32137486
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,-1.3117967,0.14522822,0.32552955
GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,-1.311497,0.17567568,0.32561716
GOBP_VESICLE_DOCKING,-1.309731,0.14373717,0.3272198
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-1.3088799,0.1446541,0.32770404
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,-1.3047183,0.15717092,0.3324049
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,-1.3045957,0.15113872,0.3322616
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,-1.3044091,0.14285715,0.33221602
GOBP_RNA_LOCALIZATION,-1.3042151,0.14081633,0.33215454
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,-1.3038912,0.16007905,0.3322718
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,-1.3032728,0.17330678,0.33211562
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,-1.3023072,0.1707819,0.33303913
GOBP_RESPONSE_TO_COLD,-1.3018384,0.14087301,0.33332375
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-1.3009202,0.17718941,0.3336073
GOBP_REGULATION_OF_MRNA_PROCESSING,-1.3003861,0.15187377,0.33367744
GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT,-1.300088,0.14669421,0.33376196
GOBP_SENSORY_PERCEPTION_OF_PAIN,-1.3000404,0.16149068,0.33353853
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,-1.2940716,0.16085272,0.3393957
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,-1.2939206,0.16969697,0.33928928
