__mclCluster,EnrichmentMap::-log10(pvalue) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (mouse_r_protein_coding_classic.GseaPreranked),name,selected,shared name
36,1.79317412396815,1.79317412396815,1.79317412396815,0.9839,0.14349999999999999,4.2900000000000001E-2,1,OPHN1|DOCK8|PAX6|HES5|NEK3|NDE1|RAP1B|FGF10|FLOT2|SPRY1|CDC42|RHOA|ARHGEF2|HDAC3|BRSK2|PRKCZ|KAT5|CLASP1|CLASP2|GBF1|LLGL1|SLC9A6|TRAF3IP2|RHOU|PLK1|CORO7|PHLDB2|RUFY3|STK11|TCIRG1|BCCIP|SIPA1L3|KIF20B|INPPL1|MAPRE1|MARK2|SHH|NDC80|MSN|EXOC4|ARFGEF1|MYO9B|SKA1|SPAG5|SCRIB|SDCCAG8|CDH5|PAFAH1B1|FBXW11|DOCK7|FAT1|GPSM2|AMOT|NSFL1C|MYH9|ABL1|UBXN2B|CENPA|PARD3B|RHOQ|PKHD1|CYTH1|FSCN1|RHOJ|IGF1R|GSK3B|TSC2|KANK1|DCTN1|DOCK2|VANGL2|CYTH3|PARD3|CYP26B1|CRTAM|RICTOR|UST|CCDC66|BRSK1|WEE1|HTT|FBF1|FRMD4B|HES1|HEY1|RHOV|FGF13|KRIT1|PRKCI|CCL19|CRB2|CFL1|ZW10|IFT20|SH3BP1|ALPK2|TCF15|CCR7|FERMT1|PTK7|MYO18A|FRMD4A|AMOTL1|DYNLT1B|LAMA1|AMOTL2|CRB3|MYO9A|WNT5A|NDEL1|TTC8|FEZ1|ITGB1|WDPCP|ABL2|GJA1|PARD6A|GSN|GOLPH3|PRICKLE1|LLGL2|PKD1|CDK5RAP2|CRK|KIF26B|NUMA1|ARF6|LMNA|MAD2L1|RAB10|MCPH1|FOXJ1|SPRY2|GATA3|JAM3|KCNJ8|PAK1|RAB11FIP2|CAMSAP3|FAM89B|GPSM1|PLEKHG3|EPHB1|CRKL,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ESTABLISHMENT_OF_CELL_POLARITY,144,ENR,GOBP_ESTABLISHMENT_OF_CELL_POLARITY,1.9663999999999999,1.61E-2,GOBP_ESTABLISHMENT_OF_CELL_POLARITY,FALSE,GOBP_ESTABLISHMENT_OF_CELL_POLARITY
,1.6307841425898599,1.6307841425898599,1.6307841425898599,0.97660000000000002,0.2082,8.0500000000000002E-2,1,FOXA2|BMP4|FOXA1|IGF1|ERRFI1|FGFR4|FGFR3|LTA4H|FGF10|CREB1|PPP3R1|FOXP4|WNT7B|RBPJ|CDC42|NFIB|THRB|FNDC3B|CTNNB1|MAP2K2|AIMP2|HMGA2|THRA|FGFR2|KLF2|MAP2K1|NCOR2|FGF7|FOSL2|FOXP2|RCN3|COL6A1|RBBP9|KRAS|STRA6|SRSF6|ADAMTSL2|SHH|FOXP1|HOXA5|TMEM38B|PKD1|GRHL2|DHCR7|FOXJ1|SAV1|TRP73|GATA6|NKX2-1|AGR2|YAP1|SOX9|PTHLH|WNT2|SPDEF,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_LUNG_EPITHELIUM_DEVELOPMENT,55,ENR,GOBP_LUNG_EPITHELIUM_DEVELOPMENT,1.7985,2.3400000000000001E-2,GOBP_LUNG_EPITHELIUM_DEVELOPMENT,FALSE,GOBP_LUNG_EPITHELIUM_DEVELOPMENT
20,2.67778070526608,2.67778070526608,2.67778070526608,0.99790000000000001,0.31,4.07E-2,1,NRP1|PHOX2A|TFAP2A|SEMA3F|HOXB3|PAX2|GLI3|SIX1|HOXA3|PLXNA1|KCNA2|DMD|MAFB|CITED2|EPHB2|ADARB1|HOXA1|TBX1|TIFAB|SEMA3A|CHRNB2|NRP2|HOXB1|HOXB2|EGR2|PLXNA3|ATP8B1|EPHB1|PLXNA4|HOXD3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CRANIAL_NERVE_MORPHOGENESIS,30,ENR,GOBP_CRANIAL_NERVE_MORPHOGENESIS,1.9901,2.0999999999999999E-3,GOBP_CRANIAL_NERVE_MORPHOGENESIS,FALSE,GOBP_CRANIAL_NERVE_MORPHOGENESIS
90,2.10237290870956,2.10237290870956,2.10237290870956,0.99209999999999998,0.25719999999999998,2.8899999999999999E-2,1,CCL8|GSK3B|NEO1|DOCK2|DOCK5|NPHS1|IL4|NTN3|PLEKHO1|PTGFRN|CAPN2|INS2|CD81|SCGB3A1|CFLAR|FLT3L|SYNA|CAV3|ITGB1|TANC1|WNT1|CD9|CXCL10|GDF15|CXCL12|CXCL9|NFATC2|IL4RA|TMEM182|ADAMTS15|FLOT1|MYOD1|MYH9|MYOG|CACNA1S|CD53|ADAMTS5|CDON|DOCK1|DYRK1B|EHD1|EHD2|CASP1|MAPK14|TNFSF14,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MYOBLAST_FUSION,45,ENR,GOBP_MYOBLAST_FUSION,2.0781000000000001,7.9000000000000008E-3,GOBP_MYOBLAST_FUSION,FALSE,GOBP_MYOBLAST_FUSION
,2.0809219076239298,2.0809219076239298,2.0809219076239298,0.99170000000000003,0.1082,5.7200000000000001E-2,1,OGT|MAD2L2|UBXN2A|FBXO2|GNL3|CAML|GABARAP|PABPN1L|RPL23|NDFIP1|PIAS4|PSEN1|PAXIP1|RPL5|HDAC3|SASH1|HSPA1B|UBB|LRRK2|DTX3L|TGFBR1|ITCH|CRY1|DCUN1D1|TRIM44|DCUN1D2|LAPTM5|SIRT7|DCUN1D3|DCUN1D4|DCUN1D5|RIPK2|BIRC5|PELI1|UBE3A|RASSF5|SMAD7|U2AF2|USP4|SIAH2|SPSB4|DERL1|TNFAIP3|PPIA|ABL1|SOX4|MYCBP2|RPL11|TICAM1|ATG5|ZC3H12A|LIMK1|PIAS1|RPS2|CAPN3|RPS3|TSPO|RPS7|EGR1|BEX1|TSPYL5|COMMD1|BMI1|BAG5|FOXF2|RNF180|STUB1|AIMP2|ARRB2|DYSF|FANCI|FBXO33|AKT1|HSPBP1|ATG7|RASSF1|RNF111|BTRC|RNF40|UBE2D1|UBE2V1|FBXO4|MAPK15|PINX1|CDK5|UBE2N|FYN|CAV1|CUL3|OTUD4|TRIM21|NDFIP2|TANK|DNAJA3|UBXN1|KDM1A|FBXW7|EPAS1|PTTG1IP|ARRB1|MTA1|SH3RF2|HUWE1|FAM107A|UBE2L3|RASD2|RBX1|SAE1|NXN|UBA2|HAMP|HAMP2|SQSTM1|CEP78|ARRDC3|MUL1|HMG20B|NGF|TNIP1|FGFR3|NOD2|PIAS3|FBXO5|NLRC3|PARK7|PSMD10|TBC1D7|PRKCE|CEP63|PINK1|PSEN2|DNAJB2|PTEN|PTPN22|FANCM|DNAJA1|GPS2|PARP10|TOPORS|VCP|ARRDC4|MAPK9|PLK1|SENP2|CDC14B|SKP2|CDK5RAP3|CDKN2A|IVNS1ABP|UBQLN1|WNK1|PLAA|UBE2V2|BEX2|WDR48|DDX3X|TOLLIP|RWDD3|HERPUD1|DAXX|SPHK1|GSK3A|GSK3B|PHF23|TRIB3|HSPA5|SPOPL|VPS28|PRMT3|MTOR|NHLRC1|USP44|GNL3L|MAPK8|PER2|BIRC2|CRTAP|NMI|GTPBP4|GCLC|HSP90AA1|HSP90AB1|CTNNB1|HDAC8|MTBP|PDCD6|PEF1|SUMO2|HMG20A|TRIB2|SUMF2|ANGPT1|BIRC3|TTC36|ARNT|BAG2|RCHY1|FZR1|WFS1|MASTL|GBP4|TCF25|UBE2S|N4BP1|PRICKLE1|TRIB1|NPM1|CDC20|FLCN|RELA|CHFR|ISG15|AXIN1|CBLB|MAD2L1|BCL10|SPRY2|TRAF7|HDAC4|HIF1A|UBE2B|XIAP|ABCA2|AHRR|PELI3|BEX4,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,226,ENR,GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,1.8855,8.3000000000000001E-3,GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,FALSE,GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
1,2.3872161432802601,2.3872161432802601,2.3872161432802601,0.99590000000000001,0.1653,3.73E-2,1,FBXO45|PREPL|NGF|P2RX7|DNM1L|P2RX1|RAP1A|RAP1B|SNAPIN|MEF2C|SLC10A4|GIT2|NPY|PNKD|GPM6B|RAB3A|RAB3B|RHOT1|UNC13B|PFN2|SLC17A8|SNCA|PRKCB|ATP2A2|LRRK2|RIMS2|SLC30A1|SYT2|ICA1|HTR2C|VPS18|GDNF|BRAF|HTR1D|NCS1|FMR1|PPP1R9A|SNAP29|SNCG|SYN1|P2RY1|SPHK1|SLC4A8|SV2B|SYT8|NPY1R|P2RX2|CACNA1D|CSPG5|BGLAP|PRKCA|BGLAP2|KCNH1|PTGER4|PPFIA2|GGCX|SLC38A2|PER2|UNC13A|CASK|FEV|RIMS3|NLGN1|STXBP1|STXBP5L|DRD4|SV2C|SYT4|EDN3|GRM8|NAT8L|ADORA2A|CAMK2A|ARL6IP5|SNCAIP|GPR158|CACNA1A|SYNGR3|SYT1|FBXL20|DTNBP1|APP|ITGB1|TOR1A|GFAP|ITGB3|BAIAP3|FLOT1|KCNC3|SYT13|KCNC4|SYT5|KMO|MCTP1|STX1A|GIT1|STXBP5|MCTP2|NF1|NTRK2|DVL1|P2RY2|BCL2L1|CACNB4|RAB5A|CACNA1E|SLC18A1|RAB3GAP1|SLC18A2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,109,ENR,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,2.0129999999999999,4.1000000000000003E-3,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT,FALSE,GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT
29,2.74472749489669,2.74472749489669,2.74472749489669,1,0.1459,4.3E-3,0.28999999999999998,OPHN1|SCYL3|GDF11|HES5|NANOS1|NRP1|LHX1|HERC1|MIB1|EPHA2|EFNA1|WNT9B|LYPD6|GLI3|PSEN1|EPHB3|LMO4|APBB1|SAMD4B|BRSK2|RORB|SECISBP2|HOXC10|UBB|ERBB4|MAP2K1|LMX1A|SZT2|CHRNB2|DLX5|DVL3|SIN3A|PAX7|ATXN2|NKX2-2|DCX|GRCC10|RUNX1|CSNK1D|PAFAH1B1|SFRP1|ZHX2|ZC4H2|SMARCC2|RAC3|TTLL1|ULK4|MTPN|SLIT2|MYCBP2|NRP2|NTF3|RORA|PLXNA3|LHX8|PLXNA4|ROBO1|ROBO2|TOX|RYK|SEMA3E|NFIX|WNT3A|PRKCA|PTK2|TGIF2|ZFP335|SHANK3|WNT3|ZMIZ1|INHBA|B2M|NFIB|TAOK1|AGTPBP1|BHLHE22|SOX5|TTC21B|ATG7|TBX20|ATP7A|CDON|DCLK2|FOXP2|SCYL2|ZSWIM6|SPOCK1|CDK5|CACNA1A|TULP3|BMPR1A|D16ERTD472E|CLN8|EN1|HOXD10|ITGB1|WNT1|SALL1|SALL3|SMO|CRK|ADARB1|NTRK2|GATA2|NIN|FAIM2|PSAP|WNT2|ZDHHC16|CRKL|CDH11|FBXO45|L1CAM|PRDM8|PAX6|TCTN1|PHOX2A|FAT3|PEX5|NOTCH1|SUFU|TAL1|BCL11B|NPY|OGDH|GLI2|PTGER3|PTEN|RAPGEF2|ATF5|ZEB2|ATOH1|CASZ1|SLC25A46|D130043K22RIK|DAB1|SCN1B|DLX2|IKZF1|TGIF1|SEMA3A|ELAVL4|ID4|UQCRQ|LINGO1|NKX6-2|GDPD5|NFE2L1|ABT1|ULK1|ISL2|SHH|BMPR1B|DISC1|PTF1A|NOVA2|BCL6|CNTN2|DICER1|FGFR1|NKX2-1|GBA2|PROX1|SLC4A10|B4GALT5|B4GALT6|CEND1|DLL4|PLXNA1|LHX6|ARX|BRSK1|GABRB1|EOMES|CTNNB1|EPHB2|TSKU|DYNC2H1|EPHA4|FGFR2|NRXN1|HOXA1|GNAQ|HES1|NEUROD1|CHD5|ISL1|BTG2|LONRF2|IFT172|WDR47|NR4A2|SOX2|SPG11|TFAP2A|AGBL4|TUBA1A|TTC36|APP|EMX1|WNT5A|DCLK1|NDEL1|NKX6-1|POU4F1|PTCH1|GIGYF2|SFRP2|TFAP2C|ATP2B2|LDB1|RAC1|CSF1R|EPHB1|IGHMBP2|SCYL1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,216,ENR,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,2.5103,0,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,FALSE,GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION
42,2.6989700043360201,2.6989700043360201,2.6989700043360201,0.998,0.1434,3.7999999999999999E-2,1,BBS1|GGA2|RAB11A|PREPL|RAB14|RAB26|RAB31|RAB34|SYS1|STEAP2|RAB13|ACAP2|GOLGA4|MYO5B|RAB35|ANKRD50|ARL4C|ATP9A|WIPF3|CCDC93|CMTM6|DENND1C|SNX31|NSF|STX16|STX6|VPS26A|VPS39|SNAP47|EXOC6B|SLC1A1|STX12|BBS2|CCDC22|EHD1|MAPK10|LLGL1|RABEP1|GRIPAP1|LYPLA1|SNX30|SNX7|RAB8A|SNX27|MICALL2|VPS35|VPS13B|ATP2C1|RAB17|RAB11FIP3|EXOC4|PLA2G3|VAMP2|EHD4|GRIP2|SCRIB|ARHGAP44|CLSTN1|INPP5F|RAB12|EXOC5|GOLGA7|EXOC6|GOLPH3L|HGS|ACTN2|MICALL1|ARHGAP8|EXOC1|AKAP5|MTMR4|ANK3|DENND1A|VPS29|ZDHHC2|SACM1L|GGA3|DNM2|ACSL3|EPS15|PLA2G4E|VPS52|NSG1|VPS53|VAMP3|STX3|ARL3|CSK|VAMP5|KIF13A|CLN3|COMMD1|DENND1B|SEC16A|RAB7|ANKRD27|SORL1|PKDCC|STXBP5L|GRIP1|CHIC2|EHD3|VAMP4|RAB11FIP4|EHD2|NDRG4|CAMK2A|LYPLAL1|MYLK|RAB8B|EXOC2|RAB11B|SNX12|SNX17|KRT18|MACF1|VTI1A|AMN|GOLPH3|LLGL2|ATP6AP1|SCARB2|ARHGAP1|SNF8|FCGR2B|ARF6|DEF6|LMTK2|ARFGEF2|STXBP5|RAB10|PTPN23|SNX3|SNAP23|SNX4|STX4A|EXOC8|ARFRP1|OPTN|BLZF1|CNST|GGA1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,142,ENR,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,2.0070999999999999,2E-3,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,FALSE,GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE
73,1.7423214251308199,1.7423214251308199,1.7423214251308199,0.9819,0.10879999999999999,5.28E-2,1,MOV10|UPF1|UPF3A|UPF3B|ATF7IP|BAHD1|BAZ1A|N6AMT1|BAZ2A|CBX1|CBX3|GLMN|CBX5|CBX8|CDYL|CENPV|DDX4|DNMT3B|DNMT3L|IFI203|EED|MNDAL|EZH1|H1F0|H3F3A|SIRT6|H3F3B|RRP8|HAT1|HDAC1|ZNFX1|HDAC3|HMGA2|KDM5A|L3MBTL1|LMNB1|LMNB2|MBD1|LETMD1|MBD2|MBD3|TET2|MORC2A|MPHOSPH8|NCOR2|PCGF3|PCGF5|PHF8|POLE3|SDR16C5|SIRT7|PPM1D|RIF1|RLF|RLIM|TPR|SCMH1|SETDB1|RNF168|SIN3A|SMARCA1|RNF8|SMARCAD1|SMCHD1|SPEN|SPTY2D1|SUZ12|TDRD1|TDRD12|TDRD5|ZDBF2|TEX15|TRIM28|ZFP57|PCID2|TRIP12|UBR5|DOT1L|UHRF1|SUV39H1|WDHD1|EZH2|TRMT112|MTA2|MTF2|PHF19|PADI2|AICDA|JARID2|SMARCA2|HNRNPU|SMARCA4|SMARCB1|SMARCD1|UHRF2|METTL3|PHF1|TRIM27|YTHDC1|PIWIL2|MYOCD|BAP1|ALKBH4|HELLS|SPHK2|ZFP335|EGR1|ZNHIT1|SMYD5|BMI1|WT1|ATF2|APOBEC3|ASZ1|ZFP869|EPC1|UTY|BRCA1|UBR2|DDB1|CTCF|ATRX|KDM1A|RSL1|MTA1|HDAC6|SAMD1|ZFP445|ZMPSTE24|MYC|LMNA|NR3C1|APOBEC1|APOBEC2|CHEK1|BMYC|EHMT2|ING2|RB1|PPHLN1|CDK2|HDAC10|GPX1|HDAC5|HDAC9|DYRK1A|EIF1|WBP2|ASH2L|ATAD2|LHX2|ATAD2B|HDAC7|DPY30|FAM47E|GLYR1|HNRNPK|ARID4A|ARID4B|ALKBH1|KDM1B|KDM2A|L3MBTL3|LCOR|HDAC2|PIK3CA|DCAF13|USP7|CREBZF|NDN|BCL6|RNF2|MORC1|HDAC11|MSL2|DICER1|SIRT1|PABPC1L|SIRT2|PHF2|DNMT3A|RBBP5|SETD1A|SMARCA5|GNAS|GSK3A|GSK3B|TDG|CGGBP1|EXOSC10|LBR|DPPA3|TET1|TET3|USP21|VPS72|WDR5|SUV39H2|RBM14|RBM15|CDKN1C|RBM15B|MEN1|DPPA2|TRIM37|OGG1|HDAC8|MECP2|KLF2|APEX1|SPIN1|EHMT1|TRP53|METTL4|DNMT1|APP|MYCN|EP300|BRD7|AXIN1|CTR9|HDAC4|TFAP2C|PRMT5|PRMT7|BEND3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,226,ENR,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,1.9073,1.8100000000000002E-2,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,FALSE,GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
9,2.6989700043360201,2.6989700043360201,2.6989700043360201,0.998,0.158,8.8999999999999999E-3,0.68600000000000005,SLC39A12|TCTN1|HES5|MAP3K7|IRX1|IRX2|OSR1|WDR83|FGF10|MIB1|SOX8|SUFU|WNT9B|PLXNB2|GLMN|CASP8|GLI2|RALA|ALDH1A2|ALDH1A3|BRPF1|ZFP568|LMO4|ZEB2|PFN1|BMP5|AR|RARG|HHEX|TEAD2|TGIF1|LIAS|RDH10|TMED2|MTHFD1|WNT4|LHX2|GREM1|KDM2B|STIL|SALL4|SMARCA1|GRSF1|RGMA|ENAH|JAG2|TWIST1|TGFB2|GATAD2A|KIF20B|CC2D2A|SHH|RARA|HNF1B|TSC1|GDNF|IPMK|KDM2A|CLUAP1|NUP50|MKS1|MED12|SCRIB|SDC4|SFRP1|OPA1|PRKACA|CASP3|ALDH1A1|DVL2|ABL1|HS2ST1|BRD2|STK3|STK4|TRAF6|CELSR1|SOX11|DLC1|SIX4|RAB23|CECR2|SOX9|PCDH8|PAX8|SPECC1L|SPINT2|GRHL3|TSC2|BMP4|VANGL2|NCKAP1|LUZP1|TGFB1|SEMA4C|KAT2A|FZD6|RPS7|ROCK2|FUZ|SHANK3|ADM|WNT7B|BBS4|SULF1|CTNNB1|HTT|FGFR2|MTHFR|PDX1|CDK20|CFL1|TGFB1I1|COQ7|KDM6A|IRX3|NOG|IFT172|SETD2|IFT52|TULP3|PRKACB|PTK7|DEAF1|SHROOM3|TFAP2A|LAMA5|CTHRC1|WNT5A|SPINT1|IFT122|PAX2|FZD3|PHACTR4|SEC24B|WNT2B|ABL2|WNT6|HECTD1|SALL1|SIX1|SKI|TRP63|LRP6|PRICKLE1|ARID1A|LLGL2|PTCH1|LRP2|TBX18|GRHL2|CITED2|RET|VASP|OVOL2|SFRP2|APAF1|BCL10|GATA3|ST14|HIF1A|DVL1|FOLR1|IFT57|MTHFD1L|VEGFC|BMP7|WNT2|COBL,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,169,ENR,GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,2.3443999999999998,2E-3,GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM,FALSE,GOBP_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM
28,2.3872161432802601,2.3872161432802601,2.3872161432802601,0.99590000000000001,0.21490000000000001,4.6600000000000003E-2,1,CSNK1E|GGA3|IFNGR1|IGF1|LRRTM3|ADAM10|PIN1|PSENEN|RTN1|RTN3|SLC2A13|SPON1|FLOT2|EFNA1|ROCK1|ROCK2|ABCA7|CLN3|PRNP|PSEN1|TMED10|UNC13A|PSEN2|NCSTN|SORL1|EPHA4|TNF|DYRK1A|SP1|DHCR24|RTN2|IFNG|HAP1|APP|ABCG1|ADAM9|RANBP9|BACE1|CASP3|ADAM17|AGER|ADAM19|RELA|RTN4|APOE|BIN1|NTRK2|APH1B|PICALM|ABCA2|EFNA3|APH1A|APH1C|LYN|CLU|GSK3A,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,56,ENR,GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1.9399,4.1000000000000003E-3,GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,FALSE,GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS
10,1.6497519816658399,1.6497519816658399,1.6497519816658399,0.97760000000000002,0.2288,8.5000000000000006E-2,1,GSK3B|SUMO1|CD36|UFM1|FERMT1|MDFIC|POLR1A|CDKN2A|EI24|APOD|APP|DCLK1|YWHAB|GBP4|MTOR|DCLK3|TRIM29|CLDN18|OTUD7B|CABP1|CTNNA1|SIRT6|TMEM98|AKAP1|YWHAZ|LATS1|LATS2|HNF4A|NF1|PKIA|PKIG|NFKBIA|SIRT1|FBXO4|MFHAS1|DCLK2|RAB23|LZTS2|MAGED1|SIN3A|TRIM40|MARK3|ANGPT1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,43,ENR,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,1.7816000000000001,2.24E-2,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,FALSE,GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS
5,2.74472749489669,2.74472749489669,2.74472749489669,1,0.2954,1E-4,2E-3,GABRB3|BMP4|HES5|SLC4A7|MYO3B|VANGL2|FGFR3|MYO7A|NOTCH1|SLITRK6|CLIC5|RBPJ|USH2A|DLL1|SOD1|ATOH1|CUX1|GABRB2|TRIOBP|TSKU|LHFPL5|PCDH15|KCNMA1|BDNF|HES1|HEY1|REST|ALMS1|IFT27|PDZD7|PLS1|USH1C|ESRP1|KIF3A|NTRK1|IFT20|NTF5|IFT88|ATP8B1|JAG2|WHRN|ANKRD24|TSHR|TPRN|ELMOD3|TMEM132E|CTHRC1|MCOLN3|MYCN|CDH23|TTC8|NAGLU|MKS1|SEC24B|WDPCP|FZD2|SCRIB|HEY2|PAFAH1B1|SDC4|MYO6|USH1G|JAG1|DICER1|FGFR1|NTRK2|TRIP11|GFI1|ATP2B2|KCNQ1|SLC44A4|CECR2|RAC1|NTF3|NTRK3|FAT4|FGF2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MECHANORECEPTOR_DIFFERENTIATION,77,ENR,GOBP_MECHANORECEPTOR_DIFFERENTIATION,3.1046,0,GOBP_MECHANORECEPTOR_DIFFERENTIATION,FALSE,GOBP_MECHANORECEPTOR_DIFFERENTIATION
6,2.74472749489669,2.74472749489669,2.74472749489669,1,0.1694,3.5000000000000003E-2,1,GAB1|ATOH8|NRP1|P2RX4|SEMA5A|PDPK1|SMOC2|TGFBR3|PRKD1|PTK2B|HSPB1|SASH1|HDAC9|PRKD2|SP1|AKT3|HDAC7|SHH|CIB1|BSG|CALR|TMEM201|ADAM17|PLG|AMOT|PTGS2|ABL1|MAP2K3|NUS1|MET|SPARC|FGF1|DICER1|FGFR1|SIRT1|MAP3K3|PROX1|STAT5A|PLK2|PDGFB|VEGFA|RHOJ|ZFP580|SRPX2|CD40|ZC3H12A|BMP4|HMGB1|IGF1|GPLD1|IGF2|TGFB1|PRKCA|TMSB4X|FUT1|LGMN|ROCK2|AGT|PIK3C2A|RIN2|SNAI2|RRAS|PIK3CB|PIK3CD|PIK3CG|SEC1|NFE2L2|ALOX12|EGF|BCAS3|THBS1|AKT1|PLCG1|PDCD6|ANXA1|ANXA3|ANGPT1|ITGB1BP1|AMOTL1|COL18A1|TEK|WNT5A|FOXP1|ITGB3|GRN|ADORA2B|KDR|CCBE1|HMOX1|GPI1|GATA3|RHOB|FLT4|GATA2|HIF1A|BCAR1|FGFBP1|RAC1|LCN2|VEGFC|NOS3|ETS1|FGF16|FGF18|FOXC2|FGF2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,106,ENR,GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,2.0291999999999999,0,GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,FALSE,GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION
74,1.6736641390712499,1.6736641390712499,1.6736641390712499,0.9788,0.2379,8.0600000000000005E-2,1,NEDD4|GGA3|KPTN|RRAGC|ATG14|BECN1|CD81|GPR137B|RRAGA|VPS4A|SORT1|VPS53|ROCK2|AP4M1|PIK3C3|AP3D1|ZFYVE16|RAB7|GCC2|PIK3R4|AP3B1|GNPTAB|SORL1|SH3BP4|VPS54|MFSD1|HSPA8|SCARB2|HGS|AKT1|LAMP2|M6PR|ATP13A2|NDP|RTN4|LAPTM5|NCOA4|SZT2|LMBRD1|SNX16|CLU,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,41,ENR,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,1.7972999999999999,2.12E-2,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME,FALSE,GOBP_PROTEIN_LOCALIZATION_TO_LYSOSOME
