__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
1,2.3872161432802601,2.3872161432802601,2.3872161432802601,0.99590000000000001,0.21479999999999999,7.17E-2,1,CFAP20|SEMG2|TRIM46|TPPP2|BBS1|CCDC40|BBS2|CCR6|CFAP206|DNAAF1|IGBP1|RUFY4|CFAP298|TAC1|CFAP45|CLXN|CYB5D1|DRC1|BBS4|IQCF1|CCDC39|IRGC|KIF9|ODAD2|RSPH4A|TTLL6|FEZ1|NEFH|PGAM4|DYNLT2B|CFAP69|GAS2L2|DEFB1|HDAC6|BORCS5|APC|TRIM58|EPPIN|CFAP43|ADAM7|HAP1|CATSPER1|FNTA|MAP2|RUFY3|MKKS|TACR2|TTC21B|DNAH11|TEX101|TAC3|TACR3|LAMP1|FNTB|STK11|TAC4|RNASE10|PRDM14|TACR1|SEMG1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,60,ENR,GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,1.9796,4.1000000000000003E-3,GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT,FALSE,GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT
28,2.4089353929735,2.4089353929735,2.4089353929735,0.99609999999999999,0.13980000000000001,5.9299999999999999E-2,0.999,BMP4|TRIM16|CAV1|APOLD1|VDR|LIF|DLL1|PRKCH|ERRFI1|ZFP36L1|PRKX|MYCN|IPO7|SPRED1|SPRED2|CCND1|CEBPB|KEAP1|SPRED3|SFN|PAX6|SPRY1|SPRY2|RPTOR|FRZB|IL13|KLF7|ATOH8|BTG1|CDKN1C|CEACAM1|FOXJ2|FOXN1|OVOL2|ASCL1|GRHL1|MESP1|SIX2|RFX3|SMO|TMEM100|FOXC1|NKX6-3|ESRP1|AQP3|DSPP|PTCH1|FST|NFE2L1|SULT2B1|MACROH2A1|OSR1|ZEB1|KDF1|VEGFA|ETV2|SRSF6|F11R|TP73|PPP1R12A|BAD|HEY2|MAFF|FOXJ1|GATA3|MACROH2A2|PTCH2|CD24|PLAAT4|TBX3|PLCB1|HOXA7|IKBKB|ZFP36|IL1B|ALOX15B|ACVRL1|ADD1|ETV4|SPRR5|ZBED2|TP63|AJAP1|JAG1|CLDN5|TNFRSF1A|CD109|CDH5|ATOH1|NOTCH4|MAFG|NUMA1|WNT10B|S1PR2|WNT9B|AHI1|DSG2|PRLR|NKX6-1|SFRP4|EZH2|EXTL3|VEZF1|CDKN1B|GDNF|SGPP1|BMP6|BLTP1|CTNNB1|KRT36|HES1|KRT84|HES5|TNF|MED1|NME2|VCL|XDH|ZEB2|KRAS|MYCL|PKP1|NOTCH1|ABCA12|FGF2|MSX1|MSX2|TLR9|WWTR1|PAX2|PAX8|YAP1|PROC|IFNG|IL20|MMP9|CYP27B1|ROCK1|LHX1|REG3G|PROM1|NODAL|LEF1|SERPINE1|BMP7|ROCK2|BMP2|NCOA3|STAT5B|S1PR3|FGF10|STAT1|GDF3|SOX9|STAT5A|ZDHHC21,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,156,ENR,GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,2.0341999999999998,3.8999999999999998E-3,GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,FALSE,GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION
2,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.22409999999999999,1.9E-3,7.0000000000000007E-2,BMP4|MYC|WNT11|LIF|SIX1|DLL1|WNK4|DLG1|NPNT|GLI3|TCF21|LAMA5|MAGED1|CTNNBIP1|MTSS1|PKD1|GZF1|HOXA11|TMEM59L|HNF1B|SIX4|LZTS2|SALL1|HEYL|SIX2|SMO|HOXD11|POU3F3|TFAP2B|PTCH1|OSR1|TTC8|VEGFA|ADAMTS16|PKD2|KLHL3|PRICKLE1|AGTR2|BCL2|AQP11|GATA3|NOG|PBX1|NOTCH2|TACSTD2|CD24|LGR5|GREM1|C1ORF54|ILK|DCHS1|CALB1|CITED1|JAG1|UMOD|LGR4|HOXB7|HS2ST1|WT1|WNT2B|HS3ST3A1|WNT9B|AHI1|HS3ST3B1|AGT|FOXD1|MEF2C|GDNF|WNT1|CTNNB1|AQP1|KIF26B|HES1|HES5|SMAD4|SLC22A1|GPC3|IRX1|IRX2|IRX3|WNT6|TGFB1|NOTCH1|FGF2|WNT7B|WWTR1|PAX2|PAX8|YAP1|ACAT1|GREB1L|LHX1|SHH|SLC22A6|COL4A1|FGF1|PROM1|BMP2|EYA1|WNT4|FGF8|STAT1|SOX9|SOX8,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RENAL_TUBULE_DEVELOPMENT,104,ENR,GOBP_RENAL_TUBULE_DEVELOPMENT,2.7214999999999998,0,GOBP_RENAL_TUBULE_DEVELOPMENT,FALSE,GOBP_RENAL_TUBULE_DEVELOPMENT
9,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.36459999999999998,0,0,OR2AT4|BBS4|B2M|OR2A4|UGT2A1|CD36|FZD2|DRD2|LPO|ASIC2|GJB4|OBP2B|NAV2|OR51E2|P2RX2|PLCB2|SCNN1B|SLC24A4|SYT10|BBS1|WNT10B|OR1D2|SCNN1A|SCNN1D|SCNN1G|BEST2|REEP2|UBR3|RTP2|RTP3|RTP4|RTP5|CNGA4|GNAT2|GNAL|P2RX3|OR10A2|OR10A3|OR10A6|OR10AC1|OR10AG1|OR10D3|OR10G3|OR10G4|AZGP1|OR10G7|OR5AN1|OR10H1|OR10H3|OR10H5|OR10K1|OR10K2|OR10Z1|OR11A1|OR11G2|OR11H4|OR13A1|OR13G1|OR14A16|OR14J1|OR14L1|OR1A1|OR1C1|OR1I1|OR1L6|OR1L8|OR1M1|OR2A1|OR2A12|OR2A14|OR2A25|CFAP69|OR2A42|OR2A5|OR2A7|OR2AG1|OR2AG2|OR2AJ1|OR2AK2|OR2AP1|OR2B11|OR2B6|OR2C1|OR2C3|OR2D3|OR2F1|OR2G6|OBP2A|OR2H1|OR2H2|OR2J1|ANO9|OR2J2|OR2K2|OR2L13|OR2L2|OR2L3|OR2L5|OR2L8|OR2M3|OR2M4|OR2T10|OR2T11|OR2T12|OR2T2|OR2T6|OR2T7|OR2T8|OR2V2|OR2W3|OR2Z1|OR3A1|OR3A2|OR3A3|OR4C11|OR4C6|OR4D1|OR4D10|OR4D2|OR4D9|OR4E1|TTC8|OR4E2|OR4F15|OR4F17|OR4K1|OR4K13|OR4K17|RIC8B|OR4K2|OR4N2|OR4Q3|OR51A4|OR51A7|MKKS|OR51B5|OR51D1|OR51E1|OR51I1|OR51I2|OR51M1|OR52A1|OR52A5|OR52E4|OR52E5|OR52H1|OR52I2|OR52K1|OR52K2|OR52N1|OR52N2|B3GNT2|OR52N4|OR52N5|OR52P1|OR56A1|OR56A3|GFY|OR56A4|OR56B1|OR5A1|ASIC1|OR5AS1|ASIC3|OR5AU1|CA6|OR5B2|CALHM1|OR5B21|CALHM3|OR5H1|CST1|OR5H14|CST2|OR5K1|CST4|OR5M1|GNAT1|OR5P2|GNAT3|OR5P3|GNB1|OR5V1|GNG13|OR6A2|OR6B1|PIGR|OR6C1|PIP|OR6C2|PKD1L3|OR6C4|PKD2L1|ITPR3|OR6C6|RGS21|OR6C74|TAS1R1|OR6C75|TAS1R2|OR6F1|TAS1R3|OR6J1|TAS2R1|OR6N1|TAS2R10|OR6N2|TAS2R13|OR6P1|PDE4A|TAS2R14|OR6Y1|TAS2R19|OR7A10|TAS2R20|OR7A17|TAS2R3|OR7A5|TAS2R30|OR7C1|TAS2R31|OR7D2|TAS2R39|OR7D4|TAS2R4|OR7G2|TAS2R42|OR8A1|TAS2R43|OR8B12|TAS2R46|OR8B8|TAS2R5|OR8D1|TAS2R50|OR8D4|TAS2R60|OR8G5|TAS2R9|TRPA1|OR8H1|TRPV1|OR8H2|OR8J2|OR8J3|OR8K3|OR9G1|OR9G4|OR9K2|OR9Q1|OR9Q2|VN1R1|VN1R2|FFAR4|GNAS|OR10J1|OR10A4|CNGB1|NXNL2|LEF1|SLC6A3|C5AR1|ADCY3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,263,ENR,GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,6.9131,0,GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,FALSE,GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS
21,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.27579999999999999,2.9899999999999999E-2,0.95299999999999996,THBS1|CUZD1|HP|HPR|PLAT|PLAU|CTSL|VSIR|GGT1|KLK3|S100A10|SERPINE2|PGK1|CLEC3B|CTSZ|F11|ANXA2|C1R|F12|C1RL|MMP14|F9|FGG|KLK1|KLK2|FURIN|HPN|SERPINE1|ENO1|PLGRKT|PRSS3|THBD|OMA1|PRSS12|MELTF|KLKB1|RUNX1|CTSH|SERPINF2|FGA|DHCR24|FGB|HGFAC|PLAUR|APOH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ZYMOGEN_ACTIVATION,45,ENR,GOBP_ZYMOGEN_ACTIVATION,2.2023000000000001,0,GOBP_ZYMOGEN_ACTIVATION,FALSE,GOBP_ZYMOGEN_ACTIVATION
5,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.3589,0,0,CASP14|KRT5|KRT16|KRT75|KRT2|TMEM79|PPHLN1|CYP26B1|KRT3|KRT4|SFN|SHARPIN|CNFN|KRT6C|KAZN|KRT7|KRT72|LCE1C|KRT73|LCE1E|IVL|KRT74|LCE3D|KRT77|LCE3E|KRT78|KRT79|SPRR2B|KRT80|KRT84|SPRR2D|KRT81|SPRR2F|KRT82|SPRR2G|KRT85|KRT86|PPL|CDH3|EVPL|SPRR3|TCHH|KRT1|KRT76|KRT6B|KRT83|ABCA12|CDSN|HRNR|KLK5|KRT6A|CERS3|LCE3A|KRT17|LORICRIN|SPRR1A|SPRR1B|SPRR2E|TGM3|TGM1|LIPK|LIPM|LIPN,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_KERATINIZATION,63,ENR,GOBP_KERATINIZATION,3.4182999999999999,0,GOBP_KERATINIZATION,FALSE,GOBP_KERATINIZATION
25,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.2329,2.7000000000000001E-3,0.10299999999999999,TOR1A|KRT5|KRT16|KRT75|DSP|KRT2|EVPLL|KRT15|KRT23|NEFH|KRT24|NEFL|KRT19|KRT26|KRT3|EPPK1|KRT31|KRT32|KRT4|KRT12|KRT33A|KRT34|DST|KRT35|KRT37|FAM83H|KRT38|KRT40|KRT6C|KRT7|KRT72|KRT73|KRT74|KLHL24|KRT77|KRT78|KRT36|KRT79|KRT80|KRT84|KRT81|KRT82|KRT85|KRT86|KRT9|NEFM|PPL|PRPH|EVPL|KRT10|KRT20|SYNC|TCHH|ATP8A2|KRT1|KRT76|KRT6B|ARHGEF28|PKP2|ATXN3|KRT25|VIM|DNAJB6|KRT27|KRT28|KRT33B|KRT83|PKP1|NES|BFSP1|CSNK1A1|BFSP2|BBLN|INA|AGFG1|AGFG2|ATF2|GFAP|KRT6A|ERBIN|KRT13|SYNM|MTM1|SHH|NDEL1|PLEC|KRT17|KRT18|VPS54|KRT14|CLN8|MACF1|DES|RAF1|SOD1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,95,ENR,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,2.6623999999999999,0,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,FALSE,GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS
34,2.7212463990471698,2.7212463990471698,2.7212463990471698,0.99809999999999999,0.29310000000000003,1.55E-2,0.69499999999999995,BMP4|ONECUT1|SMAD2|TGFB1|WNT11|NOTCH1|ABL1|FGF2|INSM1|NKX6-3|DLL1|JAG1|DLX3|BCCIP|DSPP|MSX1|NFE2L1|OTP|B9D1|IFT80|IPO7|MAP1B|TMEM231|SOX11|CEBPB|RFX6|TUBB|EMX1|NODAL|LEF1|POU3F2|SERPINE1|CTNNB1|GATA2|SOX4|HES1|RPTOR|BMP2|CDH2|VAX1|DLG5|WNT4|LHX3|FGF8|ASCL1|FAM20C,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION,46,ENR,GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION,2.3408000000000002,1.9E-3,GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION,FALSE,GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION
2,2.67778070526608,2.67778070526608,2.67778070526608,0.99790000000000001,0.1166,1.09E-2,0.53300000000000003,BMP4|MYC|AMPD2|WNT11|SGPL1|LIF|SIX1|SNX17|HMGCS2|RARB|WNK4|DLG1|BMP10|NPNT|GLI3|CD34|COMT|TCF21|ARG2|EFNB2|CENPF|PDGFRB|RDH10|PCSK9|CAT|PDGFA|LAMA5|PDGFB|MAGED1|FRAS1|MTSS1|NUP107|NUP133|PKD1|SLC34A1|OSR2|NKX3-1|SPRY1|SIX4|SALL1|HEYL|SIX2|SMO|FOXC1|NFIA|HOXD11|POU3F3|PTCH1|GDF6|SMAD5|EDNRB|PCSK5|VEGFA|ADAMTS16|PKD2|PKHD1|PRICKLE1|PROX1|AGTR2|FADD|MMP17|ZMPSTE24|BAX|SOX11|BCL2|FOXJ1|PRDM1|AQP11|BCL2L11|ENPEP|GATA3|BAG6|GCNT1|DYNC2H1|MME|NOTCH2|TACSTD2|SOX17|CD24|SOX4|GCNT4|GREM1|RPGRIP1L|BMI1|PLCE1|C1ORF54|CYP4A22|IL6R|ASS1|DCHS1|ARL3|CALB1|CASP9|KCNJ8|ITGA3|CITED1|NDUFS6|UMOD|FGFR2|ITGB3|EDN1|STRA6|EDNRA|LGR4|ERBB4|HOXB7|WT1|EPHA7|NUP160|WNT2B|WNT9B|AHI1|MAGI2|RHOA|EZH2|MEF2C|GDNF|BMP6|DACT2|KLF15|HES5|LIN28A|NOTCH3|NF1|NUP85|REN|CUL3|SMAD6|KIRREL3|PDGFD|PECAM1|WNT7B|PYGO1|SEC61A1|CRLF1|PYGO2|WWTR1|PAX2|AMER1|PAX8|PODXL|PTPRO|APH1A|MMP9|RET|MPV17|ANKS6|GREB1L|SHH|LRP4|FGF1|TGFBR1|GFRA1|NLE1|CC2D2A|ADAMTS6|PTCD2|CNTRL|VANGL2|TREX1|BMP7|SLIT2|BMP2|EYA1|LRRK2|FGF10|FGF8|SOX8|TGFB2|CD2AP|ANGPT1|HELLS|DLL1|CFLAR|IQGAP1|HOXC11|PRKX|WNT5A|RRM2B|CTNNBIP1|ADAMTS1|EGR1|FOXF1|SMAD3|CER1|GZF1|HOXA11|HNF1A|TMEM59L|HNF1B|DCHS2|TNS2|SERPINF1|KCNJ1|DLG5|TBX18|CDKN1C|LZTS2|MYOCD|AKR1B1|DTNBP1|SMAD2|COL4A4|AQP2|TFAP2B|ZBTB16|MPST|OSR1|SMAD7|TTC8|BASP1|IFT25|IFT20|IFT27|IFT88|ID2|KANK2|KLHL3|TP73|AP1B1|ACE|EPCAM|ACVR2B|FBN1|FOXC2|NOG|OVOL1|PBX1|NIPBL|SDC4|LGR5|SFRP1|C1GALT1|CYP4A11|CTSH|HAS2|JMJD6|ILK|APAF1|BLOC1S6|ANGPT2|JAG1|NPHS1|WFS1|DDC|GDF11|ITGA8|HS2ST1|HS3ST3A1|COL4A3|HS3ST3B1|CYP26A1|ACTA2|CYP26B1|EPHA4|TFAP2A|AGT|FOXD1|TRAF3IP2|BICC1|WNT1|INVS|PLXND1|CTNNB1|EXT1|AQP1|KIF26B|SMAD1|HES1|EMX2|LAMB2|PTK7|LRP2|NID1|TSC1|ZBTB14|SMAD4|AP2B1|SLC22A1|GPC3|IRX1|IRX2|IRX3|ODC1|HYAL2|TIPARP|WNT6|RARA|TGFB1|NOTCH1|UPK3A|FGF2|FGFR1|GCNT3|NRP1|CEP290|PDGFRA|GLI2|WDPCP|YAP1|SIM1|GPR4|ACAT1|FREM2|TBC1D32|ADIPOQ|ROBO2|LHX1|NPHP3|SLC22A6|COL4A1|PROM1|ID3|GLIS2|PPP3CA|ZNG1A|ASXL1|HPGD|TEK|BMPER|ALDH1A2|RBP4|TRAF3IP1|FLCN|MYO1E|SERPINB7|NPHS2|WNT4|AGTR1|STAT1|SOX9|SULF1|ARID5B|SULF2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RENAL_SYSTEM_DEVELOPMENT,334,ENR,GOBP_RENAL_SYSTEM_DEVELOPMENT,2.4033000000000002,2.0999999999999999E-3,GOBP_RENAL_SYSTEM_DEVELOPMENT,FALSE,GOBP_RENAL_SYSTEM_DEVELOPMENT
29,2.7212463990471698,2.7212463990471698,2.7212463990471698,0.99809999999999999,0.36930000000000002,1.6899999999999998E-2,0.76100000000000001,CFAP20|GRP|SGIP1|ADORA2A|GHRL|GHSR|INSL5|RXFP4|GRIA1|STRA6|MC1R|NPAS2|NR4A3|OPRK1|MEF2C|NLGN1|VPS35|GHRH|GRPR|NPY|PENK|GHRHR|UCN|NPY2R|MTNR1B|HDAC2|AGRP|CRH,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_BEHAVIOR,28,ENR,GOBP_POSITIVE_REGULATION_OF_BEHAVIOR,2.3147000000000002,1.9E-3,GOBP_POSITIVE_REGULATION_OF_BEHAVIOR,FALSE,GOBP_POSITIVE_REGULATION_OF_BEHAVIOR
,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.223,0,0,RPS28|RPL24|RPL29|RPS5|RPS6|RPSA2|RPS13|RPS26|RPL3|CSDE1|RPL14|SMYD5|RPL26|GTPBP1|RPL26L1|AKT2|RPL27|RPL35|RPL35A|RPL7|RPL7A|RPLP0|RPS11|RPS12|EIF2B1|RPS16|EIF2B3|EIF3A|RPS17|EIF2B4|EIF3B|EIF3D|EIF4A1|RPS21|EIF3F|RPS24|EIF3G|RPS25|EIF3L|RPS27A|RPS3A|DRG1|RPS4X|RPS8|RPS9|PKM|ZC3H15|RPL10|RPS15|RPL22|EEF2|RACK1|YTHDF2|EIF2B5|EIF4G1|RPS23|FAU|RPL10A|MTOR|DHX9|NEMF|RPS3|NCK1|PAIP1|NMNAT2|PARP16|FMR1|RPSA|RPL13|SYNCRIP|RPS7|HNRNPU|RPL23|RPL30|RPL39|RPL37|RPS20|RPL11|CPEB3|SH3BGRL|DENR|EIF2D|EIF2B2|CPEB4|EIF4A2|IMPACT|MCTS1|MIF4GD|AARS1|UBA52|YBX1|EIF3E|METTL3|ETF1|NCBP1|NCBP2|IGF2BP1|PABPC1|LIN28A|DRG2|RPL12|ALKBH3|RPL15|RPL17|RPL18|RPL18A|RPL19|UNK|ZNF385A|CPEB1|FTSJ1|RPL21|RPL22L1|PIWIL2|RPL23A|PKP1|RPL27A|RPL28|RPL31|RPS15A|RPL32|RPL34|RPL36|RPL36A|RPL37A|RPL4|DHX36|RPL41|RPL6|RPL8|RPL9|HHEX|RPS10|RPS18|RPS29|RPS2|RWDD1|RPL13A|RPS19|CNBP|EIF3H|HNRNPD|DHX29|EIF2S2|EIF2S3|EIF2S3B|EIF3C|EIF3CL|CPEB2|EIF3I|EIF3J|RBM24|YBX3|EEF1D|EIF3K|EIF3M|EIF4B|RPLP1|EIF4H|RPLP2|EIF5|RBM4|MCTS2|SARS1|SLBP|RPL38|RPL5|RPS14|RPS27,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CYTOPLASMIC_TRANSLATION,169,ENR,GOBP_CYTOPLASMIC_TRANSLATION,3.4039000000000001,0,GOBP_CYTOPLASMIC_TRANSLATION,FALSE,GOBP_CYTOPLASMIC_TRANSLATION
9,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.3498,0,0,MYC|REST|HTR2A|NTRK1|OR2AT4|COMT|KCNA1|OR2A4|RPE65|CEP250|ADGRV1|HPN|CXCL12|GUCY2F|RHO|LXN|MMP24|SCRN3|SCN1A|PIEZO2|LPO|ASIC2|ADORA1|OR51E2|TAC4|GRIK2|PLCB2|FYN|ITGA2|SLC24A4|EYS|GJA10|RGS9BP|ROM1|TAC1|KIT|PTPRQ|LHFPL5|OPN4|OR1D2|PDZD7|STRC|TNF|SEMA5B|RTP2|RTP3|RTP4|RTP5|CACNA2D4|CHRNA10|EPHB1|CHRNA9|TMEM87A|GNAT2|WDR47|PRDM12|OR10A2|OR10A3|OR10A6|OR10AC1|OR10AG1|OR10D3|OR10G3|OR10G4|AZGP1|OR10G7|OR5AN1|OR10H1|OR10H3|OR10H5|OR10K1|OR10K2|OR10Z1|CCDC66|OR11A1|OR11G2|OR11H4|OR13A1|OR13G1|CACNA1F|OR14A16|PPEF1|OR14J1|PPEF2|OR14L1|OR1A1|OR1C1|OR1I1|OR1L6|OR1L8|OR1M1|OR2A1|OR2A12|OR2A14|OR2A25|OR2A42|OR2A5|OR2A7|OR2AG1|OR2AG2|OR2AJ1|OR2AK2|OR2AP1|OR2B11|OR2B6|GRM6|OR2C1|OR2C3|OR2D3|OR2F1|OR2G6|OR2H1|OR2H2|OR2J1|OR2J2|OR2K2|OR2L13|OR2L2|OR2L3|OR2L5|OR2L8|ATP8A2|OR2M3|OR2M4|OR2T10|OR2T11|OR2T12|OR2T2|OR2T6|OR2T7|OR2T8|OR2V2|OR2W3|OR2Z1|ANO1|OR3A1|OR3A2|OR3A3|OR4C11|OR4C6|OR4D1|OR4D10|OR4D2|OR4D9|OR4E1|OR4E2|OR4F15|OR4F17|OR4K1|OR4K13|OR4K17|OR4K2|OR4N2|OR4Q3|OR51A4|OR51A7|MKKS|OR51B5|OR51D1|OR51E1|OR51I1|OR51I2|OR51M1|TMC1|OR52A1|TMC2|OR52A5|OR52E4|OR52E5|OR52H1|OR52I2|OR52K1|OR52K2|OR52N1|OR52N2|OR52N4|OR52N5|OR52P1|OR56A1|OR56A3|OR56A4|OR56B1|OR5A1|OR5AS1|PHF24|ASIC3|OR5AU1|CA6|OR5B2|PJVK|OR5B21|OR5H1|CST1|OR5H14|CST2|OR5K1|CST4|OR5M1|GNAT1|OR5P2|GNAT3|OR5P3|OR5V1|OR6A2|OR6B1|PIGR|OR6C1|PIP|OR6C2|PKD1L3|OR6C4|PKD2L1|OR6C6|OR6C74|TAS1R1|OR6C75|TAS1R2|OR6F1|TAS1R3|OR6J1|TAS2R1|OR6N1|TAS2R10|OR6N2|TAS2R13|COL11A1|OR6P1|TAS2R14|OR6Y1|TAS2R19|OR7A10|TAS2R20|BACE1|OR7A17|TAS2R3|OR7A5|TAS2R30|OR7C1|TAS2R31|OR7D2|TAS2R39|OR7D4|TAS2R4|OR7G2|TAS2R42|OR8A1|TAS2R43|OR8B12|SCN9A|TAS2R46|OR8B8|TAS2R5|OR8D1|TAS2R50|OR8D4|SERPINE2|TAS2R60|OR8G5|TAS2R9|TRPA1|OR8H1|TRPV1|OR8H2|OR8J2|OR8J3|DISC1|OR8K3|OR9G1|OR9G4|SCN11A|OR9K2|OR9Q1|OR9Q2|FFAR4|OR10J1|TMEM120A|OR10A4|CNGB1|KCNQ1|CRB1|REEP6|PRPH2|BEST1|CACNB4|TULP1|KCNK2|RBP4|NTSR1|WHRN|NR2F6,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,290,ENR,GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,6.7659000000000002,0,GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,FALSE,GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
16,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.23200000000000001,1.6799999999999999E-2,0.76400000000000001,IRX5|BMP4|TIFAB|MTHFD1L|TP63|SIX1|FGFR2|GLI3|SLC39A3|ZIC3|EDNRA|RUNX2|INSIG2|CEP55|RDH10|WNT9B|PRRX1|TFAP2A|GNA11|IRF6|IFT140|MEGF8|NDST1|MMP14|CRKL|HOXA2|PAX5|CTNNB1|SMAD3|EXT1|TGFBR2|MED12|SLC39A1|HOXA1|LRP2|SIX4|SIX2|GRHL2|COLEC10|SMAD2|TGFB1|EIF4A3|MTHFD1|FOXN3|PDGFRA|MSX2|TBX1|FREM1|TMEM107|MMP16|RIC1|WDR19|LHX1|INSIG1|TGFBR1|NODAL|DLX2|CPLANE2|FOXC2|NOG|B3GLCT|NIPBL|TULP3|FOXE1|TBX15|TWIST1|RAB23|FGF8|CHST11|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,70,ENR,GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,2.3134000000000001,0,GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT,FALSE,GOBP_CRANIAL_SKELETAL_SYSTEM_DEVELOPMENT
3,2.6989700043360201,2.6989700043360201,2.6989700043360201,0.998,0.1787,7.0999999999999994E-2,1,BMP4|ACVRL1|FOXA1|WNT3A|LHX2|AXIN1|RNF220|GLI3|NKX2-1|SP8|EDN1|IFT122|WNT8A|TGIF1|TLL2|CHRD|DDIT3|DMRT3|PAX6|ACVR1|BMPR1A|INTU|HOXA2|PSEN1|CTNNB1|EN1|CXXC4|CER1|HOXA11|NOTO|AIDA|NBL1|GREM2|LHX3|SMAD6|HOXB2|CAPRIN2|OVOL2|VAX2|ASCL1|DLL4|SMO|TCTN1|SMAD2|BMP1|FOXG1|SUFU|FKBP8|HOXD11|WNT7A|PTCH1|GLI1|WNT8B|GLI2|IFT172|IFT52|TLL1|AXIN2|MDFI|PROP1|TBC1D32|FOXN4|WDR19|TBX20|DISP1|LHX1|ARL13B|SHH|PAX7|TTC21B|LRP4|SOX1|LMX1B|FBXL15|NOG|DYNC2H1|TULP3|SFRP1|GPR161|DSCAML1|GREM1|GSC|BMPR1B|WNT3|SIX3|FGF8|SOSTDC1|HHIP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,88,ENR,GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,1.9851000000000001,2E-3,GOBP_DORSAL_VENTRAL_PATTERN_FORMATION,FALSE,GOBP_DORSAL_VENTRAL_PATTERN_FORMATION
