__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
1,2.67778070526608,-2.67778070526608,2.67778070526608,-0.99790000000000001,-0.46860000000000002,1.06E-2,0.751,ARG1|GATA3|IL6|IL18|IL18R1|ARID5A|RSAD2|SLAMF1|PRKCZ|DENND1B|CD81|IL4|NLRP3|XCL1|IL1B|IL1R1|TBX21,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,17,ENR,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,-2.3117000000000001,2.0999999999999999E-3,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION,FALSE,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION
38,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.18909999999999999,1.04E-2,0.74099999999999999,AVPR1B|ADRB2|ADRB3|IER3|BBS4|ADM|COMT|ATP6AP2|PDGFB|GSK3A|CTSG|KL|APLN|MANF|CYBA|AVPR2|EDN2|EDN3|DRD2|EDNRB|PCSK5|KLK3|NPPA|ADAMTS16|EMP2|ADM2|ADM5|CORO2B|ADRA1A|ADRB1|F2RL1|AGTR2|AR|ARHGAP42|ASIC2|ACE|BMPR2|ADORA1|CORIN|CPA3|CTSZ|DDAH1|DRD5|ECE1|ENPEP|GPR37L1|GAS6|KCNK3|KLK1|KLK2|MME|NAV2|NCALD|NR2F2|OR51E2|P2RX2|PRCP|PREP|F2R|RASL10B|GJA5|RPS6KA2|SPX|TAC4|CYP4A11|TNNI3|CYP4F12|PLCB3|TPM1|CYP4F2|HSD11B2|KCNK6|TAC1|OXTR|EDN1|NDST2|RHOA|AGT|SLC4A5|TNF|REN|TTR|CRH|CMA1|PTPRO|PTPN1|RARRES2|MAS1|NMU|ENG|AVP|AVPR1A|NOX1|SUCNR1|SOD2|FSHR|NOS3|POSTN|NTSR1|WNK1|CALCA|SLC2A5|SERPINF2|ACE2|AGTR1|ANPEP|MECP2|TACR1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,108,ENR,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,-2.3161999999999998,2E-3,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,FALSE,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE
15,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1729,0,0,RBPMS|RBPMS2|REST|RNF113A|RNPC3|RNPS1|RSRC1|RSRP1|SAP18|SART1|SART3|SCAF11|SCNM1|SDE2|SETX|SF1|SF3A1|SF3A2|SF3A3|SF3B1|SF3B2|SF3B3|SF3B4|SF3B5|SF3B6|SFPQ|SFSWAP|SLC39A5|SLU7|SMN1|SMN2|SMNDC1|SMU1|SNIP1|SNRNP200|SNRNP25|SNRNP27|SNRNP35|SNRNP40|SNRNP70|SNRPA|SNRPA1|SNRPB|SNRPB2|SNRPC|SNRPD1|SNRPD2|SNRPD3|SNRPE|SNRPF|SNRPG|SNRPN|SNU13|SNW1|SON|SRPK1|SRPK2|SRPK3|SRRM1|SRRM2|SRRM4|SRSF1|SRSF10|SRSF12|SRSF2|SRSF3|SRSF4|SRSF5|SRSF6|SRSF7|SRSF8|SRSF9|STRAP|SYF2|SYNCRIP|TFIP11|TGS1|THRAP3|THUMPD2|TIA1|TRA2A|TRA2B|TSSC4|TXNL4A|TXNL4B|U2AF1|U2AF1L4|U2AF2|UBL5|UPF1|UPF3A|UPF3B|USP39|USP4|USP49|WBP4|WDR77|WDR83|WTAP|XAB2|YJU2|YJU2B|YTHDC1|ZBTB7A|ZC3H14|ZCCHC8|ZCRB1|ZMAT2|ZRSR2|AAR2|ACIN1|AQR|ARB2A|ARGLU1|BCAS2|BUD13|BUD31|C1QBP|C9ORF78|CACTIN|CASC3|CD2BP2|CDC40|CDC5L|CDK13|CELF1|CELF2|CELF3|CELF4|CELF5|CELF6|CENATAC|CIRBP|CLNS1A|COIL|CRNKL1|CTNNBL1|CWC15|CWC22|CWC25|CWC27|CWF19L1|CWF19L2|DAZAP1|DBR1|DCPS|DDX1|DDX17|DDX20|DDX23|DDX39A|DDX39B|DDX41|DDX42|DDX46|DDX5|DHX15|DHX16|DHX35|DHX38|DHX40|DHX8|DHX9|DNAJC17|DYRK1A|EFTUD2|EIF4A3|ESRP2|ESS2|EXOSC10|FBXO24|FMR1|FRA10AC1|FRG1|GCFC2|GEMIN2|GEMIN4|GEMIN5|GEMIN6|GEMIN7|GEMIN8|GPATCH1|GPATCH8|GPKOW|HMX2|HNRNPA1|HNRNPA1L3|HNRNPA2B1|HNRNPA3|HNRNPC|HNRNPF|HNRNPH1|HNRNPH3|HNRNPK|HNRNPL|HNRNPM|HNRNPR|HNRNPU|HNRNPUL1|HNRNPUL2|HSPA8|HTATSF1|IK|ILF3|INTS15|ISY1|JMJD6|KHDC4|KHDRBS1|KHDRBS2|KHDRBS3|KHSRP|LARP7|LSM1|LSM2|LSM3|LSM4|LSM5|LSM6|LSM7|LSM8|LUC7L|LUC7L2|LUC7L3|MAGOH|MAGOHB|METTL14|METTL16|METTL3|MFAP1|MPHOSPH10|MTREX|MYOD1|NCBP1|NCBP2|NCBP2L|NCL|NOL3|NOVA1|NOVA2|NPM1|NSRP1|NUP98|PABPC1|PAXBP1|PCBP4|PHF5A|PLRG1|PNN|PPIE|PPIH|PPIL1|PPIL3|PPWD1|PQBP1|PRDX6|PRMT5|PRMT7|PRP4K|PRPF18|PRPF19|PRPF3|PRPF31|PRPF38A|PRPF39|PRPF4|PRPF40A|PRPF40B|PRPF6|PRPF8|PSIP1|PTBP1|PTBP2|PUF60|QKI|RALY|RBFOX1|RBFOX2|RBFOX3|RBM10|RBM11|RBM14|RBM15|RBM15B|RBM17|RBM20|RBM22|RBM23|RBM24|RBM25|RBM3|RBM39|RBM4|RBM41|RBM42|RBM44|RBM47|RBM5|RBM6|RBM7|RBM8A|RBMX|RBMX2|RBMXL1|RBMXL2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,305,ENR,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,-3.3892000000000002,0,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,FALSE,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS
9,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1658,4.0000000000000002E-4,1.4E-2,BLOC1S1|PAFAH1B1|PSEN1|PIK3CG|AP3B1|ATP13A2|ARL6|BLOC1S2|WIPI1|CDK5|AP1AR|AP1G1|AP3D1|AP3S1|AP3S2|ARFGAP2|ARFGAP3|ITGA4|ATP9A|BBS2|CEP19|PTEN|CLN3|PINK1|MYO1C|SNCA|CSNK1D|SMPD3|RAB11B|RAB7A|CUL3|SYNJ1|DNM2|EXOC1|EXOC2|EXOC4|SCRIB|EXOC5|SDCBP|EXOC6|EXOC6B|EXOC8|GBF1|IFNG|HTT|KIF13A|KIF16B|KIF1C|KLHL12|LRRK2|MAPK15|MYO5A|PDCD6|PEF1|RAB3A|PPP6C|PREB|WASL|RAB11A|RAB1A|ACTN4|AP1M2|AP3B2|AP3M1|AP3M2|BAIAP3|BBS5|BBS7|BICDL1|BICDL2|BLOC1S3|CHMP2A|BLOC1S4|BLOC1S5|CHMP3|BORCS5|BRSK1|BRSK2|CHMP6|BSN|BTBD8|C17ORF75|CADPS|CADPS2|CCDC186|CDH2|CDH3|CDR2L|CLASP1|CLASP2|SAR1A|COPS5|SAR1B|CTBP1|DCTN1|DCTN2|DNM1|DNM3|DTNBP1|DYNC1I1|EXOC3|EXOC7|SEC16A|F8A1|F8A3|FAM91A1|FBXW11|FNBP1L|FYCO1|GPR143|HAP1|IRAG2|KIF1A|KIF1B|HGS|KIF3A|KIF3B|KIF5A|KIF5B|KIF5C|SNAP23|IKBKG|KIFAP3|KIFC2|LIMK2|LIN7A|LIN7B|LIN7C|MAP2|MAP4K2|MKKS|MLPH|MREG|MX1|MX2|MYO1A|NDE1|NDEL1|NLGN1|NLGN2|NRXN1|PCDH17|PCLO|PDZD11|PPFIA2|RAB17|RAB27A|RASGRP1|SDC1|TCIRG1|SDC4|TFG|SEPTIN5|SHROOM2|TMED10|SLC2A4|TMED2|PDCD6IP|SNAP25|STARD3|STARD3NL|STK11|STXBP1|STXBP2|TMED9|STXBP3|SYBU|TRAPPC1|SYN1|TRAPPC10|SYN2|TRAPPC11|SYN3|TRAPPC12|SYNDIG1|TRAPPC13|SYT11|TRAPPC2|SYT4|TRAPPC2B|TANC2|TRAPPC2L|TBC1D23|TRAPPC3|TESK1|TMEM230|TRAPPC4|TOR1A|TRAPPC5|TPGS1|TRAPPC6A|TRAK1|TRAPPC6B|TRAK2|TRAPPC8|TRAPPC9|TRIM46|BLOC1S6|TRIP11|UNC13A|UNC13B|UNC13C|USO1|WDR11|SNAP29|SNAPIN|SNF8|SPG11|YKT6|STAM|CTNNB1|MAP2K1|TSG101|MYO7A|NAGLU|PRKN|VPS33A|VPS33B|VPS4A|VPS4B|ASIP,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VESICLE_LOCALIZATION,221,ENR,GOBP_VESICLE_LOCALIZATION,-2.9207000000000001,0,GOBP_VESICLE_LOCALIZATION,FALSE,GOBP_VESICLE_LOCALIZATION
8,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.17610000000000001,3.5999999999999999E-3,0.25800000000000001,MTMR10|MTMR11|MTMR12|MTMR14|MTMR2|MTMR3|MTMR4|MTMR6|MTMR7|MTMR8|HTR2A|MTMR9|PGAP1|OCRL|PDGFA|PDGFB|PGAP2|PGAP3|PGAP4|PI4K2A|PI4K2B|PI4KA|PI4KB|PIGA|PIGB|PIGC|INPP5K|PIGF|PIGG|PIGH|PIGK|PIGL|PIGM|PIGN|PIGO|PIGP|PIGQ|PIGS|PIGT|PIGU|PIGV|PIGW|PIGX|PIGZ|PIK3C2A|PIK3C2B|PIK3C2G|PIK3C3|PIK3CB|PIK3CD|PIK3CG|PIK3R3|PIK3R4|PIK3R5|PIKFYVE|PIP4K2A|PIP4K2B|PIP4K2C|PIP4P1|PIP4P2|PIP5K1A|PIP5K1B|PIP5K1C|PIP5KL1|PITPNM1|PITPNM2|PITPNM3|PLA2G3|PLA2G4D|PLA2G4E|PLCB1|PLCB2|PLCB3|PLCB4|PLCD1|PLCE1|PLCG1|AGPAT5|PLCG2|PLCH1|PLCH2|PLCL1|PLCL2|ATG14|ATM|BECN1|BMX|BPNT1|DDHD1|BPNT2|UVRAG|CDIPT|CDS1|CHRM5|PTEN|CWH43|PTPRQ|SACM1L|DGKE|SH3YL1|DPM1|SLC30A5|DPM2|DPM3|EFR3A|EFR3B|SMG1|PIK3R1|SYNJ1|FIG4|SYNJ2|TMEM150A|GALR2|TNFAIP8L3|TPTE2|TTC7A|TTC7B|VAC14|GPAA1|HTR2B|HTR2C|HYCC1|HYCC2|IMPA1|IMPA2|INPP1|INPP4A|MTM1|INPP4B|INPP5A|INPP5B|INPP5D|INPP5E|INPP5F|INPP5J|PIK3CA|INPPL1|IP6K1|IP6K2|IP6K3|IPMK|ITPKA|ITPKB|ITPKC|LCLAT1|LPGAT1|MBOAT7|MPPE1|MTMR1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,149,ENR,GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,-2.5318999999999998,0,GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS,FALSE,GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS
29,1.73754891026957,-1.73754891026957,1.73754891026957,-0.98170000000000002,-0.15559999999999999,8.6900000000000005E-2,1,BMP4|MYC|HIF1A|IRF7|MERTK|CCL5|LGALS3|CCR5|AURKB|AXL|BCL3|CCR7|BCL6|HCLS1|P2RX7|KITLG|ARG2|CD274|CD74|ORMDL3|RAPGEF2|WNT5A|BIRC7|LGALS9|LYN|MEF2C|PRKCQ|PRKD2|MIF|BCL10|BTK|SLC7A11|FNIP1|CXCL12|IRS2|NF1|LILRB1|JAK3|IDO1|NOC2L|FOXP1|PERP|CD3G|PDCD1|PIK3CB|EFNA1|PIK3CD|GPAM|GHSR|DOCK8|KIFAP3|SIRT1|ZC3H8|ADAM17|RIPK3|ADAM8|BCL11B|FADD|FCER1G|BAX|BBC3|BCL2|CDKN2A|NR4A3|BCL2L1|ANXA1|SELENOS|BCL2L11|HSH2D|IL10|IL2|PTCRA|GAS6|SLC39A10|ST3GAL1|TP53|TSC22D3|HCAR2|IL7R|PRELID1|RORC|ITPKB|NOD2|ADA|CD27|RAG1|GIMAP8|CCL19|FCAR|SLC46A2|CCL21|STAT5A|PIP|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,94,ENR,GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,-1.7997000000000001,1.83E-2,GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,FALSE,GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS
41,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.15970000000000001,4.1799999999999997E-2,1,TIRAP|TNFRSF14|TLR2|PYCARD|ACP5|ADM|P2RX7|B2M|ROMO1|CAMP|CASP4|CHGA|CRP|DEFA3|DEFA5|DEFA6|DEFB1|DEFB103B|DEFB119|CTSG|CARD9|DEFB4A|DMBT1|H2BC10|DROSHA|H2BC11|EPHA2|H2BC21|CD36|FAU|H2BC4|H2BC6|H2BC7|H2BC8|GBP4|GBP6|DEFA1|GBP7|DEFA1B|DEFA4|DEFB104A|DEFB104B|GSDMD|H2BC12|H2BC12L|IL17F|HMGB2|KRT6A|LCE3A|FCN2|LYG1|PLA2G1B|LYG2|PLA2G2A|FGR|LYZ|GBP2|MMP7|MPEG1|MR1|NPY|NOD1|PGLYRP4|GPR15LG|HLA-E|PPP1R11|HCK|RNASE1|RNASE10|RNASE2|RNASE3|IL12A|RNASE4|RNASE6|IL17A|RNASE7|RNASE8|IL1B|RPL39|SEH1L|IL6R|RIPK2|SPRR2A|SSC5D|STAB2|TAC1|TNFSF8|VIP|KLRC4-KLRK1|KLRK1|LBP|LTF|ZG16|HAVCR2|HLA-A|ANG|MBL2|NCF1|IL18|TBK1|MYD88|TNF|LTA|NLRP6|PGLYRP1|PGLYRP2|PGLYRP3|HAMP|RARRES2|ADAM17|APP|REG3G|IL27RA|IL6|IL7R|C5AR1|CALCA,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,117,ENR,GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,-1.9998,2E-3,GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,FALSE,GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM
,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.32100000000000001,3.1300000000000001E-2,0.998,GBP4|IRF4|GBP6|VTCN1|DEFA1|GBP7|DEFA1B|IER3|BCL3|CD37|HRAS|NKG7|BATF|CLEC7A|CD40|LYST|GBP2|ARG1|BPGM|IL10|IL12B|CCDC88B|MYD88|BATF2|IRF8|SPN|TSPAN32|IL4R|SLC11A1|GBP1|PF4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_PROTOZOAN,31,ENR,GOBP_RESPONSE_TO_PROTOZOAN,-2.0747,2E-3,GOBP_RESPONSE_TO_PROTOZOAN,FALSE,GOBP_RESPONSE_TO_PROTOZOAN
3,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1777,3.6200000000000003E-2,1,HDGFL2|HELQ|ING3|KAT5|KDM4D|KMT5B|KMT5C|MAD2L2|MBTD1|MEAF6|MGMT|MORF4L1|MORF4L2|MRE11|MRGBP|MRNIP|NBN|OOEP|PARP3|PBRM1|PELI1|PHF10|PIAS4|PNKP|SIRT6|PRKDC|RAD50|RAD51AP1|RIF1|RNF126|FH|RNF8|RUVBL1|RUVBL2|SETMAR|SHLD1|SHLD2|SHLD3|SIRT1|SKP2|SLF1|FUS|SLF2|SMARCA2|SMARCA4|SMARCB1|SMARCC1|SMARCC2|SMARCD1|SPIRE1|SMARCD2|SPIRE2|SMARCD3|SMARCE1|SMCHD1|SPIDR|TIMELESS|TOP2B|UBE2N|UBE2V2|VPS72|WAS|WDR48|TRRAP|WRAP53|YEATS4|ZCWPW1|ATM|PARP1|PRMT1|ACTB|ACTL6A|ACTL6B|ACTR2|AGER|ARID1A|ARID1B|ARID2|BCL7A|BCL7B|BCL7C|BRD7|BRD8|CREBBP|CYREN|DDX11|DMAP1|DPF1|DPF2|DPF3|EP400|EPC1|EPC2|ERCC6|FANCB|FMN2|FOXM1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,97,ENR,GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,-2.0367999999999999,0,GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,FALSE,GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR
27,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.36459999999999998,3.0000000000000001E-3,0.20100000000000001,TFF3|PKP3|CXADR|SCRIB|SRF|VSIG1|TLR4|CROCC|LDB2|TLR9|LSR|MKS1|HTR4|PIWIL4|IL10RA|PRRC1|MUC13|MUC2|MUC4|MUC6|STRAP|NEUROD1|NR1I2|PBLD|ZNF830|NOD2|RBP4|SERPINA3|LDB1|SLC22A5|ILDR1|IL17A|INAVA|SOX9|CRACD|TFF1|TFF2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,37,ENR,GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,-2.5701000000000001,0,GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE,FALSE,GOBP_EPITHELIAL_STRUCTURE_MAINTENANCE
15,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.17430000000000001,0,0,PPARGC1A|AAR2|ACIN1|AFF2|AHNAK|AHNAK2|AKAP8L|ALYREF|AQR|ARB2A|ARGLU1|ARL6IP4|ARMC7|ARVCF|ATXN7|ATXN7L3|BCAS2|BRDT|BUD13|BUD31|C1QBP|C2ORF49|C9ORF78|CACTIN|CASC3|CCAR2|CCNL1|CCNL2|CD2BP2|CDC40|CDC5L|CDK11A|CDK11B|CDK12|CDK13|CELF1|CELF2|CELF3|CELF4|CELF5|CELF6|CENATAC|CIRBP|CLASRP|CLK1|CLK2|CLK3|CLK4|CLNS1A|CLP1|COIL|CRIPT|CRNKL1|CTNNBL1|CWC15|CWC22|CWC25|CWC27|CWF19L1|CWF19L2|DAZAP1|DBR1|DCPS|DDX1|DDX17|DDX20|DDX23|DDX39A|DDX39B|DDX41|DDX42|DDX46|DDX47|DDX5|DHX15|DHX16|DHX35|DHX38|DHX40|DHX8|DHX9|DNAJC17|DYRK1A|ECD|EFTUD2|EIF4A3|ELAVL4|ENY2|ERN1|ESRP1|ESRP2|ESS2|EXOSC10|FAM50A|FAM98A|FAM98B|FASTK|FBXO24|FMR1|FRA10AC1|FRG1|FUS|GCFC2|GEMIN2|GEMIN4|GEMIN5|GEMIN6|GEMIN7|GEMIN8|GPATCH1|GPATCH8|GPKOW|GRSF1|HABP4|HMX2|HNRNPA1|HNRNPA1L3|HNRNPA2B1|HNRNPA3|HNRNPC|HNRNPF|HNRNPH1|HNRNPH2|HNRNPH3|HNRNPK|HNRNPL|HNRNPLL|HNRNPM|HNRNPR|HNRNPU|HNRNPUL1|HNRNPUL2|HSPA1A|HSPA8|HTATSF1|IK|ILDR1|ILDR2|ILF3|INTS15|ISY1|IVNS1ABP|IWS1|JMJD6|KAT2A|KAT2B|KHDC4|KHDRBS1|KHDRBS2|KHDRBS3|KHSRP|LARP7|LGALS3|LSM1|LSM10|LSM2|LSM3|LSM4|LSM5|LSM6|LSM7|LSM8|LUC7L|LUC7L2|LUC7L3|MAGOH|MAGOHB|MBNL1|MBNL2|MBNL3|METTL14|METTL16|METTL3|METTL4|MFAP1|MPHOSPH10|MTREX|MYOD1|NCBP1|NCBP2|NCBP2L|NCL|NOL3|NONO|NOVA1|NOVA2|NPM1|NRDE2|NSRP1|NUP98|PABPC1|PAXBP1|PCBP4|PDCD7|PHF5A|PIK3R1|PLRG1|PNN|POLR2A|PPIE|PPIG|PPIH|PPIL1|PPIL2|PPIL3|PPP1R8|PPP1R9B|PPP4R2|PPWD1|PQBP1|PRDX6|PRKRIP1|PRMT1|PRMT5|PRMT7|PRP4K|PRPF18|PRPF19|PRPF3|PRPF31|PRPF38A|PRPF38B|PRPF39|PRPF4|PRPF40A|PRPF40B|PRPF6|PRPF8|PRX|PSIP1|PTBP1|PTBP2|PTBP3|PUF60|PUS1|PUS7|QKI|RALY|RBFOX1|RBFOX2|RBFOX3|RBM10|RBM11|RBM12|RBM12B|RBM14|RBM15|RBM15B|RBM17|RBM20|RBM22|RBM23|RBM24|RBM25|RBM28|RBM3|RBM38|RBM39|RBM4|RBM41|RBM42|RBM44|RBM47|RBM48|RBM4B|RBM5|RBM6|RBM7|RBM8A|RBMX|RBMX2|RBMXL1|RBMXL2|RBPMS|RBPMS2|REST|RNF113A|RNF113B|RNPC3|RNPS1|RP9|RPS13|RPS26|RPUSD4|RRAGC|RRP1B|RSRC1|RSRP1|RTCB|RTRAF|SAP18|SART1|SART3|SCAF1|SCAF11|SCNM1|SDE2|SETX|SF1|SF3A1|SF3A2|SF3A3|SF3B1|SF3B2|SF3B3|SF3B4|SF3B5|SF3B6|SFPQ|SFSWAP|SGF29|SLC38A2|SLC39A5|SLU7|SMN1|SMN2|SMNDC1|SMU1|SNIP1|SNRNP200|SNRNP25|SNRNP27|SNRNP35|SNRNP40|SNRNP48|SNRNP70|SNRPA|SNRPA1|SNRPB|SNRPB2|SNRPC|SNRPD1|SNRPD2|SNRPD3|SNRPE|SNRPF|SNRPG|SNRPN|SNU13|SNW1|SON|SREK1|SREK1IP1|SRPK1|SRPK2|SRPK3|SRRM1|SRRM2|SRRM4|SRSF1|SRSF10|SRSF11|SRSF12|SRSF2|SRSF3|SRSF4|SRSF5|SRSF6|SRSF7|SRSF8|SRSF9|STRAP|SUGP1|SUGP2|SUPT20H|SUPT3H|SUPT6H|SUPT7L|SYF2|SYNCRIP|TADA1|TADA2B|TADA3|TAF10|TAF12|TAF15|TAF5L|TAF6L|TAF9|TARDBP|TCERG1|TFIP11|TGS1|THOC1|THOC2|THOC3|THOC5|THOC6|THOC7|THRAP3|THUMPD2|TIA1|TMBIM6|TRA2A|TRA2B|TRPT1|TRRAP|TSEN15|TSEN2|TSEN34|TSEN54|TSSC4|TTF2|TXNL4A|TXNL4B|U2AF1|U2AF1L4|U2AF2|UBL5|UMOD|UPF1|UPF3A|UPF3B|USB1|USP22|USP39|USP4|USP49|VIRMA|WBP11|WBP4|WDR77|WDR83|WT1|WTAP|XAB2|YBX1|YJU2|YJU2B|YTHDC1|ZBTB7A|ZBTB8OS|ZC3H10|ZC3H13|ZC3H14|ZCCHC8|ZCRB1|ZMAT2|ZMAT5|ZNF326|ZNF638|ZNF830|ZPR1|ZRANB2|ZRSR2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RNA_SPLICING,445,ENR,GOBP_RNA_SPLICING,-4.2584999999999997,0,GOBP_RNA_SPLICING,FALSE,GOBP_RNA_SPLICING
21,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.25580000000000003,2.4799999999999999E-2,0.98699999999999999,KAT2B|POC1B|C10ORF90|C2CD3|CCDC15|CCDC57|CCDC61|CCDC78|CCP110|CDK5RAP2|CEP120|CEP135|ALMS1|CDK2|CEP152|CEP192|CEP295|CEP295NL|CEP44|CEP72|CEP76|CHMP2A|CEP85|NPM1|CETN2|CNTROB|DEUP1|E2F4|CEP63|KIAA0753|CDC20B|MDM1|NUP62|OFD1|PLK2|PLK4|VPS4B|POC5|PPP1R35|BRCA1|RTTN|SASS6|SPICE1|STIL|RBM14|TRIM37|WDR62|WDR90|MCIDAS|KAT2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CENTRIOLE_ASSEMBLY,50,ENR,GOBP_CENTRIOLE_ASSEMBLY,-2.1379999999999999,2E-3,GOBP_CENTRIOLE_ASSEMBLY,FALSE,GOBP_CENTRIOLE_ASSEMBLY
64,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.19409999999999999,3.5799999999999998E-2,0.999,DUSP18|DUSP2|DUSP26|DUSP29|MTMR3|PPP2CB|DUSP5|MTMR6|CTDNEP1|DUSP6|MTMR7|DUSP7|DUSP9|CTDP1|PDP1|PPP6C|PDXP|PPEF1|PPEF2|PPM1A|PPM1G|PPM1M|EPM2A|PTEN|PPP2R3A|PPP3CC|DUSP3|PTPN12|PTPN13|PTPN14|SDHAF2|PTPN18|PTPN21|PTPN4|PTPN5|PTPN7|PTPN9|PPP2CA|PTPRB|PTPRC|PTPRE|PTPRF|PTPRH|PTPRK|PTPRN2|PTPRR|PTPN11|PTPRT|PTPRU|PTPRZ1|SBF1|PPM1E|SSH1|SSH2|TNS2|DUSP1|TIMM50|BTRC|PPM1D|PPP3CB|FBXW11|PPP1CA|PPP1CB|PPP1CC|PTPRJ|PPM1B|PTPN1|PTPN2|PTPN6|PTPRS|PPP2R2A|PPP1R12A|MTM1|PPP3CA|ACP4|PPP5C|STK11|CDC14B|CTDSP1|CTDSP2|CTTNBP2NL|DAPP1|DUSP11|DUSP13B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEIN_DEPHOSPHORYLATION,84,ENR,GOBP_PROTEIN_DEPHOSPHORYLATION,-2.0417999999999998,0,GOBP_PROTEIN_DEPHOSPHORYLATION,FALSE,GOBP_PROTEIN_DEPHOSPHORYLATION
