NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11
GOBP_PHOSPHOLIPID_TRANSLOCATION,GOBP_PHOSPHOLIPID_TRANSLOCATION,,56,-0.15577541,-1.3698423,0.11683168,0.28022677,1.0,7654,"tags=57%, list=42%, signal=98%",
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,GOBP_REGULATION_OF_EXOSOMAL_SECRETION,,19,-0.25718772,-1.3693453,0.129771,0.2805265,1.0,12699,"tags=95%, list=69%, signal=306%",
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,,64,-0.1454872,-1.3691639,0.11867704,0.28047714,1.0,4806,"tags=41%, list=26%, signal=55%",
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,,37,-0.18928784,-1.3680594,0.12180746,0.2814313,1.0,7462,"tags=59%, list=41%, signal=100%",
GOBP_REGULATION_OF_KINASE_ACTIVITY,GOBP_REGULATION_OF_KINASE_ACTIVITY,,270,-0.07187241,-1.3651489,0.12731007,0.28435105,1.0,6055,"tags=40%, list=33%, signal=59%",
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,,228,-0.07527522,-1.3648303,0.12024048,0.28448275,1.0,12911,"tags=78%, list=70%, signal=257%",
GOBP_TYPE_I_INTERFERON_PRODUCTION,GOBP_TYPE_I_INTERFERON_PRODUCTION,,129,-0.10211147,-1.3637735,0.13131313,0.28548267,1.0,11680,"tags=74%, list=64%, signal=200%",
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,,31,-0.20978288,-1.3634143,0.13929313,0.28565732,1.0,4455,"tags=45%, list=24%, signal=59%",
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION,GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION,,28,-0.21944554,-1.3619025,0.11934157,0.28714395,1.0,4510,"tags=46%, list=25%, signal=61%",
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,,66,-0.14101699,-1.3613458,0.13043478,0.28752118,1.0,13300,"tags=86%, list=72%, signal=311%",
GOBP_AMELOGENESIS,GOBP_AMELOGENESIS,,27,-0.22121176,-1.3581406,0.13709678,0.29092735,1.0,2069,"tags=33%, list=11%, signal=38%",
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,,23,-0.23526265,-1.3575684,0.113131315,0.29129204,1.0,5275,"tags=52%, list=29%, signal=73%",
GOBP_REGULATION_OF_HEMOPOIESIS,GOBP_REGULATION_OF_HEMOPOIESIS,,432,-0.05697364,-1.35637,0.12601626,0.2924151,1.0,5023,"tags=33%, list=27%, signal=44%",
GOBP_PEROXISOME_ORGANIZATION,GOBP_PEROXISOME_ORGANIZATION,,39,-0.18316735,-1.3561803,0.13706563,0.29236534,1.0,11258,"tags=79%, list=61%, signal=205%",
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,,254,-0.07371954,-1.3560476,0.09979633,0.29221994,1.0,15100,"tags=89%, list=82%, signal=493%",
GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,,19,-0.25921884,-1.3560317,0.12884615,0.2919516,1.0,6854,"tags=63%, list=37%, signal=101%",
GOBP_REGULATION_OF_URINE_VOLUME,GOBP_REGULATION_OF_URINE_VOLUME,,20,-0.249061,-1.3558398,0.1307847,0.29190254,1.0,4621,"tags=50%, list=25%, signal=67%",
GOBP_RESPONSE_TO_OXIDATIVE_STRESS,GOBP_RESPONSE_TO_OXIDATIVE_STRESS,,400,-0.057890475,-1.3556907,0.12295082,0.29180726,1.0,14270,"tags=83%, list=78%, signal=363%",
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,,166,-0.08846946,-1.3556336,0.11614173,0.29159498,1.0,2931,"tags=25%, list=16%, signal=29%",
GOBP_RENAL_TUBULAR_SECRETION,GOBP_RENAL_TUBULAR_SECRETION,,18,-0.2694443,-1.3520411,0.1425819,0.29552498,1.0,4246,"tags=50%, list=23%, signal=65%",
GOBP_ERBB2_SIGNALING_PATHWAY,GOBP_ERBB2_SIGNALING_PATHWAY,,23,-0.23176649,-1.3511646,0.12653062,0.29624745,1.0,3740,"tags=43%, list=20%, signal=55%",
GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,,25,-0.22775562,-1.3502762,0.14341846,0.29706582,1.0,6117,"tags=56%, list=33%, signal=84%",
GOBP_NADP_METABOLIC_PROCESS,GOBP_NADP_METABOLIC_PROCESS,,41,-0.18258522,-1.349929,0.14864865,0.29718432,1.0,14593,"tags=98%, list=79%, signal=471%",
GOBP_SNO_S_RNA_METABOLIC_PROCESS,GOBP_SNO_S_RNA_METABOLIC_PROCESS,,17,-0.27013874,-1.3494381,0.12601626,0.29750794,1.0,10183,"tags=82%, list=55%, signal=184%",
GOBP_PROTEIN_DEACETYLATION,GOBP_PROTEIN_DEACETYLATION,,25,-0.22086027,-1.3485206,0.13121273,0.29831064,1.0,5508,"tags=52%, list=30%, signal=74%",
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION,GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION,,18,-0.2680624,-1.3484949,0.13855422,0.29805446,1.0,9380,"tags=78%, list=51%, signal=159%",
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,,189,-0.08327796,-1.348463,0.13453816,0.29780942,1.0,10162,"tags=63%, list=55%, signal=140%",
GOBP_BLASTOCYST_GROWTH,GOBP_BLASTOCYST_GROWTH,,23,-0.23521294,-1.3473125,0.12452107,0.2989222,1.0,13272,"tags=96%, list=72%, signal=343%",
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,,31,-0.20099977,-1.3469661,0.12896407,0.2990406,1.0,4023,"tags=42%, list=22%, signal=54%",
GOBP_NON_PROTEINOGENIC_AMINO_ACID_CATABOLIC_PROCESS,GOBP_NON_PROTEINOGENIC_AMINO_ACID_CATABOLIC_PROCESS,,18,-0.2624624,-1.3463701,0.14150943,0.29949147,1.0,5396,"tags=56%, list=29%, signal=79%",
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,,18,-0.27354148,-1.3463674,0.15611814,0.2992145,1.0,3149,"tags=44%, list=17%, signal=54%",
GOBP_REGULATION_OF_B_CELL_ACTIVATION,GOBP_REGULATION_OF_B_CELL_ACTIVATION,,133,-0.09869729,-1.3456327,0.14016737,0.29978493,1.0,3177,"tags=27%, list=17%, signal=32%",
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION,,28,-0.21433628,-1.3453547,0.14007781,0.299849,1.0,3947,"tags=43%, list=21%, signal=54%",
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,,63,-0.14662531,-1.345075,0.14375,0.29987013,1.0,10742,"tags=73%, list=58%, signal=175%",
GOBP_SULFUR_COMPOUND_TRANSPORT,GOBP_SULFUR_COMPOUND_TRANSPORT,,65,-0.14115296,-1.3431292,0.1380597,0.30192205,1.0,3073,"tags=31%, list=17%, signal=37%",
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,,15,-0.28839064,-1.3420012,0.14373717,0.302939,1.0,3284,"tags=47%, list=18%, signal=57%",
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,,15,-0.2917247,-1.341516,0.13995942,0.3032194,1.0,8127,"tags=73%, list=44%, signal=131%",
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,,224,-0.07853328,-1.3411652,0.1341719,0.30339932,1.0,14338,"tags=86%, list=78%, signal=384%",
GOBP_T_CELL_MIGRATION,GOBP_T_CELL_MIGRATION,,79,-0.12849084,-1.3408514,0.15447155,0.3034826,1.0,4632,"tags=38%, list=25%, signal=51%",
GOBP_ENDOCRINE_PROCESS,GOBP_ENDOCRINE_PROCESS,,100,-0.11417636,-1.3403163,0.13253012,0.30384734,1.0,5269,"tags=40%, list=29%, signal=56%",
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,,55,-0.15160638,-1.3399422,0.13480885,0.30401227,1.0,14609,"tags=95%, list=79%, signal=458%",
GOBP_AXONAL_TRANSPORT,GOBP_AXONAL_TRANSPORT,,69,-0.13628979,-1.3398317,0.12601626,0.30387896,1.0,12963,"tags=84%, list=70%, signal=284%",
GOBP_TYPE_2_MITOPHAGY,GOBP_TYPE_2_MITOPHAGY,,16,-0.27738777,-1.3396289,0.144,0.30382505,1.0,13295,"tags=100%, list=72%, signal=361%",
GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,GOBP_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,,195,-0.081899375,-1.3392634,0.123203285,0.30400047,1.0,14261,"tags=86%, list=78%, signal=377%",
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,,42,-0.17249545,-1.3386956,0.12948208,0.304406,1.0,14789,"tags=98%, list=80%, signal=497%",
GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS,,22,-0.23782161,-1.3372346,0.14035088,0.30588028,1.0,3992,"tags=45%, list=22%, signal=58%",
GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,GOBP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,,67,-0.14208427,-1.336946,0.14367816,0.30595252,1.0,13867,"tags=90%, list=75%, signal=363%",
GOBP_MRNA_3_END_PROCESSING,GOBP_MRNA_3_END_PROCESSING,,41,-0.17659466,-1.3367875,0.13549618,0.30585772,1.0,11563,"tags=80%, list=63%, signal=216%",
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,,73,-0.1334992,-1.3359452,0.12877263,0.30659,1.0,10656,"tags=71%, list=58%, signal=169%",
GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,GOBP_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,,22,-0.24041492,-1.3350912,0.13939394,0.3073145,1.0,10632,"tags=82%, list=58%, signal=194%",
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,,64,-0.14067276,-1.3346617,0.12903225,0.30751413,1.0,2308,"tags=27%, list=13%, signal=30%",
GOBP_IMPORT_INTO_THE_MITOCHONDRION,GOBP_IMPORT_INTO_THE_MITOCHONDRION,,54,-0.15655857,-1.3342533,0.15833333,0.30773628,1.0,10072,"tags=70%, list=55%, signal=155%",
GOBP_ORGANELLE_MEMBRANE_FUSION,GOBP_ORGANELLE_MEMBRANE_FUSION,,136,-0.094902284,-1.3326968,0.12474849,0.3092852,1.0,13955,"tags=85%, list=76%, signal=351%",
GOBP_PROTEIN_NEDDYLATION,GOBP_PROTEIN_NEDDYLATION,,28,-0.20808536,-1.3320478,0.1321499,0.30978698,1.0,10630,"tags=79%, list=58%, signal=186%",
GOBP_WOUND_HEALING,GOBP_WOUND_HEALING,,436,-0.056758516,-1.3306463,0.13426854,0.3111289,1.0,4592,"tags=31%, list=25%, signal=40%",
GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION,GOBP_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION,,28,-0.21151422,-1.3306144,0.16023166,0.31087965,1.0,3342,"tags=39%, list=18%, signal=48%",
GOBP_B_CELL_ACTIVATION,GOBP_B_CELL_ACTIVATION,,272,-0.06898958,-1.3301058,0.14688128,0.3112255,1.0,12409,"tags=74%, list=67%, signal=225%",
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,,22,-0.23557474,-1.3283602,0.13552362,0.3130513,1.0,9049,"tags=73%, list=49%, signal=143%",
GOBP_MITOTIC_SISTER_CHROMATID_COHESION,GOBP_MITOTIC_SISTER_CHROMATID_COHESION,,31,-0.1961329,-1.3273754,0.12670565,0.31394735,1.0,14791,"tags=100%, list=80%, signal=510%",
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,,42,-0.17432116,-1.3266828,0.1553398,0.31453738,1.0,5560,"tags=48%, list=30%, signal=68%",
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,,44,-0.17079334,-1.3261447,0.13402061,0.314883,1.0,5227,"tags=45%, list=28%, signal=63%",
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,,388,-0.05820853,-1.3240968,0.15261044,0.31710276,1.0,5589,"tags=36%, list=30%, signal=51%",
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,,17,-0.2636206,-1.3234849,0.16161616,0.31759602,1.0,2730,"tags=41%, list=15%, signal=48%",
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,,45,-0.16286078,-1.3234593,0.13833992,0.31734046,1.0,6413,"tags=51%, list=35%, signal=78%",
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,,32,-0.19890448,-1.3231987,0.14884695,0.31738916,1.0,11292,"tags=81%, list=61%, signal=210%",
GOBP_SPHINGOLIPID_METABOLIC_PROCESS,GOBP_SPHINGOLIPID_METABOLIC_PROCESS,,168,-0.088505685,-1.3229867,0.1484375,0.31738868,1.0,11853,"tags=73%, list=64%, signal=204%",
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE,GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE,,16,-0.27705783,-1.3227471,0.16699801,0.31742662,1.0,5255,"tags=56%, list=29%, signal=79%",
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,,24,-0.22791329,-1.3225721,0.14777328,0.31732306,1.0,6543,"tags=58%, list=36%, signal=90%",
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION,,46,-0.16753882,-1.3224065,0.1515748,0.31725836,1.0,6123,"tags=50%, list=33%, signal=75%",
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,,140,-0.09405943,-1.3212031,0.14663951,0.31845695,1.0,6823,"tags=46%, list=37%, signal=73%",
GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,,53,-0.15612389,-1.3208901,0.16465864,0.31855306,1.0,6854,"tags=53%, list=37%, signal=84%",
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,,165,-0.08829382,-1.3199177,0.14423077,0.3194619,1.0,6194,"tags=42%, list=34%, signal=63%",
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION,GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION,,32,-0.19669849,-1.3194716,0.14484127,0.3197114,1.0,2137,"tags=31%, list=12%, signal=35%",
GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,GOBP_EXTRACELLULAR_VESICLE_BIOGENESIS,,25,-0.21783294,-1.3186386,0.12774451,0.32040983,1.0,12920,"tags=92%, list=70%, signal=309%",
GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION,GOBP_INTESTINAL_CHOLESTEROL_ABSORPTION,,18,-0.2576788,-1.3183762,0.15966387,0.32043952,1.0,1397,"tags=33%, list=8%, signal=36%",
GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,,228,-0.07296645,-1.3175251,0.14145383,0.3211628,1.0,11743,"tags=71%, list=64%, signal=194%",
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,,31,-0.19442515,-1.3173234,0.13457558,0.3211381,1.0,7110,"tags=58%, list=39%, signal=95%",
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION,GOBP_REGULATION_OF_INTEGRIN_ACTIVATION,,17,-0.26301232,-1.3172319,0.16318786,0.32096684,1.0,3823,"tags=47%, list=21%, signal=59%",
GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,,19,-0.2548644,-1.3170574,0.16367266,0.3209008,1.0,6934,"tags=63%, list=38%, signal=101%",
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,,15,-0.28209257,-1.3166606,0.1492248,0.32108468,1.0,8304,"tags=73%, list=45%, signal=134%",
GOBP_LIPID_EXPORT_FROM_CELL,GOBP_LIPID_EXPORT_FROM_CELL,,51,-0.15586628,-1.3161753,0.13894737,0.32137486,1.0,5797,"tags=47%, list=32%, signal=69%",
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,,41,-0.17566957,-1.3154839,0.172,0.32202002,1.0,4403,"tags=41%, list=24%, signal=54%",
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,,19,-0.25339475,-1.3148435,0.17330678,0.3225194,1.0,6961,"tags=63%, list=38%, signal=102%",
GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,GOBP_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,,18,-0.25724038,-1.3129252,0.14340344,0.32465488,1.0,12644,"tags=94%, list=69%, signal=302%",
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,,134,-0.097500935,-1.3124495,0.15369262,0.32496026,1.0,13867,"tags=85%, list=75%, signal=343%",
GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,GOBP_CELL_DIFFERENTIATION_IN_SPINAL_CORD,,47,-0.15916738,-1.3117967,0.14522822,0.32552955,1.0,3342,"tags=34%, list=18%, signal=41%",
GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,,17,-0.26791054,-1.311497,0.17567568,0.32561716,1.0,3733,"tags=47%, list=20%, signal=59%",
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS,GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS,,45,-0.16702883,-1.3114278,0.13195877,0.32541975,1.0,14919,"tags=98%, list=81%, signal=517%",
GOBP_VESICLE_DOCKING,GOBP_VESICLE_DOCKING,,59,-0.14406595,-1.309731,0.14373717,0.3272198,1.0,13569,"tags=88%, list=74%, signal=335%",
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,,183,-0.082651205,-1.3093323,0.15959597,0.3274331,1.0,1712,"tags=17%, list=9%, signal=19%",
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,,16,-0.27336395,-1.3088799,0.1446541,0.32770404,1.0,3024,"tags=44%, list=16%, signal=52%",
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS,,84,-0.12322372,-1.308115,0.15113872,0.32831663,1.0,5627,"tags=43%, list=31%, signal=61%",
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,,18,-0.2544162,-1.3047183,0.15717092,0.3324049,1.0,8609,"tags=72%, list=47%, signal=136%",
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,GOBP_PEPTIDYL_TYROSINE_MODIFICATION,,129,-0.09719807,-1.3045957,0.15113872,0.3322616,1.0,4784,"tags=36%, list=26%, signal=48%",
GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,GOBP_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,,49,-0.1592353,-1.3044091,0.14285715,0.33221602,1.0,13970,"tags=92%, list=76%, signal=381%",
GOBP_RNA_LOCALIZATION,GOBP_RNA_LOCALIZATION,,198,-0.08026703,-1.3042151,0.14081633,0.33215454,1.0,13495,"tags=81%, list=73%, signal=302%",
GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,GOBP_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,,18,-0.25460064,-1.3038912,0.16007905,0.3322718,1.0,3497,"tags=44%, list=19%, signal=55%",
GOBP_LEUKOCYTE_HOMEOSTASIS,GOBP_LEUKOCYTE_HOMEOSTASIS,,117,-0.10093363,-1.3035667,0.17255718,0.33236572,1.0,5230,"tags=38%, list=28%, signal=53%",
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,,24,-0.22199689,-1.3032972,0.16064256,0.33238223,1.0,12782,"tags=92%, list=70%, signal=300%",
GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,GOBP_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,,95,-0.113720566,-1.3032728,0.17330678,0.33211562,1.0,4696,"tags=37%, list=26%, signal=49%",
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,,71,-0.13338232,-1.3023072,0.1707819,0.33303913,1.0,2738,"tags=28%, list=15%, signal=33%",
GOBP_RESPONSE_TO_COLD,GOBP_RESPONSE_TO_COLD,,44,-0.16632766,-1.3018384,0.14087301,0.33332375,1.0,4055,"tags=39%, list=22%, signal=49%",
GOBP_REGULATION_OF_SENSORY_PERCEPTION,GOBP_REGULATION_OF_SENSORY_PERCEPTION,,21,-0.23467092,-1.3010256,0.15576923,0.3340631,1.0,7075,"tags=62%, list=38%, signal=100%",
GOBP_MITOTIC_DNA_REPLICATION,GOBP_MITOTIC_DNA_REPLICATION,,17,-0.2529213,-1.3009292,0.15019763,0.33388728,1.0,12663,"tags=94%, list=69%, signal=302%",
GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,,16,-0.26853743,-1.3009202,0.17718941,0.3336073,1.0,6561,"tags=63%, list=36%, signal=97%",
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,,26,-0.21508093,-1.3007017,0.13670412,0.33357787,1.0,12320,"tags=88%, list=67%, signal=268%",
GOBP_REGULATION_OF_MRNA_PROCESSING,GOBP_REGULATION_OF_MRNA_PROCESSING,,127,-0.099428855,-1.3003861,0.15187377,0.33367744,1.0,13535,"tags=83%, list=74%, signal=314%",
GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT,GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT,,19,-0.25145245,-1.300088,0.14669421,0.33376196,1.0,1189,"tags=32%, list=6%, signal=34%",
GOBP_SENSORY_PERCEPTION_OF_PAIN,GOBP_SENSORY_PERCEPTION_OF_PAIN,,82,-0.12265994,-1.3000404,0.16149068,0.33353853,1.0,7175,"tags=51%, list=39%, signal=84%",
GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,,22,-0.23926921,-1.2980099,0.15459883,0.33581716,1.0,11489,"tags=86%, list=62%, signal=230%",
GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION,GOBP_REGULATION_OF_MICROTUBULE_NUCLEATION,,19,-0.2494729,-1.2972583,0.1380753,0.336471,1.0,8001,"tags=68%, list=44%, signal=121%",
GOBP_SODIUM_ION_HOMEOSTASIS,GOBP_SODIUM_ION_HOMEOSTASIS,,44,-0.16976517,-1.2971684,0.15270019,0.33628193,1.0,2738,"tags=32%, list=15%, signal=37%",
