NAME,NES,pvalue,FDR
GOBP_RENAL_VESICLE_DEVELOPMENT,-1.0927013,0.3493976,0.5269719
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY,-1.0891514,0.3277311,0.5288081
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,-1.088589,0.35437882,0.5292266
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,-1.0882552,0.3245283,0.52927434
GOBP_NEGATIVE_REGULATION_OF_COAGULATION,-1.08594,0.31630647,0.53206855
GOBP_RESPONSE_TO_ZINC_ION,-1.0847195,0.32790223,0.53308254
GOBP_ESTROGEN_METABOLIC_PROCESS,-1.0840477,0.32857144,0.5336892
GOBP_SEROTONIN_TRANSPORT,-1.0830544,0.34879032,0.534858
GOBP_POSITIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,-1.0763838,0.37551868,0.54360235
GOBP_PURINE_NUCLEOSIDE_METABOLIC_PROCESS,-1.0734262,0.33471075,0.5465298
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION,-1.0697744,0.36078432,0.55115974
GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS,-1.0662644,0.35177866,0.5535225
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS,-1.066048,0.36511156,0.5533626
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS,-1.0645763,0.35477582,0.5548648
GOBP_GLUTAMINE_METABOLIC_PROCESS,-1.0631204,0.3685259,0.5563248
GOBP_POSITIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,-1.061099,0.364,0.5582213
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,-1.0594202,0.36619717,0.55954266
GOBP_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION,-1.053079,0.3736952,0.56516796
GOBP_DNA_CONFORMATION_CHANGE,-1.0504299,0.39637828,0.5686686
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,-1.0498685,0.36438924,0.56909144
GOBP_TORC2_SIGNALING,-1.0444177,0.37356323,0.5758065
GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-1.0425841,0.39009902,0.57787514
GOBP_SKELETAL_MUSCLE_ADAPTATION,-1.0386686,0.3829365,0.58154446
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION,-1.0381742,0.3799622,0.58132404
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,-1.0377799,0.3996139,0.5809586
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,-1.0363885,0.37603307,0.58234566
GOBP_GLYCOSYL_COMPOUND_BIOSYNTHETIC_PROCESS,-1.0354002,0.402,0.58296055
GOBP_MELANOSOME_ASSEMBLY,-1.032713,0.38115633,0.5860729
GOBP_STEROID_BIOSYNTHETIC_PROCESS,-1.0295752,0.40082645,0.5888832
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,-1.0224655,0.402834,0.5976642
GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY,-1.0202972,0.41841003,0.60083234
GOBP_SKIN_DEVELOPMENT,-1.0201166,0.40699816,0.60005176
GOBP_NEURAL_CREST_CELL_DIFFERENTIATION,-1.0189786,0.42827004,0.6014836
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,-1.0165523,0.41751528,0.60406715
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,-1.0158044,0.42675158,0.6048683
GOBP_EXTRACELLULAR_TRANSPORT,-1.0146164,0.4265306,0.6064045
GOBP_RRNA_METHYLATION,-1.0143595,0.43579766,0.60628736
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION,-1.0049726,0.41894737,0.619638
GOBP_DETECTION_OF_CHEMICAL_STIMULUS,-1.0043976,0.42209074,0.6201305
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-1.0034,0.4204322,0.6208018
GOBP_RESPONSE_TO_COCAINE,-0.9958063,0.46168584,0.63067955
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,-0.99202,0.46638656,0.63687766
GOBP_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,-0.9909302,0.44689378,0.6376717
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,-0.990361,0.436214,0.63812923
GOBP_PURINE_NUCLEOTIDE_TRANSPORT,-0.98361945,0.45360824,0.64579517
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-0.98209846,0.4703633,0.64796376
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-0.9672348,0.4586614,0.66737956
GOBP_DE_NOVO_PROTEIN_FOLDING,-0.96411884,0.49803922,0.67075443
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL,-0.9636557,0.48172042,0.6710302
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,-0.96027535,0.49904397,0.67431223
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION,-0.9592074,0.49159664,0.67456204
GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM,-0.95847106,0.5021552,0.67471886
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,-0.95463616,0.5106796,0.67827415
GOBP_DETERMINATION_OF_ADULT_LIFESPAN,-0.95426416,0.46895075,0.67840415
GOBP_EOSINOPHIL_CHEMOTAXIS,-0.9526654,0.50614756,0.67849755
GOBP_NUCLEOTIDE_TRANSPORT,-0.9510846,0.51476794,0.6802562
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS,-0.94894904,0.53093815,0.682894
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY,-0.9489212,0.53125,0.6818069
GOBP_STEROID_HORMONE_SECRETION,-0.9484928,0.53174603,0.6814183
GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS,-0.93888927,0.52653927,0.69127595
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,-0.9357297,0.498,0.6942025
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT,-0.935447,0.52250487,0.69357586
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS,-0.93337756,0.5235174,0.6961769
GOBP_ATP_TRANSPORT,-0.9327216,0.51132077,0.6967478
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION,-0.9270303,0.5204918,0.7042846
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,-0.9242935,0.5171026,0.7080915
GOBP_RESPONSE_TO_ANGIOTENSIN,-0.9222477,0.5589942,0.7100889
GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY,-0.9146909,0.5502958,0.72079587
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,-0.91302764,0.56,0.72142774
GOBP_DENDRITE_EXTENSION,-0.9128137,0.5473251,0.7212236
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT,-0.9121297,0.5535714,0.7212501
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,-0.9076385,0.5803213,0.72646683
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,-0.90733784,0.5873016,0.726435
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,-0.9000022,0.5813953,0.73603094
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS,-0.8985405,0.56435645,0.73571146
GOBP_MATURATION_OF_LSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,-0.8966778,0.59063137,0.7367833
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,-0.89650136,0.5971944,0.7365071
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION,-0.8955064,0.572314,0.7376513
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,-0.8954239,0.56969696,0.73721725
GOBP_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY,-0.89494026,0.5772994,0.73695564
GOBP_POSITIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,-0.8929285,0.57057655,0.73838305
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT,-0.89208543,0.57945734,0.7387052
GOBP_OOGENESIS,-0.8873961,0.59026366,0.7442662
GOBP_GRANULOCYTE_DIFFERENTIATION,-0.88479984,0.5903614,0.7460821
GOBP_FEMALE_GAMETE_GENERATION,-0.8820951,0.602,0.7491135
GOBP_REGULATION_OF_LIPID_STORAGE,-0.88165903,0.60588235,0.7492999
GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION,-0.87232155,0.6189474,0.7601171
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,-0.87066185,0.6322957,0.7624719
GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,-0.87038285,0.6257928,0.76240206
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,-0.8687477,0.6392405,0.764139
GOBP_PEPTIDE_METABOLIC_PROCESS,-0.86652476,0.6264151,0.767435
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT,-0.86619014,0.61270493,0.76742744
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,-0.8657343,0.5777778,0.7676361
GOBP_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,-0.8651263,0.6131078,0.7681342
GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,-0.8616456,0.6156863,0.77252275
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,-0.8614672,0.63113004,0.7722608
GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS,-0.8586531,0.6215686,0.77548486
GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION,-0.85830843,0.6389452,0.77548087
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,-0.84707344,0.648,0.7874352
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,-0.8463085,0.6347656,0.7881546
GOBP_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS,-0.84304065,0.6621094,0.7927212
GOBP_REGENERATION,-0.8423421,0.6566866,0.7932989
GOBP_RESPONSE_TO_DEXAMETHASONE,-0.8406884,0.658,0.7944169
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,-0.84053963,0.6653772,0.79408187
GOBP_DETECTION_OF_MECHANICAL_STIMULUS,-0.84016407,0.6347305,0.7941618
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH,-0.8377865,0.64016736,0.7964961
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,-0.8360183,0.6614173,0.7966583
GOBP_FOREBRAIN_REGIONALIZATION,-0.8347213,0.6749482,0.79712474
GOBP_MISMATCH_REPAIR,-0.8301283,0.6608315,0.8032071
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION,-0.8296423,0.6863158,0.80225277
GOBP_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION,-0.82869446,0.6401591,0.80324405
GOBP_TRANSPOSITION,-0.8286817,0.6771037,0.8026757
GOBP_VITAMIN_D_METABOLIC_PROCESS,-0.82843566,0.6872428,0.80250365
GOBP_ERYTHROCYTE_HOMEOSTASIS,-0.827931,0.70178926,0.80281365
GOBP_SUBPALLIUM_DEVELOPMENT,-0.8268027,0.6585366,0.80416894
GOBP_RESPONSE_TO_THYROID_HORMONE,-0.8235691,0.6594488,0.8084406
GOBP_MUSCLE_CELL_MIGRATION,-0.8225368,0.68921775,0.8089685
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,-0.82142603,0.6942149,0.81027114
GOBP_MELANOCYTE_DIFFERENTIATION,-0.8213003,0.69057375,0.8098768
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,-0.8155647,0.6600398,0.8153775
GOBP_FEMALE_GENITALIA_DEVELOPMENT,-0.81176573,0.6843177,0.8199673
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,-0.81153995,0.6915114,0.8191519
GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE,-0.8112032,0.68565816,0.8191281
GOBP_CELLULAR_PIGMENTATION,-0.8096987,0.694,0.82099533
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,-0.80293727,0.6888412,0.8292055
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,-0.79899573,0.73956263,0.83393764
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,-0.79820216,0.6909449,0.83464175
GOBP_NEGATIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT,-0.7972489,0.70408165,0.8350255
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,-0.79319614,0.71292776,0.83924437
GOBP_MYOTUBE_CELL_DEVELOPMENT,-0.7930822,0.71984434,0.8388249
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,-0.7926013,0.7372549,0.838991
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY,-0.78833824,0.726,0.84399575
GOBP_RESPONSE_TO_MANGANESE_ION,-0.78646725,0.73843056,0.84519863
GOBP_NEUROBLAST_DIVISION,-0.7845783,0.7326531,0.84705347
GOBP_COLLATERAL_SPROUTING,-0.7807878,0.7435388,0.8506865
GOBP_UTERUS_DEVELOPMENT,-0.77980536,0.7198364,0.8510567
GOBP_FAT_CELL_PROLIFERATION,-0.7789282,0.762,0.8512481
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION,-0.77874875,0.71899223,0.8509516
GOBP_THYROID_HORMONE_GENERATION,-0.7773057,0.76254827,0.85082346
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE,-0.7749619,0.746,0.85272145
GOBP_RESPONSE_TO_STEROID_HORMONE,-0.7727242,0.77955914,0.855011
GOBP_NEGATIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY,-0.7677802,0.7624751,0.8603661
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,-0.7676107,0.75595236,0.86002296
GOBP_REGULATION_OF_HEART_GROWTH,-0.7664394,0.74168295,0.8612417
GOBP_REGULATION_OF_ORGAN_GROWTH,-0.7649304,0.78294575,0.86110806
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,-0.7602965,0.73493975,0.8658169
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,-0.75879866,0.76556015,0.8668456
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,-0.7551632,0.7737374,0.8710669
GOBP_DENTATE_GYRUS_DEVELOPMENT,-0.75412977,0.7494647,0.87202567
GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,-0.74727345,0.77663934,0.87818485
GOBP_ATRIAL_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,-0.7469587,0.79640716,0.87807924
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT,-0.74015015,0.789899,0.885094
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION,-0.7398364,0.81349206,0.8849357
GOBP_PEPTIDYL_CYSTEINE_MODIFICATION,-0.7343778,0.8254902,0.8903372
GOBP_OOCYTE_MATURATION,-0.7331362,0.80210525,0.89148766
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,-0.731444,0.8033126,0.892673
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH,-0.72061193,0.8333333,0.901285
GOBP_STRIATUM_DEVELOPMENT,-0.71175724,0.83567137,0.9108359
GOBP_LONG_TERM_MEMORY,-0.70847887,0.82306165,0.9133246
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,-0.7070702,0.8164948,0.91398513
GOBP_NUCLEOBASE_METABOLIC_PROCESS,-0.7031821,0.8330059,0.9179218
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE,-0.70222723,0.85404336,0.9167356
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,-0.6985406,0.8356998,0.9202343
GOBP_PROTEIN_HOMOTRIMERIZATION,-0.6981575,0.83789474,0.91887444
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,-0.69732636,0.85294116,0.91928583
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,-0.69601315,0.8442623,0.92030126
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,-0.68993694,0.83536583,0.92544734
GOBP_KIDNEY_MESENCHYME_DEVELOPMENT,-0.68609834,0.85258967,0.9288993
GOBP_GROOMING_BEHAVIOR,-0.68239534,0.8757764,0.93153733
GOBP_PROTEIN_HETEROOLIGOMERIZATION,-0.68212795,0.86875,0.93124074
GOBP_L_GLUTAMATE_IMPORT,-0.68092936,0.888,0.9321229
GOBP_RESPONSE_TO_PAIN,-0.6738473,0.88,0.9384903
GOBP_ENAMEL_MINERALIZATION,-0.6720697,0.87795275,0.9399629
GOBP_POSITIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,-0.6703846,0.8820116,0.9406262
GOBP_ACIDIC_AMINO_ACID_TRANSPORT,-0.66972756,0.8848485,0.94077796
GOBP_CELLULAR_RESPONSE_TO_HEAT,-0.6677125,0.87291664,0.94116324
GOBP_CELLULAR_RESPONSE_TO_VIRUS,-0.6585013,0.8969072,0.9489336
GOBP_IMMUNOLOGICAL_MEMORY_PROCESS,-0.6520612,0.90786946,0.9520746
GOBP_MUCUS_SECRETION,-0.6513142,0.890873,0.9522237
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,-0.6484784,0.88454014,0.95326155
GOBP_THYMUS_DEVELOPMENT,-0.64663625,0.8963532,0.95324665
GOBP_GMP_METABOLIC_PROCESS,-0.64662313,0.89873415,0.95264125
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,-0.64407825,0.88932806,0.9539672
GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,-0.64342356,0.9136546,0.9540145
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,-0.63948315,0.907197,0.95539445
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,-0.6386939,0.9163265,0.9555035
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS,-0.63819706,0.8972332,0.95535153
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION,-0.6348506,0.91650856,0.9566916
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.6335603,0.8964844,0.95723313
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,-0.62624234,0.9122807,0.9615655
GOBP_RESPONSE_TO_RETINOIC_ACID,-0.6257357,0.9119497,0.9601635
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,-0.6241286,0.92565054,0.9604063
GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE,-0.618196,0.9318182,0.96488184
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,-0.61197084,0.9268775,0.9681876
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,-0.6087624,0.93603414,0.96890515
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION,-0.6079309,0.9564356,0.9689213
GOBP_PROTEIN_PROCESSING,-0.60691154,0.9539347,0.9691298
GOBP_TRANSPOSABLE_ELEMENT_SILENCING_BY_HETEROCHROMATIN_FORMATION,-0.5881003,0.94693875,0.9772581
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION,-0.585195,0.959144,0.97857815
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-0.58487254,0.9392713,0.9781796
GOBP_PHOSPHATE_ION_TRANSPORT,-0.57808614,0.96761906,0.9806589
GOBP_DEVELOPMENTAL_PIGMENTATION,-0.5771339,0.94280076,0.9800104
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,-0.5578687,0.96443516,0.98535424
GOBP_COPULATION,-0.55596143,0.9790356,0.98572236
GOBP_NATURAL_KILLER_CELL_PROLIFERATION,-0.5543172,0.9666012,0.98593765
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION,-0.55233604,0.98350513,0.9856804
GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS,-0.5490388,0.9663366,0.9865791
GOBP_SULFATION,-0.5485779,0.96718144,0.9861788
GOBP_AMMONIUM_ION_METABOLIC_PROCESS,-0.5303921,0.9678068,0.99189806
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION,-0.5288332,0.9821782,0.9918603
GOBP_RESPONSE_TO_VITAMIN_D,-0.5269863,0.98571426,0.9912674
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,-0.52591074,0.97095436,0.9904282
GOBP_RESPONSE_TO_VITAMIN,-0.52508414,0.98367345,0.9894751
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,-0.52100086,0.97736627,0.99022377
GOBP_OOCYTE_DIFFERENTIATION,-0.52062637,0.9866412,0.9897257
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,-0.51902777,0.99358976,0.9895862
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,-0.50746506,0.9868914,0.99233973
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH,-0.50609463,0.9900398,0.99207747
GOBP_TOOTH_MINERALIZATION,-0.4476031,0.9958506,0.9979231
