NAME,NES_avg,pvalue,FDR
GOBP_POSITIVE_REGULATION_OF_ISOTYPE_SWITCHING,-1.6545899,0.076,0.22664557
GOBP_NON_PROTEINOGENIC_AMINO_ACID_CATABOLIC_PROCESS,-1.64921825,0.14150943,0.29949147
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME,-1.64673025,0.046242774,0.1604636
GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,-1.6462853499999999,0.2382892,0.42397052
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,-1.6449476,0.076771654,0.21647957
GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,-1.6443178999999999,0.08299595,0.25009012
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,-1.64381595,0.10037879,0.24036536
GOBP_T_HELPER_2_CELL_DIFFERENTIATION,-1.64220235,0.20080322,0.40953955
GOBP_SNRNA_PROCESSING,-1.6418683500000002,0.26574802,0.454579
GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL,-1.64129785,0.22633745,0.39594302
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,-1.6412342,0.056112226,0.15520738
GOBP_MYELOID_LEUKOCYTE_ACTIVATION,-1.64121325,0.19057816,0.38161924
GOBP_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,-1.6403957999999998,0.12896407,0.2990406
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,-1.63531955,0.059183672,0.1723755
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,-1.63272695,0.27125505,0.44860807
GOBP_WATER_TRANSPORT,-1.63183035,0.061728396,0.19686167
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION,-1.630817,0.15261044,0.31710276
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.63066275,0.048582997,0.17579566
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,-1.63025075,0.6217822,0.77564245
GOBP_VIRAL_GENE_EXPRESSION,-1.62769085,0.36237624,0.54555964
GOBP_KETONE_METABOLIC_PROCESS,-1.6257321999999998,0.032119915,0.16426603
GOBP_NATURAL_KILLER_CELL_ACTIVATION,-1.62318295,0.11462451,0.26015583
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,-1.6222341,0.19094488,0.3557532
GOBP_LYMPHOCYTE_COSTIMULATION,-1.616965,0.12269939,0.27770725
GOBP_INTERLEUKIN_2_PRODUCTION,-1.6152896,0.09922179,0.23800008
GOBP_LYMPHOCYTE_MIGRATION,-1.61458785,0.093877554,0.24579035
GOBP_RESPIRATORY_BURST,-1.6096082,0.22653061,0.41141212
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,-1.6086393,0.18404908,0.35358644
GOBP_LYMPHOCYTE_CHEMOTAXIS,-1.606744,0.091254756,0.22461684
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,-1.6053783,0.8891051,0.9341987
GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS,-1.6003387500000001,0.39915073,0.57061744
GOBP_INORGANIC_ANION_TRANSPORT,-1.600093,0.18821293,0.3593856
GOBP_LYMPHOCYTE_HOMEOSTASIS,-1.59962975,0.10483871,0.25867626
GOBP_T_CELL_CYTOKINE_PRODUCTION,-1.59811725,0.5040816,0.6785996
GOBP_CHRONIC_INFLAMMATORY_RESPONSE,-1.59695885,0.051526718,0.2128884
GOBP_STEROL_HOMEOSTASIS,-1.5954543,0.32738096,0.50395346
GOBP_OLIGOPEPTIDE_TRANSPORT,-1.5948715,0.08070866,0.2419299
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,-1.593014915,0.6666667,0.78377086
GOBP_RESPONSE_TO_KETONE,-1.5911436,0.052738335,0.18007767
GOBP_T_CELL_HOMEOSTASIS,-1.588235,0.051124744,0.19031134
GOBP_TRANSLATIONAL_ELONGATION,-1.58576955,0.11812627,0.2978701
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION,-1.5842121,0.590535,0.7141406
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,-1.5834461,0.1045082,0.27362064
GOBP_ALDITOL_METABOLIC_PROCESS,-1.5817639,0.15353535,0.31352097
GOBP_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,-1.5817449,0.21505377,0.3688228
GOBP_T_HELPER_1_CELL_DIFFERENTIATION,-1.5815686,0.13097712,0.2787646
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,-1.5806386,0.072186835,0.21878956
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,-1.57917625,0.07258064,0.21012324
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,-1.572378,0.067961164,0.20749393
GOBP_ACUTE_INFLAMMATORY_RESPONSE,-1.5697978,0.08649789,0.26128817
GOBP_ARGININE_METABOLIC_PROCESS,-1.56743145,0.2639405,0.42502528
GOBP_AMIDE_METABOLIC_PROCESS,-1.5661805,0.13104838,0.28518277
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,-1.5626666,0.08982036,0.25323087
GOBP_HEAT_GENERATION,-1.5625147,0.4385965,0.62058717
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,-1.5593765,0.30801687,0.5065777
GOBP_REGULATION_OF_HEART_RATE,-1.558871275,0.4827586,0.63783777
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.5574007,0.124497995,0.27255479
GOBP_RENAL_TUBULAR_SECRETION,-1.55611005,0.1425819,0.29552498
GOBP_RIBOSOME_ASSEMBLY,-1.5554839500000002,0.30800822,0.4945321
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,-1.5542476,0.06666667,0.1934335
GOBP_SODIUM_ION_HOMEOSTASIS,-1.5536688,0.15270019,0.33628193
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,-1.55258225,0.060784314,0.17978673
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,-1.551965,0.07,0.220359
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,-1.5512063500000002,0.06545454,0.22908911
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION,-1.5502665,0.097510375,0.28405732
GOBP_RESPONSE_TO_TUMOR_CELL,-1.5492020499999999,0.091836736,0.22076088
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,-1.5481751,0.110687025,0.27183142
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.54511535,0.051975053,0.2179905
GOBP_T_CELL_DIFFERENTIATION,-1.54498365,0.12244898,0.270213
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY,-1.5446631,0.055670105,0.19102868
GOBP_SUPEROXIDE_METABOLIC_PROCESS,-1.54219245,0.33194155,0.49739584
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,-1.5401171000000002,0.37549406,0.569394
GOBP_TRANSLATIONAL_INITIATION,-1.5392874,0.06837607,0.21010992
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION,-1.5380037500000001,0.14484127,0.3197114
GOBP_MITOCHONDRIAL_FUSION,-1.53779595,0.065126054,0.19737782
GOBP_RETINOIC_ACID_METABOLIC_PROCESS,-1.5370245,0.26061776,0.45891207
GOBP_TRANSEPITHELIAL_TRANSPORT,-1.5366646,0.07198443,0.21806896
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,-1.5313529,0.2751004,0.45808533
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION,-1.5312280500000002,0.075925924,0.22903264
GOBP_LYMPHOCYTE_DIFFERENTIATION,-1.53083235,0.1021611,0.27178302
GOBP_POSITIVE_REGULATION_OF_HEART_RATE,-1.529219825,0.84836066,0.9054248
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY,-1.52706415,0.064257026,0.2283492
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION,-1.5256256000000001,0.073619634,0.21577393
GOBP_RESPONSE_TO_OXYGEN_RADICAL,-1.5249831,0.072407044,0.2178129
GOBP_CELLULAR_DEFENSE_RESPONSE,-1.5249636999999998,0.09465021,0.22812057
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,-1.51741845,0.49804688,0.67253345
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,-1.51617695,0.52030945,0.68642414
GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-1.5148065,0.2546973,0.42254186
GOBP_DETECTION_OF_OTHER_ORGANISM,-1.51417525,0.12175649,0.2569882
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,-1.5122909,0.09784736,0.26164258
GOBP_POSITIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,-1.51161605,0.075664625,0.24265377
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,-1.5083927,0.084033616,0.21086241
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,-1.5058874,0.2389937,0.42169756
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY,-1.50428675,0.3003876,0.49354297
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,-1.5037889500000001,0.08571429,0.25341624
GOBP_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,-1.50349148,0.6708861,0.78343517
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,-1.50164755,0.22661123,0.38037962
GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING,-1.50002815,0.36711282,0.54283196
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS,-1.499083,0.14629258,0.34642318
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS,-1.49884205,0.22348484,0.41694322
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION,-1.49786375,0.07495069,0.24444179
GOBP_BASE_EXCISION_REPAIR,-1.4955758000000001,0.41532257,0.59701544
GOBP_SYNAPTIC_VESICLE_LUMEN_ACIDIFICATION,-1.4932295,0.19880715,0.39537445
GOBP_ISOTYPE_SWITCHING_TO_IGG_ISOTYPES,-1.49253468,0.50901806,0.65917754
GOBP_ARACHIDONATE_METABOLIC_PROCESS,-1.4899463000000002,0.29707113,0.47786075
GOBP_ACUTE_PHASE_RESPONSE,-1.4887454999999998,0.19847329,0.4022735
GOBP_GPI_ANCHOR_METABOLIC_PROCESS,-1.48850565,0.09780439,0.22857444
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-1.4873221,0.12446352,0.28785482
GOBP_T_CELL_APOPTOTIC_PROCESS,-1.4826679,0.0985325,0.26874033
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-1.4822176,0.13814433,0.29003426
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS,-1.4815553000000001,0.25675675,0.43712527
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION,-1.4813607,0.17948718,0.38266104
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,-1.48073435,0.1330724,0.31992114
GOBP_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS,-1.4790470500000001,0.12256809,0.2654598
GOBP_AUTOPHAGY_OF_MITOCHONDRION,-1.4785556999999998,0.2515213,0.44935358
GOBP_SUPEROXIDE_ANION_GENERATION,-1.4775886999999999,0.5142276,0.6640343
GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION,-1.4763252,0.16532259,0.36690915
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION,-1.47619755,0.17058824,0.36934626
GOBP_BASIC_AMINO_ACID_TRANSPORT,-1.4739794,0.07505071,0.22429016
GOBP_RNA_3_END_PROCESSING,-1.4718634499999999,0.13953489,0.31050226
GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION,-1.4707229000000002,0.20440882,0.3916282
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-1.4692058000000001,0.91451293,0.9503695
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,-1.467988,0.18924303,0.38125637
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,-1.46780515,0.25396827,0.45836017
GOBP_INTERLEUKIN_4_PRODUCTION,-1.46737605,0.59016395,0.7296789
GOBP_RESPONSE_TO_VIRUS,-1.463997815,0.9375,0.97106767
GOBP_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT,-1.4593014,0.3056093,0.5028339
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,-1.45904945,0.27310926,0.4556184
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,-1.4589900999999998,0.3288201,0.4904619
GOBP_NEGATIVE_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,-1.45564885,0.11646587,0.27421966
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,-1.45376755,0.920078,0.9607771
GOBP_INTESTINAL_LIPID_ABSORPTION,-1.45375745,0.119544595,0.27500448
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM,-1.4536842,0.7536842,0.8513496
GOBP_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,-1.4517896000000001,0.2656904,0.45876947
GOBP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,-1.4517528,0.2745491,0.46359566
GOBP_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE,-1.4496377,0.23353294,0.42887196
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,-1.4484048500000002,0.18526316,0.34802595
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,-1.4446561,0.47619048,0.65691215
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS,-1.44422745,0.15090543,0.32747695
GOBP_IRON_ION_TRANSMEMBRANE_TRANSPORT,-1.4437817000000002,0.42105263,0.57591987
GOBP_REGULATION_OF_CELL_KILLING,-1.4434015,0.1436464,0.323381
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION,-1.44318075,0.12981744,0.303502
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,-1.4420578000000002,0.26120856,0.4525941
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,-1.4394921,0.16283526,0.362241
GOBP_INTERLEUKIN_12_PRODUCTION,-1.4382548,0.5925197,0.7402916
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS,-1.4380785,0.17330678,0.3225194
GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,-1.4373398499999999,0.11046512,0.24543345
GOBP_CELL_CYCLE_DNA_REPLICATION,-1.43729415,0.15891473,0.30530226
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,-1.4370584000000002,0.15338646,0.3275821
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,-1.4367725,0.3699187,0.5937056
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,-1.43587275,0.3842795,0.5703607
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,-1.43537545,0.45983934,0.6163747
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,-1.4349137,0.1468254,0.3057362
GOBP_CRISTAE_FORMATION,-1.4333833999999999,0.20491803,0.39139885
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME,-1.4295795999999998,0.4071856,0.5843177
GOBP_INTERLEUKIN_6_PRODUCTION,-1.425389525,0.5414938,0.6938909
GOBP_HISTONE_MRNA_METABOLIC_PROCESS,-1.4242449000000001,0.23170732,0.43096545
GOBP_NON_PROTEINOGENIC_AMINO_ACID_METABOLIC_PROCESS,-1.42259635,0.30309278,0.48204818
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,-1.4198354,0.36291912,0.5434532
GOBP_DNA_MODIFICATION,-1.4191731500000002,0.4082474,0.59246665
GOBP_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,-1.4189666,0.17634855,0.35264477
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT,-1.4184984,0.13709678,0.3059136
GOBP_INTERLEUKIN_5_PRODUCTION,-1.4170343,0.567619,0.7157258
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,-1.4163700000000001,0.2808765,0.47713098
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,-1.4145645,0.42105263,0.5767502
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,-1.41269905,0.2989899,0.4804389
GOBP_NADH_METABOLIC_PROCESS,-1.4121831,0.111561865,0.29574803
GOBP_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,-1.4116514,0.25306123,0.46346906
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,-1.40957515,0.21,0.39958662
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,-1.408470185,0.5180266,0.68232656
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,-1.4053152500000001,0.7664671,0.8808023
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,-1.4052940999999999,0.30769232,0.48374486
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,-1.4049247,0.40039062,0.5811784
GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,-1.4046472,0.16901408,0.37064657
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-1.4040127,0.8858921,0.93178123
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.4038050499999999,0.52138495,0.6877114
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,-1.4019811999999998,0.24509804,0.41638708
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS,-1.4010026500000001,0.17021276,0.3468353
GOBP_ACTIN_FILAMENT_SEVERING,-1.4002543,0.28286853,0.46317512
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-1.39831835,0.7429719,0.84937793
GOBP_LEUKOCYTE_HOMEOSTASIS,-1.3969003,0.17255718,0.33236572
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY,-1.39622595,0.19029126,0.3957094
GOBP_TERPENOID_BIOSYNTHETIC_PROCESS,-1.3957565,0.12704918,0.32801998
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,-1.3952953,0.4,0.5961203
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,-1.395012425,0.51111114,0.68113804
GOBP_RELAXATION_OF_MUSCLE,-1.3942554,0.18882467,0.39142597
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,-1.39055045,0.16179337,0.35503888
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION,-1.3898638,0.1888668,0.38840064
GOBP_INTERLEUKIN_10_PRODUCTION,-1.3898141499999999,0.5113402,0.65250516
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,-1.386882,0.85539716,0.9257667
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.3847763,0.23552895,0.44542268
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,-1.3846834799999999,0.91015625,0.94131225
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS,-1.38439465,0.1431579,0.3169473
GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY,-1.384074435,0.6284585,0.7485088
GOBP_B_CELL_MEDIATED_IMMUNITY,-1.38199645,0.2392638,0.41766384
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,-1.38128473,0.5864811,0.7360173
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,-1.3802683500000001,0.8844538,0.93136334
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,-1.3795114499999999,0.43495935,0.589892
GOBP_GLUTAMATE_METABOLIC_PROCESS,-1.37852045,0.62781185,0.75857174
GOBP_RESPONSE_TO_ALCOHOL,-1.37851348,0.5151515,0.673562
GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS,-1.37598365,0.13995942,0.3032194
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION,-1.37395895,0.51033056,0.698657
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,-1.3737289000000001,0.21255061,0.4197926
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,-1.37322935,0.15959597,0.3274331
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,-1.3719876000000002,0.26337448,0.45305717
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,-1.37112047,0.5123457,0.6818119
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS,-1.3699805999999999,0.19729207,0.39206156
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION,-1.3665459000000002,0.2112676,0.41386187
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-1.36587705,0.17097415,0.3794415
GOBP_POSITIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,-1.36530015,0.23780487,0.42176998
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,-1.3628752,0.71283096,0.8435264
GOBP_REGULATION_OF_URINE_VOLUME,-1.3624213,0.1307847,0.29471087
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,-1.3620067,0.17948718,0.36070806
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,-1.36063195,0.6045198,0.75602895
GOBP_KINETOCHORE_ORGANIZATION,-1.36039865,0.45714286,0.6179443
GOBP_CGAS_STING_SIGNALING_PATHWAY,-1.3598168,0.46365422,0.6695003
GOBP_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,-1.35835615,0.19056603,0.3661439
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,-1.3577637,0.57864076,0.7371904
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,-1.356434025,0.44705883,0.62294054
GOBP_KERATINOCYTE_MIGRATION,-1.3560404,0.21845575,0.39489505
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,-1.35433885,0.24105461,0.42977297
GOBP_DNA_REPLICATION_INITIATION,-1.354223885,0.5068226,0.6739002
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,-1.35363723,0.49612403,0.6777544
GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING,-1.35263185,0.22690763,0.43491316
GOBP_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,-1.3518265999999999,0.56808513,0.6952714
GOBP_VIRAL_RNA_GENOME_REPLICATION,-1.34903965,0.18105263,0.3659975
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,-1.34866177,0.44208494,0.63799626
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,-1.34801947,0.4859287,0.6742515
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,-1.34712495,0.7871486,0.8881656
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,-1.34606915,0.17575757,0.37418383
GOBP_LIPOPROTEIN_LOCALIZATION,-1.3457344500000001,0.192,0.37978643
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE,-1.3445412,0.21311475,0.37837002
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,-1.34338973,0.7345309,0.8313203
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,-1.3428149999999999,0.23173277,0.4017748
GOBP_PROTEIN_ACYLATION,-1.342095,0.35049504,0.5376028
GOBP_REGULATION_OF_RESPIRATORY_BURST,-1.3376479,0.4793713,0.6431636
GOBP_MITOCHONDRIAL_DNA_METABOLIC_PROCESS,-1.3374901000000001,0.22851562,0.42925084
GOBP_INTERMEMBRANE_LIPID_TRANSFER,-1.337047435,0.5738758,0.7356198
GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,-1.33695535,0.24855492,0.42415807
GOBP_T_CELL_CHEMOTAXIS,-1.3350208499999998,0.19685039,0.38737535
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,-1.3341628,0.61220473,0.7530778
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,-1.33143005,0.23391813,0.45330453
GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-1.33100843,0.6388309,0.78645
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,-1.3297542999999998,0.27642277,0.4684022
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,-1.3292269700000001,0.86652976,0.9025454
GOBP_CAMP_MEDIATED_SIGNALING,-1.32766375,0.385214,0.5552582
GOBP_POTASSIUM_ION_HOMEOSTASIS,-1.3275039999999998,0.9627329,0.97726625
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,-1.3272927499999998,0.3764479,0.5598002
GOBP_T_CELL_MEDIATED_IMMUNITY,-1.3256926999999998,0.39458415,0.59078497
GOBP_RESPONSE_TO_MINERALOCORTICOID,-1.3255191000000002,0.3269962,0.5268489
GOBP_REGULATION_OF_BONE_REMODELING,-1.32218085,0.2104247,0.41827923
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,-1.3213448,0.49224806,0.6391239
GOBP_BONE_RESORPTION,-1.3208982,0.21899225,0.39170614
GOBP_SEQUESTERING_OF_CALCIUM_ION,-1.3187220000000002,0.2642998,0.45357192
GOBP_REGULATION_OF_TISSUE_REMODELING,-1.3168080500000001,0.29124236,0.46628064
GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION,-1.31529925,0.42481202,0.6003089
GOBP_REGULATION_OF_LIPID_CATABOLIC_PROCESS,-1.314434535,0.696,0.8136938
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,-1.31283985,0.40471512,0.5574744
