__mclCluster,EnrichmentMap::-log10(pvalue) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (mouse_r_protein_coding_classic.GseaPreranked),name,selected,shared name
,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.26729999999999998,2.0199999999999999E-2,0.97499999999999998,KRT78|KRT1|KRT79|KRT6A|KRT80|KRT81|KRT84|KRT85|ABCA12|KRT86|CDSN|CDH3|CNFN|HRNR|KAZN|LCE1A2|CYP26B1|PPHLN1|SPRR1A|SHARPIN|SPRR1B|SPRR2B|SPRR2F|SPRR2G|SPRR2H|SPRR2I|SPRR2K|SPRR3|TGM1|TGM3|TMEM79|IL1A|PPL|SFN|EVPL|KRT16|KRT17|KRT2|KRT4|KRT5|KRT6B|IVL|KRT7|KRT75|KRT76|KRT77,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_KERATINIZATION,46,ENR,GOBP_KERATINIZATION,-2.1800999999999999,0,GOBP_KERATINIZATION,FALSE,GOBP_KERATINIZATION
,1.9244530386074701,-1.9244530386074701,1.9244530386074701,-0.98809999999999998,-0.15820000000000001,8.14E-2,1,BCL2|CD44|P2RX7|BBIP1|CAML|GPR174|LGALS2|PACS1|MEF2C|PPP2R1A|TGFB1|PMAIP1|SKIL|SLC39A3|WDR37|ZC3H8|NCKAP1L|PPP2CA|RPS6|FOXN1|PPP3CB|TSC22D3|CCNB2|AHR|CORO1A|GPAM|PPP2R3C|BBS4|STAT5B|PIK3CD|DOCK10|DOCK11|SIVA1|PKN1|FADD|AKT1|FAS|SLC40A1|IL2RA|BCL2A1A|SPNS2|RAG1|RC3H1|RC3H2|FOXP3|TRAF3IP2|LMO1|GAPT|RIPK3|SH2B2|BAX|MIF|SASH3|CD74|TCIRG1|TGFB2|CD47|CHST3|SIT1|DNAJA3|PRDX2|BCL2L11|ADA|IKBKB|IL2|IL20RB|CASP3|TNFAIP3|IKBKG|TNFRSF13B|TNFRSF13C|IL7R|TNFRSF17|ABL1|TNFSF13B|TNFSF4|BCL10|SOS1|SOS2|JAK3|GIMAP3|GIMAP5|HIF1A|STAT5A|ENPP1|SLC46A2|CD24A|LAT|AIM2|TNFRSF4|LYN|BAK1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_LYMPHOCYTE_HOMEOSTASIS,92,ENR,GOBP_LYMPHOCYTE_HOMEOSTASIS,-1.7955000000000001,1.1900000000000001E-2,GOBP_LYMPHOCYTE_HOMEOSTASIS,FALSE,GOBP_LYMPHOCYTE_HOMEOSTASIS
1,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.40189999999999998,0,0,NDUFB8|NDUFB9|NDUFC2|NDUFS1|NDUFS2|NDUFS3|NDUFS6|NDUFS7|NDUFS8|NDUFV1|NDUFV2|NDUFV3|PARK7|PINK1|SDHA|SDHAF2|SDHB|SDHC|SDHD|SNCA|BDNF|UQCR10|BID|UQCR11|UQCRB|UQCRC1|UQCRC2|CCNB1|UQCRFS1|CDK1|UQCRH|UQCRQ|CHCHD2|COQ7|COQ9|COX4I1|COX4I2|COX5A|COX5B|COX6A1|COX6A2|COX7A1|COX7A2|COX7A2L|COX7B|COX7C|COX8A|COX8B|CYC1|CYCS|DGUOK|DLD|DNAJC15|ISCU|MTCH2|NDUFA10|NDUFA11|NDUFA12|NDUFA7|NDUFA8|NDUFAF1|NDUFB6,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,62,ENR,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,-3.6193,0,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,FALSE,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
,1.96257350205938,-1.96257350205938,1.96257350205938,-0.98909999999999998,-0.34,4.1700000000000001E-2,1,CAR12|CAR4|UMOD|CAR14|HBA-A1|SLC12A1|HBB-BH1|POU3F3|RHAG|RHBG|AQP6|RHCG|SLC14A1|SLC14A2|AQP1|AQP3|AQP4|AQP7|AQP8|AQP9|CAR2|UPK3A|AQP5,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ONE_CARBON_COMPOUND_TRANSPORT,23,ENR,GOBP_ONE_CARBON_COMPOUND_TRANSPORT,-1.9862,1.09E-2,GOBP_ONE_CARBON_COMPOUND_TRANSPORT,FALSE,GOBP_ONE_CARBON_COMPOUND_TRANSPORT
14,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1449,0,0,FMO2|HNF1A|AKT2|ALOX5|ABCD1|C3|AKT1|APOC3|DLD|MLXIPL|NDUFAB1|IL1B|NDUFS6|PANK2|PLA2G1B|SNCA|TMEM135|ABCC9|CYP1A2|ETFA|ETFB|ETFDH|PM20D1|PPARGC1A|TREX1|ACADM|BLVRA|C1QTNF2|COMT|ENPP1|INS1|INS2|IRS1|IRS2|MTOR|PER2|PRKAG2|PRKAG3|PTGES3|MCAT|ACACB|ACAT1|ACOX1|ALDH1L2|CROT|DGAT1|EIF6|KAT2B|LIPA|NCOR1|PGK1|POR|PPARA|PRKAA1|PRKAA2|PRKAG1|SLC27A5|ABCB11|ABCD2|ABCD3|ABCD4|ABHD1|ABHD2|ABHD3|ACAA1A|ACAA1B|ACAA2|ACAD10|ACAD11|ACAD12|ACAD9|ACADL|ACADS|ACADSB|ACADVL|ACOT4|ACOT7|ACOT8|ACOX2|ACOX3|ACOXL|ACSF3|ACSL5|ADH4|ADH5|ADH7|ADIPOQ|AIG1|AKR1C18|AUH|AACS|BCKDK|AASDH|BDH2|ABHD5|ACACA|ACAT2|ACBD5|ACBD7|ACLY|ACNAT1|CES1D|ACNAT2|CES1F|ACOT1|CNR1|ACOT11|CPT1A|ACOT12|CPT1B|ACOT2|CPT2|ACOT3|CRAT|ACOT5|CRYL1|ACOT6|ACOT9|ACSBG1|CYP1A1|ACSF2|ACSL1|ACSL3|ACSL4|ACSL6|ACSM1|ACSM2|ACSM3|CYP4F13|ACSM5|CYP4F14|ACSS1|CYP4F15|ACSS2|CYP4F18|ADIPOR1|CYP7A1|ADIPOR2|AGT|DBI|AHR|AKR1B7|AKR1C12|AKR1C13|AKR1C14|AKR1C19|DECR1|AKR1C20|DECR2|AKR1C21|AKR1C6|AKR1CL|ALDH3A2|ALKBH7|ALOX12|ECH1|ALOX12B|ECHDC1|ALOX12E|ECHDC2|ALOX15|ECHS1|ALOX5AP|ECI1|ALOX8|ECI2|ALOXE3|ECI3|AMACR|EHHADH|ANGPTL3|ANKRD23|ANKRD26|ANXA1|AOAH|FAAH|APOA4|FABP1|APOA5|APOC1|APOC2|APPL2|ASAH1|ASAH2|AVP|GCDH|AVPR1A|BAAT|BRCA1|C1QTNF9|CAV1|CBR4|CD74|CEACAM1|CEACAM2|CES1B|CES1C|CES1E|CES1G|CES2A|CES2B|CES2C|CES2E|CES2F|CES2G|CP|CPT1C|CTHRC1|HACL1|CYGB|HADH|CYP1B1|HADHA|CYP2A12|HADHB|CYP2A22|CYP2A4|CYP2A5|CYP2B10|HAO1|CYP2B13|CYP2B19|CYP2B9|CYP2C29|CYP2C37|CYP2C38|CYP2C40|HSD17B10|CYP2C50|HSD17B4|CYP2C54|CYP2C55|CYP2D10|CYP2D12|CYP2D22|CYP2D26|ILVBL|CYP2D34|IVD|CYP2D9|CYP2E1|CYP2F2|CYP2G1|CYP2J11|CYP2J13|LIPE|CYP2J5|LONP2|CYP2J6|LPIN1|CYP2J9|LPIN2|CYP2S1|LPIN3|CYP2U1|CYP4A10|CYP4A12A|CYP4A12B|CYP4A14|MFSD2A|CYP4A31|CYP4A32|CYP4V3|MLYCD|DAGLA|DAGLB|DBIL5|DCAF5|DEGS1|DGAT2|ECHDC3|EDN1|EDN2|NUDT19|EIF2AK3|ELOVL1|ELOVL2|NUDT7|ELOVL3|NUDT8|ELOVL4|ELOVL5|ELOVL6|ELOVL7|EPHX1|PCK1|EPHX2|PCK2|ERLIN1|ERLIN2|PEX13|FA2H|PEX5|FABP2|PEX7|FABP3|PHYH|FABP4|FABP5|PLIN5|FADS1|FADS2|FADS3|FADS6|FASN|FMO1|FMO4|PPARD|GDF15|GGT5|GPAM|GPX1|GPX4|GSTA1|GSTM1|GSTM2|GSTM3|GSTM4|GSTM6|GSTM7|SCP2|GSTP1|GSTP2|HAO2|SESN2|HNF4A|HPGD|HPGDS|HSD17B12|SLC25A17|INSIG1|INSIG2|SLC27A2|KLHL25|SLC27A4|LIAS|LIPC|LIPG|LPGAT1|LPL|LTC4S|LYPLA1|LYPLA2|MAPK14|MAPK9|MBLAC2|MECR|MGLL|MGST3|MID1IP1|MIF|MYO5A|NAAA|THNSL2|NFE2L1|TWIST1|NR1H2|TYSND1|NR1H3|NUCB2|OXSM|PAM|PDK1|PDK2|PDK3|PDK4|PDPN|PECR|PIBF1|PLA2G10|PLA2G15|PLA2G2F|PLA2G3|PLA2G4A|PLA2G4F|PLA2G5|PLAA|PLP1|PNLIP|PNLIPRP1|PNLIPRP2|PNPLA3|PNPLA8|PPARG|PRKAB1|PRKAB2|PRKAR2B|PTGDS|PTGES|PTGES2|PTGIS|PTGR1|PTGR2|PTGS1|PTGS2|RGN|SCAP|SCD1|SCD2|SCD3|SCD4|SCO1|SGPL1|SIRT1|SIRT2|SIRT4|SLC22A13|SLC27A1|SLC27A3|SLC27A6|SLC45A3|SOX9|SPHK1|SREBF1|TBXAS1|TECR|TECRL|TH|THEM4|THEM5|TNFRSF1A|TNXB|TPK1|TRIB3|UBR4|UCP3|WDTC1|ATP6V1B1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_FATTY_ACID_METABOLIC_PROCESS,428,ENR,GOBP_FATTY_ACID_METABOLIC_PROCESS,-3.4117000000000002,0,GOBP_FATTY_ACID_METABOLIC_PROCESS,FALSE,GOBP_FATTY_ACID_METABOLIC_PROCESS
3,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.49740000000000001,0,1E-3,ACMSD|PAH|SPR|GSTZ1|THAP4|HAAO|TTC36|AFMID|HGD|DCT|HPD|QDPR|QPRT|IDO1|IDO2|IL4I1|KMO|IYD|KYNU|ATP7A|NMNAT2|FAH|NADSYN1|PCBD1|GCDH|PCBD2|TAT|TDO2|TH,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,29,ENR,GOBP_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,-3.1857000000000002,0,GOBP_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,FALSE,GOBP_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS
,2.23657200643706,-2.23657200643706,2.23657200643706,-0.99419999999999997,-0.42070000000000002,5.0799999999999998E-2,1,PARP1|SLC6A4|DRD4|SNCA|FADD|ADRA1B|BDNF|HOMER1|HOMER2|CREBBP|PPP1R1B|SDK1|CDK5|EHMT2|FOSB,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,15,ENR,GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,-1.9300999999999999,5.7999999999999996E-3,GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE,FALSE,GOBP_BEHAVIORAL_RESPONSE_TO_COCAINE
8,1.8728952016351901,-1.8728952016351901,1.8728952016351901,-0.98660000000000003,-0.12920000000000001,6.1800000000000001E-2,1,APOA1|APOA2|CYP2R1|EPHX2|ERLIN1|FMO5|ERLIN2|PCSK9|POR|PRKAA1|PRKAA2|PON1|DGKQ|SCARB1|HNF1A|SCP2|CYP11A1|INSIG1|INSIG2|MAPK1|LIPC|FDPS|SULT2A1|SULT2A2|SULT2A3|SULT2A5|SULT2A6|SULT2A7|CYP1A2|HMGCS1|NFE2L1|ACADL|IDI1|IDI2|IL4|ACADVL|ABCA5|ABCG1|ABCG4|APLP2|APOB|APOBR|LCAT|APOF|APON|ARV1|LPCAT3|PRKACA|CH25H|CLN6|AKR1D1|CYB5R3|MVD|CYP51|MVK|DHCR7|SCAP|EBP|TNFSF4|APOE|FDFT1|FDXR|FGF1|FGFR1|GBA2|ENPP1|GNAI1|GNB3|GPR146|HDLBP|HMGCR|SREBF1|HSD17B7|CES1D|NPY1R|CES1F|LBR|LDLR|LDLRAP1|CYP7B1|LIMA1|ERRFI1|LMF1|FGFR4|LRP1|CUBN|LSS|MBTPS1|SULT2B1|CYP24A1|MBTPS2|NPC2|CYP27A1|NSDHL|CYP27B1|PAQR3|CYP39A1|CYP46A1|LEPR|PCTP|STARD4|PMP22|SAA1|SC5D|CYP7A1|CFTR|SEC14L2|SERPINA12|STAR|SOAT1|SOAT2|SOD1|SQLE|SREBF2|THRB|TM7SF2|ACO2|TSKU|NPC1|TTC39B|APOC3|VLDLR|ANGPTL3|CAT|FGL1|APOA4|DHCR24|APOA5|APOC1|PMVK|AQP8|CEBPA|CES1B|SMPD1|CES1C|CES1E|CES1G|CLN8|APP|IDH1|IDH2|IDH3A|IDH3B|IDH3G|FDX1|HSD3B7|G6PDX|FECH|MTTP|LIPE|LRP5|ABCA1|ABCA2|HMGCS2|DGAT2|LIPA,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,156,ENR,GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,-1.8697999999999999,1.34E-2,GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS,FALSE,GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS
6,1.80134291304558,-1.80134291304558,1.80134291304558,-0.98419999999999996,-0.1032,7.0000000000000007E-2,1,RBM10|BECN1|SHC1|PPARA|ADRA1A|ADRA2A|ADRA2B|ADRA2C|AIF1|AKAP1|ANXA6|CACNA1H|ARHGAP42|ATP2A2|CACNA1S|KCNMA1|TRIM63|CALCA|CALCRL|MAP2K1|CALD1|CAMK2G|FDPS|CHRM2|ABAT|CHRM3|MYH7|CHRNB4|CMYA5|ATP1A1|CTDP1|CTNNA3|CTTN|DAG1|DBN1|DOCK4|DOCK5|DSC2|NPPA|DMPK|DSG2|DSP|NPPC|ECE1|FBXO32|FLT1|FOXO1|HCN4|GATA4|GATA5|GHRL|SMAD7|ADA|GJA5|GLRX3|GRCC10|GTF2IRD1|GTF2IRD2|HAND2|NKX2-5|IGFBP5|SCN4A|ITGA2|JARID2|JUP|KCNA1|PARP1|KIT|KLF4|TNFRSF1B|LCK|PDE4D|LMCD1|PDE5A|ADRB2|AGRN|ORMDL3|PDE9A|ARG2|MSTN|MTMR4|AKAP6|ATP2B4|MTPN|TRPM4|AKAP9|ANK2|MYL3|MYLK2|MYOCD|NFATC1|ATP2A1|NMU|NPNT|NR4A1|ZC3H12A|OXTR|CACNA1C|PARP2|CACNB1|CACNB2|PI16|CACNG1|PIN1|CALM1|PKP2|CALM2|CALM3|PRKCA|CAMK2D|PROK2|PTGER4|CASQ1|PTK2|CASQ2|CAV3|ROCK1|ROCK2|RYR1|SETD3|AGT|SGCA|SMTN|SOD1|SRL|DLG1|STUB1|DMD|ACTN3|TACR1|TACR3|EDN3|EHD3|F2R|TBXA2R|TEAD1|ABCC8|TIFAB|FGF13|TNNC1|TNNC2|TNNI1|ACE2|ADORA1|FKBP1B|TNNI3|FXYD1|TRIP10|PRKG1|TWF1|PTAFR|YY1|CAV1|ZDHHC21|ZFP418|HRC|TMEM38B|MYOG|LMNA|KCNJ2|NR3C1|MEF2A|OXT|KCNN4|KCNQ1|PAK1|HAMP|HAMP2|NOS3|EDN1|EDN2|RGS2|RPS6KB1|CDK9|NDUFS4|P2RX1|P2RX4|MEF2C|NOTCH1|PLN|PPP3CA|PRKD1|PTGER3|RHOA|RANGRF|REM1|RGS4|SMAD3|RNF207|RYR2|TRPV4|SCN5A|SLC8A1|SLC9A1|SLN|TOMM70A|SRI|SUMO1|SLC25A4|TMEM38A|NFATC3|TRPC3|NR4A3|PPARG|DDX39B|PTGS1|ADCY10|PTGS2|ADRA1B|ADRB1|SIRT1|SMAD4|SRF|SPHK1|TNNT1|TNNT2|TNNT3|GSK3A|TTN|GSK3B|TNFRSF1A|IGF1|ERRFI1|MTOR|ATP2B1|HSP90AA1|PRKAG3|HTR7|CHGA|PAWR|ACACB|FOXO3|STC1|FOXP1|NOL3|ENO1|GSN|EP300|ADK|ADORA2B|G6PDX|BIN1|HDAC4|ATP1A2|ATP1B1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,245,ENR,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,-1.8389,1.5800000000000002E-2,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS,FALSE,GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS
11,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.25690000000000002,2.0999999999999999E-3,0.186,PARL|PDCD5|PPP2R2B|PRKAA1|FIS1|PINK1|4930550C14RIK|AGK|HSP90AA1|ROMO1|TIMM10|LRRK2|TIMM13|TIMM22|BID|TIMM50|TIMM9|TOMM22|TOMM40|BNIP3L|TOMM70A|AIFM1|CHCHD4|BAG3|IMMP2L|BAG4|BCAP31|DNAJC19|DNLZ|DUSP18|HSPD1|CDKN2A|FBXO7|FBXW7|GFER|GRPEL1|GRPEL2|HSPA1L|DNAJC15|IMMP1L|MIPEP|NOL3|PAM16|PMPCA|PMPCB|PTPN5|GDAP1|TIMM17A|TIMM17B|TIMM23|TIMM44|TIMM8A1|TOMM20|TOMM34|MFN2|TOMM40L|HSPA4|TOMM5|TOMM7|YWHAZ|MTCH2|SAMM50|ADCY10|NDUFA13|SIRT4|MFF|MTCH1|SREBF1|AIP|GSK3A,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,70,ENR,GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,-2.5653999999999999,0,GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION,FALSE,GOBP_PROTEIN_TARGETING_TO_MITOCHONDRION
3,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.19439999999999999,2.5000000000000001E-3,0.224,NUDT7|NUDT8|PCK1|PCK2|PEX13|PEX5|PEX7|PHYH|PLIN5|PON3|PPARD|SCP2|SESN2|SLC16A1|SLC16A3|SLC25A17|SLC27A2|SLC27A4|SORD|SP1|AKT2|STRAP|ABCB11|ABCD2|ABCD3|ABCD4|ABHD1|ABHD2|ABHD3|ACAA1A|ACAA1B|ACAA2|ACAD10|ETFA|ACAD11|ETFB|ACAD12|ETFDH|TWIST1|TYSND1|ACADL|ACADS|ACADVL|XYLB|ACOT7|ACOT8|ACOX2|ACOX3|ACOXL|ACSL5|ADIPOQ|AGXT|AGXT2|AIG1|AKR1A1|AKR1D1|ACADM|AUH|BDH2|CES1D|CES1F|CNR1|CPT1A|CPT1B|CPT2|CRAT|CRYL1|CYP26A1|IRS1|CYP26B1|IRS2|CYP39A1|LDHA|CYP4F13|CYP4F14|MTOR|CYP4F15|CYP4F18|DBI|DCXR|DECR1|DECR2|ABCD1|ECH1|ECHDC1|ECHDC2|AKT1|ECHS1|ECI1|ECI2|ECI3|EHHADH|FAAH|FABP1|FAH|GCDH|ACACB|ACAT1|ACOX1|ALDH1L2|DLAT|HACL1|HADH|HADHA|CROT|HADHB|HAO1|HOGA1|HSD17B10|HSD17B4|ILVBL|IVD|KLF9|LDHC|LDHD|LIPE|LONP2|LPIN1|LPIN2|LPIN3|MFSD2A|MLYCD|NUDT19,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,123,ENR,GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,-2.5434000000000001,2E-3,GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,FALSE,GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS
42,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.40989999999999999,0,0,EEF2|RPL10A|RPL12|RPL13|RPL13A|RPL14|RPL15|RPL17|RPL22|RPL23|RPL23A|RPL24|RPL26|RPL27|RPL27A|RPL28|RPL29|RPL32|RPL34|RPL35|RPL35A|RPL36|RPL36A|RPL37|RPL37A|RPL38|RPL4|RPL5|RPL6|RPL7|RPL7A|RPL8|RPL9|RPLP2|RPS10|RPS11|RPS12|RPS14|RPS15A|RPS16|RPS24|RPS26|RPS27A|RPS28|RPS5|UBA52|AKT2|ALKBH3|CKAP5|CNBP|CPEB1|CPEB2|CPEB3|CPEB4|CSDE1|DENR|DHX29|DHX36|DHX9|DRG1|DRG2|EIF2AK4|EIF2B1|EIF2B2|EIF2B3|EIF2B4|EIF2B5|EIF2D|EIF2S2|EIF2S3X|EIF2S3Y|EIF3A|EIF3B|EIF3C|EIF3D|EIF3E|EIF3F|EIF3G|EIF3H|EIF3I|EIF3K|EIF3L|EIF3M|EIF4A1|EIF4A2|EIF4B|EIF4EBP1|EIF4H|EIF5|ETF1|FAU|FMR1|FTSJ1|GTPBP1|HNRNPD|HNRNPU|IGF2BP1|IMPACT|LIN28A|MCTS1|MCTS2|METTL3|MIF4GD|NCBP1|NCBP2|NCK1|NEMF|NMNAT2|PABPC1|PAIP1|PARP16|PIWIL2|PKP1|RBM24|RBM4|RPL11|RPL18|RPL18A|RPL19|RPL21|RPL22L1|RPL3|RPL30|RPL31|RPL39|RPL39L|RPL41|RPLP0|RPLP1|RPS13|RPS15|RPS17|RPS18|RPS19|RPS2|RPS20|RPS21|RPS23|RPS25|RPS29|RPS3|RPS4X|RPS6|RPS7|RPS8|RPS9|RPSA|RWDD1|SH3BGRL|SLBP|SMYD5|SYNCRIP|UNK|YBX1|YTHDF2|ZC3H15|ZFP385A,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CYTOPLASMIC_TRANSLATION,157,ENR,GOBP_CYTOPLASMIC_TRANSLATION,-5.9611000000000001,0,GOBP_CYTOPLASMIC_TRANSLATION,FALSE,GOBP_CYTOPLASMIC_TRANSLATION
1,1.65955588515988,-1.65955588515988,1.65955588515988,-0.97809999999999997,-0.1221,7.8700000000000006E-2,1,NCOR1|NUDT3|OGT|P2RX7|DCTPP1|PFKFB1|PFKFB2|PFKFB3|PFKL|DPYS|PFKP|PGAM1|DUT|PGAM2|ENPP5|PGK1|ENTPD1|ENTPD5|PKLR|NUPR1|PPARA|FHIT|OGDH|PPP2CA|PRKAA1|PNP|PRKAA2|PRKAG1|PDE2A|PSEN1|GMPR2|RPTOR|SIK2|SIRT6|SLC2A6|HINT1|SLC4A1|SLC4A4|SRC|STAT3|ITPA|TPI1|TRIM63|UCHL1|UCP2|ZBTB20|ZBTB7A|VCP|NCF1|NCF2|IFNG|UOX|NNMT|UPB1|UPP1|UPP2|JMJD8|XDH|MFSD8|NT5C|NT5C2|NT5C3|NT5E|NT5M|NUDT10|NUDT11|ADA|NUDT12|NUDT13|NUDT15|NUDT16|NUDT17|NUDT18|NUDT4|NUDT9|PPARGC1A|PRKACA|PARP14|TREX1|PDE10A|PDE1A|PDE4A|PDE4C|PDE4D|PDE5A|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|ENPP1|ESRRB|GCK|CDA|SAMHD1|SARM1|SLC29A1|IGF1|INS1|INS2|INSR|KHK|MTOR|PFKM|DERA|DPYD|ACTN3|ARL2|BCL2L13|ENTPD4|ENTPD7|PRKAG2|CBFA2T3|PRKAG3|COL6A1|GDA|ADPGK|ALDOA|ALDOART1|ALDOART2|ALDOB|ALDOC|APP|ARNT|BPGM|DDIT4|DHTKD1|EIF6|ENO1|ENO2|ENO3|ENO4|EP300|FBP1|MLXIPL|FKRP|FLCN|FOXK1|MTCH2|FOXK2|GALE|GALK1|GALT|GAPDH|MYC|GAPDHS|MYOG|GIT1|AMPD3|AOX1|GPD1|GPI1|ART2B|HDAC4|HIF1A|HK1|HK2|HK3|HKDC1|IER3|KAT2B|LIPA|MLST8|CNP|MLX|MPI,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NUCLEOTIDE_CATABOLIC_PROCESS,166,ENR,GOBP_NUCLEOTIDE_CATABOLIC_PROCESS,-1.8088,2.1899999999999999E-2,GOBP_NUCLEOTIDE_CATABOLIC_PROCESS,FALSE,GOBP_NUCLEOTIDE_CATABOLIC_PROCESS
38,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.25819999999999999,3.85E-2,1,ITGB2|ITGB2L|TYROBP|DUOX1|ELAVL1|NOXO1|RAC2|SH3PXD2A|TGFB1|CLEC7A|SH3PXD2B|CXCL1|APP|F2RL1|PRG3|FPR2|IL18|CD177|CRP|PON3|AGT|GNAI3|SOD1|CYBA|SOD2|SYK|GSTP1|PRKCD|ABCC1|AKT1|GNAI2|ITGAM|ACP5|AGTR1A|MAPT|CYBB|NOX4|HVCN1|NCF1|NCF2|EGFR|NCF4|NOXA1|EDN1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_SUPEROXIDE_ANION_GENERATION,44,ENR,GOBP_SUPEROXIDE_ANION_GENERATION,-2.0114000000000001,2E-3,GOBP_SUPEROXIDE_ANION_GENERATION,FALSE,GOBP_SUPEROXIDE_ANION_GENERATION
12,2.2218487496163601,-2.2218487496163601,2.2218487496163601,-0.99399999999999999,-0.24129999999999999,5.6500000000000002E-2,1,AMN1|SLC35F3|STRA6|APOA1|TCN2|SLC25A32|TTPA|SLC52A2|SLC52A3|CUBN|SLC19A2|PDPN|SLC19A3|SLC25A19|SLC2A1|FOLR2|SLC2A10|AMN|SLC2A2|SLC2A3|SLC2A4|SLC2A5|SLC2A8|SLC2A9|LRP2|SCARB1|SLC19A1|ABCC1|SLC22A1|ABCC5|RBP4|ABCG2|SLC22A2|ABCG3|CD320|GC|FOLR1|SLC27A1|SLC44A4|SLC46A1|SLC47A1|ABCD4|SLC23A1|SLC23A2|AFM|SLC5A6,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_VITAMIN_TRANSPORT,46,ENR,GOBP_VITAMIN_TRANSPORT,-1.8995,6.0000000000000001E-3,GOBP_VITAMIN_TRANSPORT,FALSE,GOBP_VITAMIN_TRANSPORT
