__mclCluster,EnrichmentMap::-log10(pvalue) (con_up),EnrichmentMap::-log10(pvalue)*sign(NES) (con_up),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (con_up),EnrichmentMap::ES (con_up),EnrichmentMap::fdr_qvalue (con_up),EnrichmentMap::fwer_qvalue (con_up),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (con_up),EnrichmentMap::pvalue (con_up),name,selected,shared name
32,3,3,3,0.999,,1E-3,,TMEM201|ACTR10|AGBL4|ARHGAP21|ADCY10|BORCS6|BORCS7|BORCS8|SPEM3|BBS4|HSBP1|KIFBP|KXD1|IQUB|MAP1B|BLOC1S1|NEFH|PAFAH1B1|NEFL|CEP131|ROPN1B|PEX14|DEFB1|SUN2|SYNE2|TLE6|TRIM58|DYNLRB1|DZIP1|UBB|KIF20A|EPPIN|CFAP126|CFAP161|CFAP46|DLG2|CFAP70|KIF11|KIF15|CFAP91|KIF25|HOATZ|LRRC23|OFD1|SPACA9|TEKT1|PCM1|TEKT4|TEKT5|TTC29|TACR2|STARD7|FLOT2|PLA2G3|SSX2IP|TUBA1A|DYNC2H1|UXT|RNASE10|AP3D1|AP3S1|AP3S2|CABS1|DNAI1|CFAP107|CFAP141|CFAP144|CFAP210|KIFC3|CFAP251|CFAP276|SEMG1|CFAP68|SEMG2|CFAP77|CFAP90|ARL3|CFAP95|ARL8B|CIMAP1A|CIMIP2A|PACRG|CIMIP2C|DNAH10|DNAH12|DNAH14|BBS1|DNAH3|BBS2|DNAH6|DNAL4|DYNLRB2|TAC1|DYNLT2|DYNLT4|BICD2|DYNLT5|EFCAB6|GARIN2|KIF19|CCDC39|KIF12|KIF9|KIF21B|KLC1|KIF3C|MAP4|KIF6|KLC4|KTN1|CLN3|RIBC1|RIBC2|SAXO4|SPMIP10|SPMIP11|SPMIP6|SPMIP8|TEKTIP1|TEKTL1|TTLL9|COPG1|INTS13|COPG2|DYNC1LI1|ACTR2|SLC22A14|RAB21|FNTA|HTT|PRSS55|SPA17|TEX101|KIF13A|KIF16B|KIF1C|LAMP1|APOB|PRDM14|FMN2|CFAP20|CLIP3|ACTR3|ARL8A|TPPP2|EFHC1|CELF3|TTLL3|TTLL6|TTLL8|RAB1A|EFHB|CFAP69|DYNC1H1|RAB6A|ATP2B4|VDAC3|KIF18A|KIF18B|KIF22|KIF23|KIF2A|KIF2C|KIF4A|KIF4B|KIFC1|KPNB1|MAP1S|CEP78|CILK1|CLUAP1|PLTP|DYNC2I1|DYNC2I2|IFT172|IFT22|IFT25|IFT27|IFT43|IFT52|IFT56|IFT57|IFT70A|IFT70B|IFT81|LCA5L|RABL2B|SPEF2|SPAST|TTC21A|WDR19|WDR35|NEK10|TERF2|STARD9|SUN1|HNRNPU|LZTFL1|CCNYL1|ROPN1|ROPN1L|ASH1L|CCDC40|DNAAF1|VPS13A|CAMSAP3|SSNA1|YIF1B|CATSPERZ|TUBB4B|SORD|TMEM232|APC|LDHC|MAP2K1|DYNLL1|NME5|NME7|SPAG6|LRRC46|DNAAF3|GMNC|RUFY3|APP|TTC21B|DNAH11|TAC3|TACR3|TRAF3IP1|PURA|VANGL1|GAPDHS|DNAAF11|FSIP2|ODAD4|BICD1|HIF1A|CCR6|CFAP206|STK36|CFAP298|TSSK4|CFAP45|CLXN|CYB5D1|DRC1|IFT122|IQCF1|DYNLT1|IRGC|ODAD2|RSPH4A|CENPE|CDC42|PGAM4|KIF14|SFPQ|CFAP221|CFAP54|DNAH9|SPAG16|DLGAP5|MAP1A|UCHL1|DNAAF2|DYNLT3|AGTPBP1|AP3B1|IFT46|UBE2B|ARMCX3|KIF17|KLC3|MAPK8IP3|JHY|DNAI3|KATNIP|BLOC1S2|STAU1|CCDC159|CEP128|CFAP119|CFAP157|CFAP47|CFAP53|TAC4|CFAP57|CFAP61|CFAP65|CFAP97D1|DNAH1|DNALI1|DNHD1|DRC7|MEIG1|TTC12|TTLL5|ZMYND12|DAW1|RAB27B|BBOF1|KIF7|CCDC88C|FEZ1|GAS2L2|HDAC6|KIF21A|KIF24|RABGEF1|ARMC2|CCDC146|ING2|CFAP43|CFAP44|MAPT|DNAH5|DPCD|KIF27|MGARP|TSSK6|RSPH6A|CATSPER1|CATSPER2|CATSPER3|CATSPER4|DYNC1I2|SEPTIN4|SPEF1|SPAG17|ARMC12|KIF26A|KATNB1|KIF13B|DDX4|OPA1|KIF20B|TACR1|ARMC3|IGBP1|ATG16L1|ATP1A4|RHOT1|ATG5|IFT80|RHOT2|BAG3|CABYR|CATSPERD|CATSPERE|EFCAB9|AP3B2|AP3M1|AP3M2|BICDL1|BICDL2|BLOC1S3|BLOC1S4|BLOC1S5|SLIRP|BORCS5|SPG7|CDR2L|DCTN1|DTNBP1|DYNC1I1|RFX3|DYNC1LI2|ADAM7|FBXW11|FYCO1|HAP1|AQP4|KIF1A|KIF1B|HYDIN|KIF3A|KIF3B|KIF5A|AKAP3|CFAP58|IFT20|KIF5B|IFT88|KIF5C|CELSR2|KIFAP3|KIFC2|MAP2|MKKS|MREG|NDE1|CCDC38|NDEL1|RPGR|KLC2|SLC9B1|WASF1|SLC9B2|TTLL1|SLC9C1|RAB17|CFAP100|CFAP73|RASGRP1|DNAAF5|DNAAF6|DNAH2|FNTB|DNAH7|TEKT2|STK11|GARIN3|SYBU|KIAA0319L|PDCL2|PIERCE1|PFN4|TMEM230|TPGS1|TRAK1|LRPPRC|TRAK2|TRIM46|BLOC1S6|POC1B|DNAI4|RUFY4|NEURL1|SMCP|TEKT3|SNAPIN|CWH43|DNAAF4|DYNC2LI1|DYNLT2B|SPG11|FUZ|DST|QRICH2|IFT140|NETO1|INTU|TMEM108|EFHC2|CFAP52|MAK|DNAI2|ENKUR|IFT74|MNS1|KIF26B|PIERCE2|ODAD3|TMF1|RSPH9|HSPB1|TBC1D21|SPAG8|BBS12|WDPCP|NME8|ZMYND10|CCDC63|LCA5|DNAH17|DNAH8|STAU2|ODAD1|NPHP3|INPP5B|NPHP4|APBA1|TUB|NHERF1|SLC22A16|ADCY3|SOD1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_BASED_MOVEMENT,477,ENR,GOBP_MICROTUBULE_BASED_MOVEMENT,1,1E-3,GOBP_MICROTUBULE_BASED_MOVEMENT,FALSE,GOBP_MICROTUBULE_BASED_MOVEMENT
5,3,3,3,0.999,,1E-3,,POLDIP2|CAV1|THY1|AGRN|CBLN2|CFL1|CLDN1|HRG|AMIGO1|NTRK1|ADGRB1|TBX5|LIMS1|GPRASP3|LRRTM1|SLITRK1|CLSTN2|SMAD3|EPHA2|SLITRK5|BDNF|DLG5|EPHB2|CUX2|DSG3|VEGFA|SLITRK3|HOPX|ASIC2|FLOT1|NLGN1|NLGN2|MYOC|NRXN1|SDC4|IL1RAPL1|SFRP1|ST8SIA2|CLSTN1|IL17A|SYNDIG1|ACVRL1|ADGRB3|SRPX2|CLDN5|SLITRK2|S100A10|CNTNAP2|EFNA5|ITGB1BP1|CBLN1|FLRT2|FLRT3|COL16A1|EEF2K|AGT|LRRC4B|LRRTM2|NTRK3|PRKCA|VSTM5|GRID2|PPM1F|THBS2|PTPRD|MAP4K4|TSC1|KDR|SEMA4D|IRX3|NLGN3|ABL1|GHRL|IL1RAP|NRP1|WNT7A|ADNP|EPB41L5|PTPRJ|ADGRB2|AMIGO2|SLITRK4|LINGO2|RAC1|LINGO4|CLSTN3|LRRC24|LRRN1|LRRN3|FLRT1|LRTM2|ROCK1|STAU2|ARMCX5-GPRASP2|IQSEC2|NPHP4|EPHB1|OXT|LRRTM3|CRB3|NTRK2|TEK|TPBG|AMIGO3|SEMA4A|FERMT2|WNT4|ACE2|SLITRK6|NPHP1|EPHB3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,111,ENR,GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,1,1E-3,GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,FALSE,GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY
64,3,3,3,0.999,,1E-3,,CHRNA3|CHRNB1|CHRNB2|CHRNB4|HTR2A|NLGN4X|NRXN2|HOMER2|OPRM1|FGF12|ATP1A2|BBS4|GLRA1|SEZ6|EFNB3|TBCE|PAFAH1B1|SLITRK1|CHL1|CRHBP|ATP6V1B1|KLHL1|ARRB2|GRIN2D|PAX5|CCND2|DMBX1|EN1|PPP1R1B|NTAN1|PBX3|CLCN3|CXCL12|CTNS|SLITRK5|KCNJ10|LEP|HOXD9|UCHL1|AGRP|DBH|SCN1A|FXN|NRXN3|NTF4|SNCG|AGTPBP1|GABRG2|ZIC1|DRD2|ID2|EPS8|GLRB|FADD|ZMPSTE24|CNTN2|CSTB|NLGN2|NRXN1|PCDH17|GIGYF2|SDK1|TUBA1A|PPT1|SHANK1|HOXB8|NPY|SHANK3|FOXA2|CNP|ABHD12|SEPTIN5|CDK5|GIP|CLN8|ARCN1|USP46|RNF180|TPGS1|SHANK2|BBS1|BBS2|LGI4|ATXN1|SLC1A2|VPS13A|CNTNAP2|MAFG|PARK7|PTEN|DRD1|DRD3|DRD4|EPHA4|HIPK2|DMRT3|GDNF|SNCA|CHRNA5|NPC1|CHRNA6|HOMER1|SLC6A4|SLC7A11|HEXA|FOSB|HTRA2|OPRD1|GBX1|TSC1|EHMT2|HDAC2|BTBD9|NAGLU|PPARA|PRKN|HOXD10|NLGN3|FGF2|DAB1|GHRL|ALK|GHSR|CHD7|PREX2|NR4A2|SLC1A1|OXR1|CHRNA4|PUM1|SPTBN2|SPTBN4|APP|NR4A3|OPRK1|ASIP|BRS3|INPP5F|NCSTN|TMOD1|RNF170|ZFHX2|CACNB4|NTSR1|WDR47|CEND1|FKRP|TRH|GRM2|SLITRK6|ADAM2|MECP2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ADULT_BEHAVIOR,152,ENR,GOBP_ADULT_BEHAVIOR,1,1E-3,GOBP_ADULT_BEHAVIOR,FALSE,GOBP_ADULT_BEHAVIOR
137,3,3,3,0.999,,1E-3,,ABI2|FCHSD2|CARMIL3|VIL1|MAGEL2|ARFIP2|TRIM27|WASF3|SCIN|WASHC5|CARMIL1|CARMIL2|CORO1B|CTNNA2|NCKAP1|ARPIN|WHAMM|DNAI3|GMFB|GMFG|ARF1|PICK1|GSN|WASF1|ARFIP1|WASHC1|CORO1A|WASHC2A|RNH1|WASHC2C|WASHC3|WASHC4|HIP1R|WASF2|AP1AR|BRK1|CYFIP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_ACTIN_NUCLEATION,37,ENR,GOBP_REGULATION_OF_ACTIN_NUCLEATION,1,1E-3,GOBP_REGULATION_OF_ACTIN_NUCLEATION,FALSE,GOBP_REGULATION_OF_ACTIN_NUCLEATION
,3,3,3,0.999,,1E-3,,TIE1|ELN|TGFB1|NOTCH1|PPARG|PLOD3|HAPLN2|EMILIN1|COL3A1|ATP7A|PRICKLE1|FBLN5|HAS1|HAS3|AGT|PXDN|COL1A2|TGFBR1|THSD4|COL6A1|EFEMP2|RAMP2|GAS6|MYH11|ANTXR1|LOX|NTN4|GPM6B|RGCC|SMAD3|SMPD3|TGFBR3|TNXB|QSOX1|FKBP10|SMAD4|HAS2|IHH|SOX9|MFAP4|LTBP4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,41,ENR,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,1,1E-3,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY,FALSE,GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY
18,3,3,3,0.999,,1E-3,,ATP2B1|BMP4|CCL3|HIF1A|PHOSPHO1|ACTN3|VDR|ADRB2|CCR1|CCN1|RXRA|PKDCC|RXRB|TRPM4|P2RX7|BMP2K|ENPP1|WNT10B|LTF|TFAP2A|FZD9|SRGN|MEF2C|ACVR1|BMPR1A|MATN1|SGMS2|OSR2|ADGRV1|BMP6|GATA1|GPM6B|SMAD3|IFITM5|ATRAID|FBN2|ISG15|KL|NELL1|NOTUM|AHSG|DDR2|PTK2B|BGLAP|ECM1|OSR1|PTN|BCOR|COMP|RFLNA|ADGRG6|CYP27B1|RFLNB|ACVR2A|LTBP3|PTH|ZMPSTE24|BMPR2|TENT5A|SLC20A2|FGF23|ALOX5|ACVR2B|ANO6|SUV39H1|S1PR1|NBR1|TMEM119|ANKH|TWIST1|BMP7|GREM1|BMP2|BMPR1B|WNT4|SLC8A1|SOX9|MGP|STATH|FAM20C|TXLNG,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_BONE_MINERALIZATION,81,ENR,GOBP_REGULATION_OF_BONE_MINERALIZATION,1,1E-3,GOBP_REGULATION_OF_BONE_MINERALIZATION,FALSE,GOBP_REGULATION_OF_BONE_MINERALIZATION
143,3,3,3,0.999,,1E-3,,CPNE6|MYH10|SH3GL2|EZR|DBNL|ACTB|WASF2|RAC3|POTEE|FARP1|ACTBL2|ACTG1|ACTL8|NOS1AP|POTEF|POTEJ|ACTN2|SRCIN1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,18,ENR,GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,1,1E-3,GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,FALSE,GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION
16,3,3,3,0.999,,1E-3,,BMP4|CABP1|CDH1|ANGPT1|EFCAB7|YWHAB|GLI3|HCLS1|PRKCD|CHP1|PRKD1|EPM2A|CWH43|RAN|JUP|BAG3|TPR|SUMO1|CDK1|ECT2|MAVS|FLNA|PSEN1|ZPR1|NUP58|HDAC3|SMAD3|PKIG|NFKBIA|SIRT6|PIK3R1|NF1|FERMT1|JAK2|LEP|CD36|MDFIC|EI24|UBR5|SMO|HYAL2|TGFB1|UFM1|SUFU|XBP1|ZIC1|ZC3H12A|IFNG|PIK3R2|MAPK14|SHH|HSP90AA1|APOD|PKIA|RBM22|DMAP1|TARDBP|EP300|TRIM28|CHP2|RAB23|IPO5,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,62,ENR,GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,1,1E-3,GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,FALSE,GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS
32,3,3,3,0.999,,1E-3,,ACTR10|HIF1A|MAPT|AGBL4|TRAK1|LRPPRC|TRAK2|AGTPBP1|MGARP|KIF1B|ARMCX3|EPCIP|KIF5B|DNM1L|HSBP1|KIFBP|RHOT1|RHOT2|MAP1B|MARK1|SPAST|FEZ1|NEFL|MYO19|PKD1|WASF1|HDAC6|UXT|NECTIN2|OPA1|UBB|SYBU|TSPAN9|MAP1S|UCHL1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,35,ENR,GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,1,1E-3,GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION,FALSE,GOBP_ESTABLISHMENT_OF_MITOCHONDRION_LOCALIZATION
,3,3,3,0.999,,1E-3,,THBS1|DSG1|CAV1|TGFB1|CLDN4|ERRFI1|GABRB1|NCOA1|WBP2|TXNIP|FOS|YAP1|TGFB3|NR1H3|TRERF1|DSG2|ACOD1|RELA|OXT|SOX10|SREBF1|ABCB1|VPS54|FOSB|PTGER2|ABHD2|SRC|NCOA2|CD38|TSPO|UBE3A|TACR1|GPI|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_PROGESTERONE,34,ENR,GOBP_RESPONSE_TO_PROGESTERONE,1,1E-3,GOBP_RESPONSE_TO_PROGESTERONE,FALSE,GOBP_RESPONSE_TO_PROGESTERONE
19,3,3,3,0.999,,1E-3,,ANXA2|MTMR2|ANKRD13A|SDCBP|LRRTM2|WDR54|DLG4|ATXN2|NECAB2|ANKRD13B|ANKRD13D|LRPAP1|RIN3|PCSK9|LRRTM1|UBQLN2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,16,ENR,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,1,1E-3,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION,FALSE,GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION
27,3,3,3,0.999,,1E-3,,NEUROD2|ATIC|DLL1|PTF1A|NLGN4X|TRNP1|GDF10|RERE|COMT|SEZ6|ATP7A|KIF14|CLP1|GART|KLHL1|CRK|KCNC1|CRKL|SLC25A46|PSEN1|EN1|PTPN11|CBS|LMX1A|COQ8B|OTX1|ASCL1|SMO|FOXC1|MYH10|AGTPBP1|ATRN|HAP1|GABRB3|SCN5A|SEC24B|ATF2|HERC1|PROX1|MT-CO1|FCGR2B|BCL2|MT-ND4|MYO16|SSTR1|NRXN1|TUBA1A|TP53|TTLL1|NAV2|CDK5|CDK5R1|B4GALT2|RPGRIP1L|FZD4|FKTN|ARCN1|KAT2A|ZNF365|NCOA1|NCOR2|SKOR2|OGDH|HSPA5|PDSS2|SERPINE2|CD3E|CBLN1|AARS1|KCNE1|EZH2|OPHN1|MDK|WNT1|PAK1|GRID2|CDK5R2|LDB1|MAP2K1|NANOS1|FOXP2|HOXB1|SEMA4C|PHOX2A|UQCRQ|NAGLU|PIANP|GNPAT|ABL1|SCRIB|DAB1|WNT7A|GLI1|GLI2|GPX4|GBA1|PRKG1|PTPRS|PTBP2|CNTN1|FAIM2|NEUROD1|SPTBN2|LHX1|LHX5|TTC21B|HNRNPD|KNDC1|SDF4|NCSTN|ABAT|LPAR1|TTBK2|WHRN|CEND1|RORA|MECP2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_METENCEPHALON_DEVELOPMENT,117,ENR,GOBP_METENCEPHALON_DEVELOPMENT,1,1E-3,GOBP_METENCEPHALON_DEVELOPMENT,FALSE,GOBP_METENCEPHALON_DEVELOPMENT
9,3,3,3,0.999,,1E-3,,NLGN1|SLC4A8|BAIAP3|STX1A|GPER1|STX1B|ADORA2A|CACNA1B|PPP3CA|SNCA|SYT1|BGLAP|STXBP1|RAB3GAP1|TACR2|GPR158|MICU3|KMO|DTNBP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,19,ENR,GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,1,1E-3,GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION,FALSE,GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_SECRETION
36,3,3,3,0.999,,1E-3,,MAPT|SHANK2|PRRT1|SRF|GRIA1|AGER|ARC|FMR1|VPS13A|LILRB2|PLK2|CBLN1|DRD1|KCNB1|STAU2|ADORA1|IQSEC2|ARF1|DRD5|GRID2IP|PICK1|SLC24A1|SLC24A2|SHANK3|SORCS3|SORCS2|GRID2|PENK|ABHD6|STXBP1|ADCY8|GRM2|CD38,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,33,ENR,GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,1,1E-3,GOBP_LONG_TERM_SYNAPTIC_DEPRESSION,FALSE,GOBP_LONG_TERM_SYNAPTIC_DEPRESSION
14,3,3,3,0.999,,1E-3,,LHX2|LDB2|KRT16|EDA|NSDHL|EDAR|FZD3|SOX21|ALX4|ATP7A|FARP2|WNT5A|DSC1|IGFBP5|PDGFA|TSKU|LAMA5|COL6A1|GAL|PER1|HDAC1|RBPJ|PIAS4|TFAP2C|TSPEAR|CDH3|TERT|TNFRSF19|DSG4|FOXN1|FOXQ1|KRT25|DKK4|KRT27|KRT28|KRT33B|KRT83|SMO|MPZL3|PKP3|DLX3|FST|PLA2G10|ZMPSTE24|BCL2|TRPV3|HOXC13|SAV1|NIPBL|PTCH2|EPS8L3|FOXE1|FZD6|LGR5|FA2H|SPINK5|TP63|MYSM1|FGFR2|GORAB|CD109|DNASE1L2|LGR4|TMEM79|NUMA1|LRIG1|WNT10B|ACVR1B|FGF7|DKK1|SOX18|APCDD1|FUZ|NGFR|INTU|WNT10A|GNAS|CTNNB1|EXT1|KRT84|TNF|TRPC4AP|INHBA|LDB1|NF1|FERMT1|SNAI1|SMAD4|HDAC2|ERCC2|NAGLU|HPSE|BMAL1|NOTCH1|MSX2|CLOCK|GLI2|PPP1R13L|NSUN2|SHH|RELA|LRP4|TRADD|KRT17|PUM2|TGM3|VANGL2|EGFR|NOM1|SOS1|KRT14|FGF10|SOX9|ZDHHC21|SOSTDC1|FOXI3|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MOLTING_CYCLE,117,ENR,GOBP_MOLTING_CYCLE,1,1E-3,GOBP_MOLTING_CYCLE,FALSE,GOBP_MOLTING_CYCLE
47,3,3,3,0.999,,1E-3,,BMAL1|RFX3|SMO|BMP4|ONECUT1|RHEB|PDPK1|INSM1|NKX6-3|DLL1|CLOCK|AKT1|PAX4|GDF11|PDX1|SIDT2|WNT5A|BAD|NEUROD1|BHLHA15|NKX6-1|RFX6|IER3IP1|PAX6|GSK3A|NKX6-2|GSK3B|BMP6|BMP5|HES1|RBM4|CDH2|CDK6|ASCL1|GATA6,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION,35,ENR,GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION,1,1E-3,GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION,FALSE,GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION
139,3,3,3,0.999,,1E-3,,CFAP43|ODAD4|JAG2|NLGN3|BLOC1S6|AP3B1|ECEL1|RAB3A|ATP1A2|DRC1|GLRA1|DCAF11|NDN|ZFAND5|CCDC88C|MTG1|MTG2|DDIT3|GAA|STARD7|ADORA1|HIPK2|CC2D1A|TNNC1|SELENON|NLGN2|COL6A1|NEK10|CFAP221|FTO|STK40|CFAP54|DNAH9|TTLL1|HOXA5|SPAG16|CCBE1|PBX3|ADH5|TSHZ3|FKRP|YWHAZ|VANGL1|FLT4|TCF15|GLS|MECP2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPIRATORY_SYSTEM_PROCESS,47,ENR,GOBP_RESPIRATORY_SYSTEM_PROCESS,1,1E-3,GOBP_RESPIRATORY_SYSTEM_PROCESS,FALSE,GOBP_RESPIRATORY_SYSTEM_PROCESS
98,3,3,3,0.999,,1E-3,,ADAM15|BMP4|CARD18|ADD1|SLPI|ITGA4|RPL11|CARD16|NVL|ITGB1BP1|TRIM21|RAPGEF2|RAN|STYX|NMD3|EFHB|AKTIP|GTF2F1|PSME3IP1|CTNNBIP1|TIAM1|TLE5|PEX14|GSK3B|PTPRF|IFIT1|RACK1|TMC8|IFIT2|BAMBI|BDNF|TERT|BTBD1|GREM2|MITD1|DACT1|EPB41|DTX3L|IDE|ABL1|NES|USP9X|CAMK1|CSNK1E|GNL3L|LDLRAP1|GOLGA2|MMP9|LRPAP1|ADD2|ADIPOQ|ROCK1|AURKA|BAX|DNAJB2|FLOT1|XIRP1|MAPK8|IL10|USP33|DDX11|PIN1|CFHR1|CFHR2|SYMPK|CFHR5|RALB,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_PROTEIN_BINDING,67,ENR,GOBP_REGULATION_OF_PROTEIN_BINDING,1,1E-3,GOBP_REGULATION_OF_PROTEIN_BINDING,FALSE,GOBP_REGULATION_OF_PROTEIN_BINDING
50,3,3,3,0.999,,1E-3,,ANGPT1|CANT1|ADAMTS4|CHST2|PPARD|HS3ST5|BTK|IGF1|SLC35B2|HGSNAT|EDNRB|SLC2A10|BMPR2|EXT2|B3GALT6|GAL3ST4|B3GAT1|IDUA|ST3GAL1|B3GAT2|ST3GAL3|B3GNT2|B3GNT3|B3GNT4|B3GNT7|ST3GAL6|B4GALT7|B4GAT1|ADAMTS7|BMPR1B|CHPF|CHPF2|CHST1|EXTL1|CHST10|CHST11|CHST12|CHST13|UGDH|CHST14|CHST3|CHST5|CHST6|CHST7|CHST8|CHST9|CHSY1|CHSY3|CNMD|COL11A1|COL2A1|CSGALNACT1|ST3GAL2|CSGALNACT2|CYTL1|DSE|DSEL|EXTL2|FAM20B|FOXL1|NDST2|EDNRA|GLCE|HS2ST1|HS3ST1|HS3ST2|HS3ST3A1|HS3ST3B1|HS3ST4|HS3ST6|HS6ST1|HS6ST2|EXTL3|HS6ST3|MUSTN1|NDST1|NDST3|NDST4|PXYLP1|SLC10A7|CTNNB1|SLC35D2|EXT1|TCF7L2|UST|XYLT1|HYAL1|XYLT2|HEXA|IHH|ADAMTS12|NAGLU|HPSE|B3GAT3|B4GALT4|TM9SF2|HEXB|GLB1|VANGL2|GNS|GPC1|BMP2|GUSB|HYAL4|ST3GAL4|IDS|SGSH|SULF1|SULF2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PROTEOGLYCAN_METABOLIC_PROCESS,109,ENR,GOBP_PROTEOGLYCAN_METABOLIC_PROCESS,1,1E-3,GOBP_PROTEOGLYCAN_METABOLIC_PROCESS,FALSE,GOBP_PROTEOGLYCAN_METABOLIC_PROCESS
