gene,slope_z,r,p,n_cells_expr,gene_symbol,biotype
ENSG00000159063,-0.0124741177886244,-0.0183321915125035,7.981860040910659e-07,72482,ALG8,protein-coding
ENSG00000105722,-0.0042941818784401,-0.0055492555835423,0.1351800538024271,72482,ERF,protein-coding
ENSG00000114054,-0.018643779204074,-0.0290474775891117,5.237964811782136e-15,72468,PCCB,protein-coding
ENSG00000101335,-0.0353197204993327,-0.0478625502614723,5.017949316049248e-38,72467,MYL9,protein-coding
ENSG00000160654,-0.0035165781330979,-0.0064018345799413,0.0848610352720556,72451,CD3G,protein-coding
ENSG00000139131,-0.0133873307801891,-0.0197510331692593,1.0595237869713745e-07,72436,YARS2,protein-coding
ENSG00000235453,-0.0167507443976112,-0.0232966039976558,3.5955273373440063e-10,72433,SMIM27,protein-coding
ENSG00000119760,-0.0204361914848972,-0.0324751097248173,2.2938151044834067e-18,72425,SUPT7L,protein-coding
ENSG00000135636,-0.0499078823014336,-0.0622747092512845,3.869759961822609e-63,72402,DYSF,protein-coding
ENSG00000198393,-0.0149238397458527,-0.0212794586024864,1.0268901669327978e-08,72399,ZNF26,protein-coding
ENSG00000177575,-0.0184805968177274,-0.0210448360133784,1.4977173132888496e-08,72367,CD163,protein-coding
ENSG00000117228,-0.0094012779267201,-0.0128781549070688,0.000531598519045,72361,GBP1,protein-coding
ENSG00000138399,-0.0179138148909928,-0.0292465099816617,3.603891545436774e-15,72345,FASTKD1,protein-coding
ENSG00000079387,-0.0158623283868715,-0.0228103032141246,8.49949841246807e-10,72329,SENP1,protein-coding
ENSG00000116133,-0.0019361561927651,-0.0029324038002353,0.4304237824884851,72299,DHCR24,protein-coding
ENSG00000128311,-0.0240752433541059,-0.0409501521713784,3.2437369076662923e-28,72292,TST,protein-coding
ENSG00000185864,-0.0049027391492217,-0.0071489623029602,0.0545941938619275,72288,NPIPB4,protein-coding
ENSG00000136235,-0.0332879861860321,-0.0402208221551521,2.838611621775452e-27,72282,GPNMB,protein-coding
ENSG00000152642,-0.0211803713926766,-0.0315150622423999,2.3543808523615897e-17,72281,GPD1L,protein-coding
ENSG00000101363,-0.0170325254602147,-0.0253302970343336,9.748892630493471e-12,72262,MANBAL,protein-coding
ENSG00000072682,-0.0166552553453204,-0.0227622077359521,9.482893386576083e-10,72223,P4HA2,protein-coding
ENSG00000167601,0.0098531296788212,0.0118859286517098,0.0014023483444589,72216,AXL,protein-coding
ENSG00000110906,-0.017426961093976,-0.0250911975038775,1.552375745547955e-11,72199,KCTD10,protein-coding
ENSG00000143851,-0.028095345942037,-0.0461017989221767,2.891298563833929e-35,72176,PTPN7,protein-coding
ENSG00000064225,-0.0238427885241045,-0.0352919468139754,2.450662147381359e-21,72171,ST3GAL6,protein-coding
ENSG00000204267,-0.0187030594472969,-0.0276819143824895,1.025802019727155e-13,72163,TAP2,protein-coding
ENSG00000116574,-0.0070433512061474,-0.0094740452857578,0.0109292161551549,72158,RHOU,protein-coding
ENSG00000004866,-0.0077361077872101,-0.0116700449518456,0.001722255106039,72134,ST7,protein-coding
ENSG00000121895,0.0163205064846593,0.0246270404441319,3.7160222936658655e-11,72130,TMEM156,protein-coding
ENSG00000122986,-0.0016698576599772,-0.0020435628056956,0.5831394971063455,72123,HVCN1,protein-coding
ENSG00000028839,-0.0202378491991072,-0.0255783448886205,6.419432057167587e-12,72118,TBPL1,protein-coding
ENSG00000168286,-0.0184421701489924,-0.019870383864572,9.488744031199969e-08,72109,THAP11,protein-coding
ENSG00000213203,-0.0209458560047581,-0.027074005511541,3.5612226526343725e-13,72106,GIMAP1,protein-coding
ENSG00000128335,-0.0049767476280428,-0.0067600367415486,0.0694998331035551,72100,APOL2,protein-coding
ENSG00000048028,-0.0136305221424197,-0.0215297259733029,7.411177324106414e-09,72093,USP28,protein-coding
ENSG00000080839,-0.0175896355750903,-0.0257290317705123,4.903355758395506e-12,72073,RBL1,protein-coding
ENSG00000183762,-0.0344962880760379,-0.0476023677031644,1.976099713172629e-37,72061,KREMEN1,protein-coding
ENSG00000205356,-0.0198811702277719,-0.029615405003689,1.845827977532677e-15,72055,TECPR1,protein-coding
ENSG00000128000,-0.0156415246365134,-0.0241243830685238,9.386939469614708e-11,72054,ZNF780B,protein-coding
ENSG00000162086,-0.0155906989011854,-0.0231338837265614,5.292451724303415e-10,72046,ZNF75A,protein-coding
ENSG00000110092,-0.0251142306962408,-0.0454207663657182,3.232806395403635e-34,72036,CCND1,protein-coding
ENSG00000197183,-0.0176385828615913,-0.0280291384768622,5.311485551682467e-14,72032,NOL4L,protein-coding
ENSG00000161981,-0.0177867210584975,-0.0289044844026296,8.622927468528344e-15,72013,SNRNP25,protein-coding
ENSG00000143995,-0.0396623463693469,-0.0638715111320324,5.775824394996459e-66,71993,MEIS1,protein-coding
ENSG00000166165,-0.0278875557702203,-0.0471713786047438,9.44786316854158e-37,71989,CKB,protein-coding
ENSG00000240682,-0.0176083382954957,-0.0260521705720382,2.731911617139954e-12,71985,ISY1,protein-coding
ENSG00000155657,-0.0111827648362197,-0.0170045838627929,5.065774673542079e-06,71968,TTN,protein-coding
ENSG00000123096,0.0044305018072045,0.0056608278832841,0.1288692392206397,71965,SSPN,protein-coding
ENSG00000153064,0.0078076494560601,0.0098212983696502,0.0084355123242892,71933,BANK1,protein-coding
ENSG00000184708,-0.0086262410129666,-0.0120215538829552,0.001263389932147,71928,EIF4ENIF1,protein-coding
ENSG00000178904,-0.0210120224814715,-0.0306315922036829,2.0966469821402678e-16,71918,DPY19L3,protein-coding
ENSG00000196923,-0.0428772898207909,-0.0609506193179539,4.019994766716015e-60,71869,PDLIM7,protein-coding
ENSG00000128918,-0.0133745006128802,-0.017174715959029,4.146828883716063e-06,71849,ALDH1A2,protein-coding
ENSG00000151743,-0.0152971473700245,-0.0237730790206114,1.863937979035235e-10,71828,AMN1,protein-coding
ENSG00000136878,-0.0233177689055223,-0.0323030708006632,4.778103806187702e-18,71811,USP20,protein-coding
ENSG00000119392,-0.0159766424349075,-0.0226152456511623,1.3559188213779881e-09,71802,GLE1,protein-coding
ENSG00000204237,-0.0199329841001129,-0.0311592875117949,6.78200086457857e-17,71793,OXLD1,protein-coding
ENSG00000105607,-0.0155296719517718,-0.0205591723644797,3.632414790778717e-08,71759,GCDH,protein-coding
ENSG00000135801,-0.0160593661937381,-0.0234518143658376,3.3304605567557387e-10,71749,TAF5L,protein-coding
ENSG00000096092,-0.0204553910041835,-0.0324378944372846,3.607614920685808e-18,71742,TMEM14A,protein-coding
ENSG00000164038,0.0289883764638072,0.030793826887945,1.5921061068527878e-16,71734,SLC9B2,protein-coding
ENSG00000065029,-0.0162331058045944,-0.0247552935417483,3.332647752860494e-11,71732,ZNF76,protein-coding
ENSG00000135299,-0.0100890955091808,-0.0148551730139287,6.947033452744036e-05,71707,ANKRD6,protein-coding
ENSG00000178878,-0.0030514629133084,-0.0040727692485555,0.275526694709933,71684,APOLD1,protein-coding
ENSG00000155085,-0.0148175888472937,-0.023089374975253,6.36983903793911e-10,71646,AK9,protein-coding
ENSG00000130764,-0.0162290435709204,-0.0233478490899774,4.145113851216248e-10,71606,LRRC47,protein-coding
ENSG00000196151,-0.0185284079703547,-0.025875647000077,4.355706286561129e-12,71605,WDSUB1,protein-coding
ENSG00000138629,-0.020863198932729,-0.0260722050931708,3.0045571313971202e-12,71600,UBL7,protein-coding
ENSG00000204344,-0.0192925395275775,-0.026680650633161,9.31597607304817e-13,71597,WHR1,protein-coding
ENSG00000166780,-0.0163724255235768,-0.0215921133374172,7.623707734831641e-09,71559,BMERB1,protein-coding
ENSG00000171793,-0.0164186320870133,-0.0245987724545784,4.6933873276492616e-11,71541,CTPS1,protein-coding
ENSG00000141456,-0.0145610415221107,-0.0211240871535077,1.59977720732414e-08,71538,PELP1,protein-coding
ENSG00000142156,0.0575661898591177,0.0627413858056101,2.578640019855889e-63,71532,COL6A1,protein-coding
ENSG00000100372,-0.0062159319982248,-0.0088674471139039,0.0177265691813318,71510,SLC25A17,protein-coding
ENSG00000168404,-0.0224403449327386,-0.033825784603215,1.4633151086889982e-19,71503,MLKL,protein-coding
ENSG00000108591,-0.0166210637998023,-0.023842435157117,1.8203143673638983e-10,71492,DRG2,protein-coding
ENSG00000171155,-0.0173705115026131,-0.025902206505209,4.329228383845032e-12,71476,C1GALT1C1,protein-coding
ENSG00000115365,-0.015001325234211,-0.022559047042984,1.6305517486853824e-09,71454,LANCL1,protein-coding
ENSG00000116830,-0.0131515937568034,-0.0193575246074332,2.284270593520116e-07,71447,TTF2,protein-coding
ENSG00000075234,-0.0200375739609744,-0.0308241454489652,1.7105881329826258e-16,71444,TTC38,protein-coding
ENSG00000125703,-0.0045854422549133,-0.006388354550066,0.0877299657091217,71441,ATG4C,protein-coding
ENSG00000169136,0.0027750004707427,0.0035722971646654,0.3399836018996442,71350,ATF5,protein-coding
ENSG00000162430,-0.0113152759413726,-0.0166884371091993,8.286747491156669e-06,71340,SELENON,protein-coding
ENSG00000181019,-0.0305680170699237,-0.0451839919027628,1.4481510906544117e-33,71336,NQO1,protein-coding
ENSG00000112130,-0.0157985987672138,-0.0228027882654208,1.1239175044593847e-09,71329,RNF8,protein-coding
ENSG00000225973,-0.0142592444261535,-0.0200861010990896,8.11786086465787e-08,71317,PIGBOS1,protein-coding
ENSG00000039560,-0.0036901825787896,-0.0058233888298638,0.1199344400595408,71309,RAI14,protein-coding
ENSG00000163900,-0.0133780818221286,-0.0190152184898258,3.817799657442406e-07,71300,TMEM41A,protein-coding
ENSG00000198556,-0.0267483020960755,-0.0374581664078783,1.4455935241313784e-23,71297,ZNF789,protein-coding
ENSG00000140749,-0.0277877582605188,-0.0357226977071861,1.415000432351053e-21,71291,IGSF6,protein-coding
ENSG00000243678,-0.0300325706389187,-0.0665476792463304,8.890512032747218e-71,71285,NME2,protein-coding
ENSG00000169220,-0.0395801432761022,-0.0634792572719673,1.486408466416598e-64,71284,RGS14,protein-coding
ENSG00000169855,0.0447327676905611,0.051734078443166,1.944384956077385e-43,71263,ROBO1,protein-coding
ENSG00000136158,0.0040382190361419,0.0050279730218353,0.1796229323331414,71232,SPRY2,protein-coding
ENSG00000162129,-0.008013614977486,-0.0112425426054975,0.0027010065583707,71197,CLPB,protein-coding
ENSG00000169592,-0.0178312506854769,-0.0283049430995981,4.2285831004761705e-14,71194,INO80E,protein-coding
ENSG00000142694,-0.0246331292544989,-0.0339574820445792,1.2751048576417611e-19,71185,EVA1B,protein-coding
ENSG00000154734,0.0094017004582466,0.0105193691004498,0.0050087107877591,71176,ADAMTS1,protein-coding
ENSG00000117643,-0.0095592969237243,-0.0118725572672753,0.0015377108277417,71174,MAN1C1,protein-coding
ENSG00000132603,-0.0134947372922636,-0.0190549007970015,3.702001918991458e-07,71167,NIP7,protein-coding
ENSG00000165792,-0.0239008222091051,-0.0402761126598767,6.015919289673138e-27,71166,METTL17,protein-coding
ENSG00000168071,-0.0308506886707216,-0.0402108108478105,7.308494168136817e-27,71159,CCDC88B,protein-coding
ENSG00000143643,-0.0248407741699345,-0.0368192366657476,8.799781057906828e-23,71158,TTC13,protein-coding
ENSG00000180198,-0.003018743319809,-0.0041691276838555,0.2662852287052438,71099,RCC1,protein-coding
ENSG00000137992,-0.0106143385657361,-0.0153441291322979,4.295469270422633e-05,71078,DBT,protein-coding
ENSG00000074527,0.0336685947270249,0.0421293574784981,2.70800936897042e-29,71072,NTN4,protein-coding
ENSG00000088367,-0.0086153058790227,-0.0146557510436105,9.342052843414396e-05,71065,EPB41L1,protein-coding
ENSG00000066294,-0.0344024128315021,-0.0485634206799474,2.280893459999152e-38,71052,CD84,protein-coding
ENSG00000163806,-0.0233105488747286,-0.033404289481703,5.275888035357102e-19,71050,SPDYA,protein-coding
ENSG00000145632,-0.0093991210055809,-0.0124919014385265,0.0008704328077046,71031,PLK2,protein-coding
ENSG00000131437,-0.0176922949558983,-0.0284880557462856,3.130188262190308e-14,71010,KIF3A,protein-coding
ENSG00000008838,-0.013235746690897,-0.0200188519166409,9.59385745808229e-08,70990,MED24,protein-coding
ENSG00000158158,-0.0141288066844194,-0.0200143900591579,9.65892162504918e-08,70989,CNNM4,protein-coding
ENSG00000196605,-0.0170109742949251,-0.0258440655413906,5.721254268715843e-12,70980,ZNF846,protein-coding
ENSG00000121486,-0.0144934034281504,-0.0216725883055953,7.741472167073958e-09,70965,TRMT1L,protein-coding
ENSG00000188921,-0.0195960672005781,-0.0259822280890674,4.436820462726274e-12,70965,HACD4,protein-coding
ENSG00000122707,-0.0041139224703952,-0.0049476791223741,0.1875687757481942,70943,RECK,protein-coding
ENSG00000186111,-0.0171082541441623,-0.0243748881425177,8.429984142826206e-11,70934,PIP5K1C,protein-coding
ENSG00000060982,-0.0271485677367484,-0.037809248670844,7.348545026876311e-24,70915,BCAT1,protein-coding
ENSG00000110077,0.0339260696481085,0.0372740564507302,3.205897282922232e-23,70869,MS4A6A,protein-coding
ENSG00000143226,-0.0392085002254412,-0.0564193943264098,4.816262405556748e-51,70838,FCGR2A,protein-coding
ENSG00000125266,0.0010637982763936,0.0014752738482518,0.6946258366497746,70817,EFNB2,protein-coding
ENSG00000115211,-0.018342021848621,-0.0273961239042453,3.0618989423419694e-13,70815,EIF2B4,protein-coding
ENSG00000118898,0.015486693276979,0.0183919269427869,9.879083953786112e-07,70798,PPL,protein-coding
ENSG00000170734,-0.0099553815323074,-0.0143112748138515,0.0001403071452065,70782,POLH,protein-coding
ENSG00000186020,-0.0197831177799294,-0.0271505446458448,5.051284414382851e-13,70769,ZNF529,protein-coding
ENSG00000108846,-0.0205776391265001,-0.0353766429646699,4.801931835776536e-21,70763,ABCC3,protein-coding
ENSG00000188735,-0.0114966569611495,-0.0180651524121062,1.5488873985757191e-06,70732,TMEM120B,protein-coding
ENSG00000136720,-0.011190417435271,-0.0152350317274593,5.080771473239784e-05,70728,HS6ST1,protein-coding
ENSG00000196459,-0.0172483473565704,-0.0271292056036623,5.382551690176406e-13,70711,TRAPPC2,protein-coding
ENSG00000164823,-0.015389067089446,-0.0224878682473963,2.2259839588887193e-09,70708,OSGIN2,protein-coding
ENSG00000185442,-0.0162063322836489,-0.0263194901209447,2.5879045170413097e-12,70683,FAM174B,protein-coding
ENSG00000003400,-0.0217831383035575,-0.0314105523169847,6.702641183324746e-17,70672,CASP10,protein-coding
ENSG00000104998,-0.0229324541591975,-0.0325534128921751,4.8824569576359494e-18,70670,IL27RA,protein-coding
ENSG00000177706,-0.021487123096939,-0.0290836806409401,1.0535764926482487e-14,70662,FAM20C,protein-coding
ENSG00000196227,-0.0183417699611283,-0.0284781808312109,3.699758030925177e-14,70654,FAM217B,protein-coding
ENSG00000171865,-0.0114858754210022,-0.0168741537513267,7.2787613537036095e-06,70649,RNASEH1,protein-coding
ENSG00000178922,-0.0114172879203754,-0.0180964389854002,1.511512382855099e-06,70631,HYI,protein-coding
ENSG00000146476,-0.024424319450902,-0.0343670206144385,6.643975699043872e-20,70588,DCPH1,protein-coding
ENSG00000107902,-0.0133580025590477,-0.0197634296530552,1.523289084036851e-07,70547,LHPP,protein-coding
ENSG00000048162,-0.011683637447471,-0.0159677964808394,2.232819545902668e-05,70510,NOP16,protein-coding
ENSG00000243716,0.00308149229647,0.0045455384340244,0.2274837730912292,70495,NPIPB5,protein-coding
ENSG00000133026,-0.0184451300115175,-0.0252334207264012,2.0980635205473493e-11,70461,MYH10,protein-coding
ENSG00000146094,-0.021739618250861,-0.0278468000472932,1.4401862822524048e-13,70451,DOK3,protein-coding
ENSG00000173320,-0.0087655343117537,-0.013877060291744,0.00023033862402,70441,STOX2,protein-coding
ENSG00000170322,-0.0168120241879499,-0.024998719884243,3.243844134234829e-11,70426,NFRKB,protein-coding
ENSG00000166016,-0.0147331031955273,-0.0199013551590371,1.280566949742859e-07,70420,ABTB2,protein-coding
ENSG00000119041,-0.0124984316002309,-0.017992020052174,1.8012662925397952e-06,70412,GTF3C3,protein-coding
ENSG00000169946,0.012108008975536,0.0136249968419822,0.0002997909847864,70410,ZFPM2,protein-coding
ENSG00000154930,-0.0213817617614969,-0.0346925082731561,3.323721101314106e-20,70406,ACSS1,protein-coding
ENSG00000184436,-0.018722006704593,-0.0295149401987049,4.7873382410991e-15,70393,THAP7,protein-coding
ENSG00000125089,-0.0231533879810567,-0.0298900553751196,2.2015569129082028e-15,70348,SH3TC1,protein-coding
ENSG00000101665,-0.0231197507134583,-0.0325137764871349,6.432044049884385e-18,70328,SMAD7,protein-coding
ENSG00000115459,-0.0135317065218273,-0.0196999245019648,1.744527461330109e-07,70327,ELMOD3,protein-coding
ENSG00000066827,-0.0135180659102386,-0.0201392627749282,9.38216641197462e-08,70250,ZFAT,protein-coding
ENSG00000151835,0.001851940593981,0.0023998431373777,0.5247571766732643,70243,SACS,protein-coding
ENSG00000182979,-0.0121796752085701,-0.0187723681959148,6.517879887675315e-07,70230,MTA1,protein-coding
ENSG00000276644,-0.03724826581754,-0.0494917874794665,2.429928621488828e-39,70224,DACH1,protein-coding
ENSG00000254470,-0.0279191223382612,-0.0416013864081794,2.792809964614933e-28,70216,AP5B1,protein-coding
ENSG00000114491,-0.0145863103845493,-0.0227835250484035,1.561101028919641e-09,70216,UMPS,protein-coding
ENSG00000065308,-0.0024443235454553,-0.0032164197899655,0.3940869868253576,70207,TRAM2,protein-coding
ENSG00000237190,-0.0125993364412046,-0.0169820842550114,6.803034067545128e-06,70202,CDKN2AIPNL,protein-coding
ENSG00000181315,-0.0124246506499091,-0.01794135541363,1.996528992671143e-06,70196,ZNF322,protein-coding
ENSG00000169410,-0.0124624907730445,-0.0178901367573829,2.135762606116036e-06,70194,PTPN9,protein-coding
ENSG00000166033,-0.0032743943586501,-0.0037887338898441,0.315561203486344,70172,HTRA1,protein-coding
ENSG00000164125,0.0455684518618874,0.0459333413444978,4.361318346308971e-34,70154,GASK1B,protein-coding
ENSG00000027001,-0.0094973933130118,-0.0150400563165992,6.784322247567496e-05,70153,MIPEP,protein-coding
ENSG00000134539,-0.0279891586948981,-0.0407196730934761,3.879828489004295e-27,70147,KLRD1,protein-coding
ENSG00000184470,-0.0119667384016397,-0.0130213290083762,0.0005638111819476,70132,TXNRD2,protein-coding
ENSG00000183605,-0.0137423252892238,-0.0218780010155419,6.8777322537345115e-09,70119,SFXN4,protein-coding
ENSG00000177409,-0.0166467003260799,-0.0240865536769649,1.7838335723083488e-10,70118,SAMD9L,protein-coding
ENSG00000114698,-0.0183322955634323,-0.0242338019889068,1.3825801534714647e-10,70116,PLSCR4,protein-coding
ENSG00000138061,-0.0033830168956104,-0.0035100752146836,0.3526710500005287,70114,CYP1B1,protein-coding
ENSG00000130348,-0.0075877967731679,-0.0111758815734323,0.0030850102473221,70106,QRSL1,protein-coding
ENSG00000170855,-0.0171843196623467,-0.0271116951874142,7.054772947569768e-13,70080,TRIAP1,protein-coding
ENSG00000173762,-0.0222332929148649,-0.0389764464585961,5.6273695788939465e-25,70077,CD7,protein-coding
ENSG00000111727,-0.0154315032847224,-0.0211997261372797,1.9984602368022288e-08,70067,HCFC2,protein-coding
ENSG00000088256,-0.0166471703201454,-0.0247353686730749,5.8164715876760536e-11,70067,GNA11,protein-coding
ENSG00000068120,-0.0176742699875585,-0.0288236179856074,2.3274011133811192e-14,70067,COASY,protein-coding
ENSG00000125746,-0.022509832060675,-0.0363830220910487,5.7945157282472345e-22,70059,EML2,protein-coding
ENSG00000042832,-0.0311388061673274,-0.0540002957048752,2.0979413012463285e-46,70055,TG,protein-coding
ENSG00000138646,-0.0206595326032871,-0.0326606680792744,5.324670366295981e-18,70046,HERC5,protein-coding
ENSG00000146828,-0.0225022603170458,-0.0325712404563927,6.603556813298104e-18,70031,SLC12A9,protein-coding
ENSG00000161904,-0.0205380402645327,-0.028427425438087,5.3202056468674796e-14,70023,LEMD2,protein-coding
ENSG00000113456,-0.0088749348247775,-0.012744363869733,0.0007450307169565,70022,RAD1,protein-coding
ENSG00000173041,-0.01300666261199,-0.0198360964674652,1.527008555097817e-07,70019,ZNF680,protein-coding
ENSG00000204560,-0.0205693385808751,-0.0313278955897556,1.1353550276789094e-16,69987,DHX16,protein-coding
ENSG00000100299,-0.0153539880779351,-0.0253245308637361,2.0821584554315412e-11,69978,ARSA,protein-coding
ENSG00000165275,-0.0124938310820137,-0.0186103403779781,8.514612106613775e-07,69972,TRMT10B,protein-coding
ENSG00000126461,-0.0151037207596223,-0.022289866584585,3.7329518110095454e-09,69944,SCAF1,protein-coding
ENSG00000166086,-0.0105006760017065,-0.01332697584151,0.0004244557343848,69933,JAM3,protein-coding
ENSG00000112799,0.0019680309174771,0.0022126317000489,0.5585081935965781,69919,LY86,protein-coding
ENSG00000104774,-0.0199638937981511,-0.02940888670624,7.390049375766112e-15,69914,MAN2B1,protein-coding
ENSG00000174652,-0.0218366881713156,-0.0321901127849158,1.6934724928278617e-17,69907,ZNF266,protein-coding
ENSG00000106144,-0.02534866481943,-0.0378264540532509,1.4587231562642336e-23,69902,CASP2,protein-coding
ENSG00000144659,-0.0191282963238867,-0.0232544023136742,7.808424651863924e-10,69898,SLC25A38,protein-coding
ENSG00000088682,-0.0222997457799187,-0.036200559497687,1.0558210071705517e-21,69862,COQ9,protein-coding
ENSG00000197024,-0.0164838102152345,-0.0237006125969013,3.730469131689397e-10,69856,ZNF398,protein-coding
ENSG00000101052,-0.0191064336938399,-0.0249935046210991,3.9544242345183077e-11,69835,IFT52,protein-coding
ENSG00000131089,-0.0143303823646612,-0.0220656368546625,5.494860971919137e-09,69828,ARHGEF9,protein-coding
ENSG00000070444,-0.0143911502458465,-0.0201652973206856,9.893678912856517e-08,69816,MNT,protein-coding
ENSG00000116857,-0.0141977166699948,-0.0230697744502157,1.0856780790341267e-09,69814,TMEM9,protein-coding
ENSG00000136869,-0.0270596775844532,-0.0331440549777338,1.978795283159677e-18,69795,TLR4,protein-coding
ENSG00000174125,-0.0305453812433393,-0.0426447894507719,1.860738205837308e-29,69772,TLR1,protein-coding
ENSG00000263956,0.0013339153449891,0.0019913759682638,0.5988980494407283,69768,NBPF11,protein-coding
ENSG00000169490,-0.0094919008083303,-0.013935546602728,0.0002323719277516,69766,TM2D2,protein-coding
ENSG00000124120,-0.0081054550547757,-0.0099991235301983,0.0082712774095172,69749,TTPAL,protein-coding
ENSG00000179195,-0.0117131935014944,-0.0182909250303537,1.3630422161843338e-06,69731,ZNF664,protein-coding
ENSG00000178028,-0.0155821537861838,-0.022686222241573,2.0851722812741236e-09,69724,DMAP1,protein-coding
ENSG00000103423,-0.0143686833128114,-0.0219273471158497,7.1001046518552075e-09,69675,DNAJA3,protein-coding
ENSG00000185803,-0.0193050811055709,-0.0312902747182867,1.444982341287653e-16,69670,SLC52A2,protein-coding
ENSG00000188706,-0.0053069312891687,-0.0071137649749555,0.0604350422947024,69665,ZDHHC9,protein-coding
ENSG00000176148,-0.0157141327297483,-0.0208781952227427,3.5776295379084103e-08,69650,TCP11L1,protein-coding
ENSG00000137802,0.0094686738376605,0.013537994342093,0.0003532583754191,69642,MAPKBP1,protein-coding
ENSG00000143493,-0.0140134331593291,-0.0210319905909638,2.8532573643679482e-08,69627,INTS7,protein-coding
ENSG00000125637,-0.0259354994644873,-0.0421284505379676,9.988730206318243e-29,69617,PSD4,protein-coding
ENSG00000132906,-0.0151486478873718,-0.0235545074499667,5.13278019727097e-10,69603,CASP9,protein-coding
ENSG00000083750,-0.0165204159328714,-0.0222591845504772,4.296205126491287e-09,69585,RRAGB,protein-coding
ENSG00000147400,-0.0145929893152027,-0.0224117795775309,3.374651140916241e-09,69576,CETN2,protein-coding
ENSG00000167613,-0.0334560935165408,-0.0464727613042212,1.4129165372890842e-34,69569,LAIR1,protein-coding
ENSG00000196449,-0.0207913729227247,-0.0303444360677527,1.1920387934637993e-15,69568,YRDC,protein-coding
ENSG00000177302,-0.0164793371067546,-0.0205665681841813,5.8022975235826266e-08,69561,TOP3A,protein-coding
ENSG00000136108,-0.0137962148377323,-0.0198606016847966,1.635438301317219e-07,69510,CKAP2,protein-coding
ENSG00000102181,-0.0163680391042321,-0.0227265787960881,2.0915632444775275e-09,69465,CD99L2,protein-coding
ENSG00000132024,-0.0220785684110978,-0.0350203528949639,2.695100775002781e-20,69431,CC2D1A,protein-coding
ENSG00000164951,-0.0174825981405923,-0.0245468112317815,9.878976990975952e-11,69429,PDP1,protein-coding
ENSG00000141858,-0.0152379647854866,-0.0245324232878606,1.0249184708286951e-10,69391,SAMD1,protein-coding
ENSG00000183579,0.0181021795482474,0.0240280474196056,2.4575768239517595e-10,69376,ZNRF3,protein-coding
ENSG00000196549,-0.0326500427166198,-0.0409778599759075,3.731951126682005e-27,69311,MME,protein-coding
ENSG00000108950,-0.0143069033729825,-0.0170702190033861,6.990969375067729e-06,69300,FAM20A,protein-coding
ENSG00000182809,-0.0308838087034311,-0.0465993030366359,1.272442914045708e-34,69287,CRIP2,protein-coding
ENSG00000165506,-0.0220071617730142,-0.0349656130700977,3.3940424610770674e-20,69276,DNAAF2,protein-coding
ENSG00000161980,-0.0177301783331476,-0.0258922520542795,9.377314940975427e-12,69272,POLR3K,protein-coding
ENSG00000134802,-0.0115003639316319,-0.0153350624353143,5.4371072312248805e-05,69262,SLC43A3,protein-coding
ENSG00000128284,-0.0274098593041557,-0.0357760811549167,4.669368220878267e-21,69234,APOL3,protein-coding
ENSG00000139725,-0.0257830004566699,-0.0429589238968451,1.2211082772798588e-29,69207,RHOF,protein-coding
ENSG00000137054,-0.0169033498128262,-0.0249144226342367,5.601306729533978e-11,69182,POLR1E,protein-coding
ENSG00000147874,0.0010175827775729,0.0013764604421215,0.7173558604024282,69166,HAUS6,protein-coding
ENSG00000085449,-0.011894163331085,-0.0172308737339605,5.850752042826996e-06,69161,WDFY1,protein-coding
ENSG00000064989,-0.0275820173918957,-0.0309876743364934,3.613413046896575e-16,69157,CALCRL,protein-coding
ENSG00000157617,0.0007446469550443,0.0009993154425144,0.7927647299825706,69120,C2CD2,protein-coding
ENSG00000178074,-0.0153664252095161,-0.0214912657534816,1.5978645383673165e-08,69119,C2orf69,protein-coding
ENSG00000083444,0.0314227256091009,0.0376728718633264,3.853342375360173e-23,69119,PLOD1,protein-coding
ENSG00000058799,-0.0198771565420606,-0.0282690572562002,1.0638186242888857e-13,69106,YIPF1,protein-coding
ENSG00000135363,-0.0082760811130419,-0.0084038339742118,0.027172918055324,69095,LMO2,protein-coding
ENSG00000099326,-0.0180053915351072,-0.0257920114528536,1.2051312163557949e-11,69073,MZF1,protein-coding
ENSG00000091947,-0.014386027064488,-0.0219941088207936,7.483821659232111e-09,69041,TMEM101,protein-coding
ENSG00000156697,-0.0051105656662871,-0.0072981707005333,0.0551875412367318,69024,UTP14A,protein-coding
ENSG00000177272,-0.025672430397834,-0.0412991200365165,1.9186359284089925e-27,69009,KCNA3,protein-coding
ENSG00000177707,-0.003625730887618,-0.0048155188545902,0.2058712441374199,69009,NECTIN3,protein-coding
ENSG00000108784,-0.0035670463209195,-0.0051934888281763,0.1724976535186655,69002,NAGLU,protein-coding
ENSG00000120509,-0.0194876873735989,-0.0313145535543337,1.929305384764441e-16,68981,PDZD11,protein-coding
ENSG00000168283,-0.0109820847226342,-0.0163542775805034,1.7432132639381773e-05,68979,BMI1,protein-coding
ENSG00000165434,-0.0199579319863343,-0.0274292770750668,5.799885266416448e-13,68977,PGM2L1,protein-coding
ENSG00000161999,-0.0087423706322984,-0.0119335521962405,0.0017245843473933,68966,JMJD8,protein-coding
ENSG00000116809,-0.021936913369455,-0.0313911299939417,1.658661319691289e-16,68947,ZBTB17,protein-coding
ENSG00000122140,-0.0151685019248022,-0.0238557022697201,3.751673433846153e-10,68931,MRPS2,protein-coding
