gene,slope_z,r,p,n_cells_expr
ENSG00000223550,-0.011956942472932629,-0.08154810771304055,0.5251896899606041,63
ENSG00000223551,0.024151989119100194,0.05630004110967555,3.872706852857335e-27,36669
ENSG00000223552,-0.02118067678142401,-0.028823858567110772,0.0001286644379898521,17642
ENSG00000223553,0.0005606850354290016,0.0008201135825261298,0.9765057246108018,1292
ENSG00000223554,-1.0271625474401394e-33,-7.401486508137455e-17,0.9999999999999996,42
ENSG00000223558,0.02521321665469072,0.04458119321535742,0.5867574341833357,151
ENSG00000223559,0.03533240446775874,0.09600958905752044,0.030166926891104354,510
ENSG00000223561,-0.018503499330140942,-0.032740814525479715,0.00014676415943655512,13441
ENSG00000223563,0.03023474704478895,0.027035604031650205,0.16372451104795932,2655
ENSG00000223565,0.0,0.0,1.0,32
ENSG00000223566,-0.008260950752325502,-0.021872032880752058,0.6720629211077909,377
ENSG00000223568,0.0019953991528796153,0.006588694697433013,0.9425811298284186,122
ENSG00000223570,-1.6871147879315603e-33,-6.078471342015291e-17,0.9999999999999996,100
ENSG00000223572,-0.01726982258321113,-0.03464139472193655,5.469748860273692e-05,13559
ENSG00000223573,-0.018800324212590987,-0.024151461113946813,0.00041546701623982577,21360
ENSG00000223574,-3.6684379328294413e-34,-2.6433881335205072e-17,0.9999999999999999,21
ENSG00000223575,-0.0056159728751401915,-0.009656246971678837,0.6390266831472768,2362
ENSG00000223576,-0.020138858269408946,-0.02604486988770032,0.011597471591022162,9392
ENSG00000223581,1.1005311894974496e-34,7.930163714748353e-18,1.0,42
ENSG00000223583,0.0020362909930163138,0.0027384666575695623,0.4967076726290849,61604
ENSG00000223584,-0.009111238885579005,-0.014681252628932724,0.5984624861519297,1289
ENSG00000223586,-0.011635745119969919,-0.01874277185367361,0.6566355870145288,565
ENSG00000223587,0.009786556810022355,0.022610147830328487,0.7476120300473847,205
ENSG00000223589,-0.0560643651069845,-0.07838499208061868,0.30249756811024703,175
ENSG00000223592,-0.018838946325668057,-0.018308585508025076,0.6341548126643151,678
ENSG00000223593,-0.0003161423723983663,-0.0004876206050775807,0.9956588337254226,127
ENSG00000223595,-9.161181845764346e-34,-6.601326657931487e-17,0.9999999999999997,37
ENSG00000223597,-0.002985490956706217,-0.0131027284697797,0.868561305068674,162
ENSG00000223598,-0.011307400676450755,-0.017507132967106147,0.16816677190599366,6198
ENSG00000223599,-0.0052141166927232195,-0.00919835220491565,0.32646820076343974,11382
ENSG00000223600,0.0,0.0,1.0,16
ENSG00000223601,0.07270487031738754,0.08815195091273817,0.258739094722187,166
ENSG00000223602,0.016043769672287777,0.02260617307544822,0.836322477947048,86
ENSG00000223603,1.971543804224106e-33,1.420647128158574e-16,0.9999999999999993,38
ENSG00000223604,-0.004201803311553426,-0.02342684755656414,0.8115964267406842,106
ENSG00000223605,6.847751657685047e-34,4.934324822054871e-17,0.9999999999999998,18
ENSG00000223608,-0.004983235751336768,-0.03019024541522431,0.8612459488747818,36
ENSG00000223609,0.06048158756559042,0.014207168534866367,0.12653916019464395,11567
ENSG00000223611,0.03110203653350225,0.09575266015437013,0.00012266944842915188,1604
ENSG00000223612,0.0009244191526202586,0.025522303059141136,0.30942882437032043,1588
ENSG00000223614,0.03316677223350795,0.04414610108196781,0.5196731173496167,215
ENSG00000223615,0.0,0.0,1.0,10
ENSG00000223617,0.06809742918778451,0.0708414511940323,0.1768624130115246,365
ENSG00000223619,6.246259067679554e-34,4.5009040777157824e-17,0.9999999999999998,37
ENSG00000223620,1.2586013071081217e-33,9.069178366751727e-17,0.9999999999999991,157
ENSG00000223621,-0.02119118804411417,-0.03344049408244404,0.7713178892636154,78
ENSG00000223622,0.037438915046254316,0.0638194120665041,0.43473185365791145,152
ENSG00000223623,0.0,0.0,1.0,141
ENSG00000223624,0.08288511724557929,0.08628305184275159,0.3838039905233419,104
ENSG00000223625,-1.2255918964649734e-34,-8.831319923614225e-18,1.0,22
ENSG00000223626,-0.005266184177121104,-0.05153132272884087,0.6354889928655649,87
ENSG00000223628,0.031050505147705455,0.06270602249197275,0.49080995121874693,123
ENSG00000223629,-0.022730548574956662,-0.06152588222643176,0.401598887379195,188
ENSG00000223631,0.0,0.0,1.0,187
ENSG00000223634,-1.5127304684556642e-33,-1.0900371656489908e-16,0.9999999999999993,55
ENSG00000223635,-0.023364210818132128,-0.05864200227714547,0.01913312469534742,1596
ENSG00000223637,-1.1412920039482413e-33,-8.223874923203074e-17,0.9999999999999997,27
ENSG00000223638,-0.0697972618197442,-0.0737194136408546,0.13617815627326252,410
ENSG00000223640,0.018568056403255477,0.032329172368119614,0.6342065268906645,219
ENSG00000223642,-0.02110258960301043,-0.03317071219970127,0.016176484114688885,5256
ENSG00000223643,-5.869501052077059e-34,-4.229421143174333e-17,0.9999999999999998,21
ENSG00000223646,-0.022231018878941432,-0.03221836604755735,9.034042915434942e-14,53506
ENSG00000223647,-0.013038203377298156,-0.024262968266412707,0.6085174054911817,448
ENSG00000223648,-0.0021629695814160696,-0.007422874897125475,0.821339817793128,928
ENSG00000223649,-6.236344401311302e-34,-4.493759796540979e-17,0.9999999999999998,42
ENSG00000223650,0.000828111793120669,0.0016331421924278414,0.9749561876500408,372
ENSG00000223651,-2.2010627194502964e-33,-1.5860328656116616e-16,0.9999999999999989,70
ENSG00000223652,-0.025443947286540158,-0.08253811349383933,0.1517891367498689,303
ENSG00000223653,-0.0049311860223565235,-0.006543425180610897,0.15812172170294828,46528
ENSG00000223656,0.07167560350908042,0.0813031097476936,0.11075398298309122,386
ENSG00000223657,0.0,0.0,1.0,152
ENSG00000223658,0.018761737351086723,0.020122363475118383,0.28287749211322455,2850
ENSG00000223660,1.750979115697171e-33,1.2617134014812364e-16,0.9999999999999989,131
ENSG00000223662,-0.00346870813935784,-0.007417622210171925,0.7017983670499082,2667
ENSG00000223663,0.03178869755934663,0.033342915328709304,0.666933361096354,169
ENSG00000223665,0.0007061420656912444,0.0010976581461465973,0.9868197946527054,229
ENSG00000223668,0.01641845979026819,0.0904839549351339,7.74353588750127e-07,2973
ENSG00000223669,0.09129893100535104,0.09002363398819656,0.3987721343695242,90
ENSG00000223671,0.03462020468014078,0.08673686745309372,0.4413288003750351,81
ENSG00000223672,0.0,0.0,1.0,40
ENSG00000223675,0.0023015446726039005,0.005844459910063957,0.9317861897709674,217
ENSG00000223676,0.005636044778686933,0.009166049151778216,0.8937030905622918,215
ENSG00000223677,0.0,0.0,1.0,54
ENSG00000223679,0.004894888799061971,0.008993648347742347,0.8732765209114819,317
ENSG00000223684,-8.217300688537707e-34,-2.960594658922464e-17,0.9999999999999999,15
ENSG00000223685,0.0017222293568122304,0.0025505931085627737,0.563500612674418,51294
ENSG00000223688,-1.1412918861039737e-33,-8.223874498624378e-17,0.9999999999999996,54
ENSG00000223691,0.0,0.0,1.0,106
ENSG00000223692,0.013464643424254666,0.015127957606743805,0.5957788164464266,1232
ENSG00000223694,3.884542519218388e-33,2.7991078128314054e-16,0.9999999999999942,660
ENSG00000223695,-0.025119862953284517,-0.04489497957260602,0.0006119186409531765,5821
ENSG00000223697,-0.0197206498012925,-0.034975918484048685,0.056498302368031036,2974
ENSG00000223698,0.0,0.0,1.0,12
ENSG00000223701,0.19954400605483674,0.17016179987376864,0.06428903039446292,119
ENSG00000223702,-1.45965201158123e-33,-1.05179017736353e-16,0.9999999999999996,38
ENSG00000223703,0.0020954878631635923,0.005774828922455763,0.918042430972241,320
ENSG00000223704,-0.016246105403219562,-0.02689995101470742,5.515663960347761e-05,22468
ENSG00000223705,-0.010058240113042433,-0.016067091098207694,0.0007970002709928049,43569
ENSG00000223707,0.001030362809014268,0.0016836405656959785,0.9855635942633718,118
ENSG00000223709,0.0,0.0,1.0,41
ENSG00000223710,0.0,0.0,1.0,14
ENSG00000223711,-0.014909145903891419,-0.024254691411388623,0.046984603034601724,6708
ENSG00000223714,-0.0072791770814916125,-0.018536294029386214,0.7516196427721105,294
ENSG00000223715,-0.0348246784060562,-0.07721621362830962,4.0542752896512183e-13,8801
ENSG00000223716,0.002896998331653177,0.013763117067574052,0.8489422485296192,194
ENSG00000223717,-1.0785208996850287e-33,-7.771561643734263e-17,0.9999999999999996,60
ENSG00000223718,0.029629815054427293,0.11575263103541926,0.11866710596255535,183
ENSG00000223719,0.0,0.0,1.0,41
ENSG00000223720,0.00638383990883671,0.008722496415220434,0.7119045414597779,1795
ENSG00000223721,-0.0294234075127052,-0.06833695833677686,0.4621645465270139,118
ENSG00000223722,0.011266331048587604,0.058655749396880265,4.2265686370072596e-07,7427
ENSG00000223723,0.01617298951529241,0.04065004936107368,0.37071590713119273,487
ENSG00000223724,-0.01777792617084729,-0.02483141614682563,0.006359265947580897,12074
ENSG00000223725,-0.010630447404383772,-0.014394929988006523,0.0059204620379139225,36552
ENSG00000223726,0.0,0.0,1.0,40
ENSG00000223727,0.00040191192230683607,0.0005612751863779296,0.9342105569810615,21633
ENSG00000223728,1.2325951611870849e-33,8.881784185397291e-17,0.9999999999999996,55
ENSG00000223729,-0.028020103300665355,-0.043504369682902944,0.6839034259821644,90
ENSG00000223730,0.004584471667849075,0.018038596408941798,0.8893262853214086,62
ENSG00000223731,0.05699484392390312,0.05876571684885693,0.19498646178318804,488
ENSG00000223732,-0.021805596824265187,-0.031239571371491914,4.159288905556522e-05,17206
ENSG00000223733,0.07329393045678337,0.18253990710336596,0.31733345722097306,32
ENSG00000223734,-0.03121952028322967,-0.0601803314144971,0.016738762201661293,1580
ENSG00000223735,0.0,0.0,1.0,64
ENSG00000223738,-1.6313759224819787e-33,-1.1755302504111896e-16,0.9999999999999991,85
ENSG00000223739,0.05465512726260524,0.08804170119550703,0.5148912253643861,57
ENSG00000223740,6.786610997903251e-34,4.8902683432304544e-17,0.9999999999999998,21
ENSG00000223741,-0.03688360870801662,-0.13174771774505822,0.2131855193518639,91
ENSG00000223742,-0.0074956168876101365,-0.02572589746249072,0.793500951627426,106
ENSG00000223744,-0.011531436565605395,-0.058443020287953194,0.6464340481683701,64
ENSG00000223745,-0.011901134879500628,-0.0166115946130634,3.5308644517633604e-10,142607
ENSG00000223746,1.0666689011142528e-33,7.686159433094218e-17,0.9999999999999998,26
ENSG00000223749,-0.01775609166058475,-0.0297638083292431,0.04043296221296653,4741
ENSG00000223750,-0.0381409589180294,-0.06581797002032223,4.4607440838247534e-05,3841
ENSG00000223751,-0.007398883399478539,-0.012655967561304647,0.797377532107296,414
ENSG00000223753,-2.1083864349537484e-33,-1.5192525490315428e-16,0.9999999999999993,38
ENSG00000223754,-0.036392912290307486,-0.05130073658550521,0.24198284671840867,522
ENSG00000223756,-0.00024395605106756614,-0.0003818737140043881,0.9729914067237304,7863
ENSG00000223760,0.0003707221314319754,0.0008101470041723482,0.9895673208442155,263
ENSG00000223761,0.02632238251539458,0.03289065935124709,0.7427799355514986,102
ENSG00000223764,-0.0075153147295744325,-0.015886303716811597,0.5942010780046576,1127
ENSG00000223765,1.6415924550081094e-32,5.914460487605403e-16,0.9999999999999951,110
ENSG00000223768,-0.00952070279848687,-0.014313522414888522,0.01756834761963412,27522
ENSG00000223770,0.09800070442024725,0.08709780867641743,0.00015801394826367516,1877
ENSG00000223772,-8.053889887565974e-34,-5.803438908628657e-17,0.9999999999999998,22
ENSG00000223773,0.07425782054899355,0.2304387350371173,0.0009691171703928523,202
ENSG00000223774,0.01642124409782292,0.02251531587449978,0.4497776405973479,1129
ENSG00000223776,-0.010350493087977466,-0.021744415946366443,0.35975624890924285,1776
ENSG00000223777,4.250327767378546e-34,3.062684066880727e-17,0.9999999999999999,29
ENSG00000223779,0.07797988988599455,0.08968396482222984,0.07727621207150114,389
ENSG00000223783,-0.028759756341535977,-0.043990471124898754,0.03834692227079215,2217
ENSG00000223784,-0.012715759725431682,-0.027758087514545244,0.1951324806493489,2180
ENSG00000223786,-0.018935000903969594,-0.0185708532668115,0.16783786334007267,5517
ENSG00000223787,0.004165484764483829,0.005116199227039928,0.9008909818078472,595
ENSG00000223788,0.0,0.0,1.0,83
ENSG00000223791,-0.03815510591224831,-0.07200022204242643,0.03927412050856856,820
ENSG00000223794,-4.565167605721188e-34,-3.28954982153731e-17,0.9999999999999999,27
ENSG00000223795,-0.013497673070095542,-0.013991832920805749,0.7119185880523553,699
ENSG00000223797,-0.01735073050954773,-0.026452854057049047,6.034320180787122e-09,48322
ENSG00000223799,-0.026740083284245375,-0.042158029293198104,1.4059773989274226e-08,18092
ENSG00000223800,0.08855314568812618,0.14954834913939138,0.4061708488949932,33
ENSG00000223802,-0.01826440989366217,-0.02333168198731914,0.4714176100246308,955
ENSG00000223803,0.041449002035384666,0.08005858738618155,1.2074712674629887e-28,19176
ENSG00000223804,0.00020687270378028327,0.00025417984947974663,0.9560855100930576,46937
ENSG00000223806,-0.014393368952303842,-0.03214967947504174,0.26379711321209537,1210
ENSG00000223807,-0.015731644314013197,-0.04106716767037546,0.5757759402946219,188
ENSG00000223808,0.01400748948977692,0.016320359310674975,0.8217678121579355,193
ENSG00000223810,-0.003439029265326899,-0.006809673944260426,0.915200900858772,247
ENSG00000223811,-0.007673847509897289,-0.03833971313136891,0.7831264492999508,54
ENSG00000223812,0.021392193425052105,0.033514857419115,0.07589024949354752,2806
ENSG00000223813,-0.016990171111643842,-0.03685117631905802,0.0012151440924382596,7705
ENSG00000223815,-0.025407672603380237,-0.07107652816372935,0.061286403781376966,694
ENSG00000223817,-4.930381277640487e-34,-3.5527139021823366e-17,0.9999999999999999,25
ENSG00000223819,0.046739450907026074,0.1730357284616993,0.004810522103064814,264
ENSG00000223820,-0.015440643287989705,-0.02985691199456494,0.007344043433391814,8061
ENSG00000223822,0.012253154091695624,0.0732448425199303,0.0004968317850690404,2257
ENSG00000223823,-0.0013956008624263936,-0.002046401375235827,0.90053157424534,3733
ENSG00000223824,0.0,0.0,1.0,43
ENSG00000223825,1.9399793106358044e-32,6.989512130370642e-16,0.9999999999999643,4107
ENSG00000223826,0.007828428343591426,0.01712163349368493,0.8502955512892547,124
ENSG00000223828,9.52124432952706e-33,6.860779497994746e-16,0.999999999999993,167
ENSG00000223829,-0.026517247774348184,-0.06401033791937895,0.011714108250291044,1550
ENSG00000223831,-0.009327077467456103,-0.013176437880560492,0.6969455098356229,876
ENSG00000223834,0.0008056371066576331,0.0010709444689412431,0.9800263725405091,549
ENSG00000223837,0.00010024828761065048,0.00023958147129539873,0.9971678894028093,222
ENSG00000223838,0.02729149903411936,0.033107777076459594,0.18343559148851116,1616
ENSG00000223839,-0.002833940556041096,-0.010183538471885323,0.8612647738759948,297
ENSG00000223841,0.0,0.0,1.0,73
ENSG00000223842,0.013965002555690498,0.017259710636384006,0.6494273725865264,696
ENSG00000223843,-0.014737312449219503,-0.028014832960069166,0.31753092523635484,1275
ENSG00000223845,1.1298788358307568e-33,4.070817640087934e-17,0.9999999999999998,30
ENSG00000223847,8.217300345376109e-34,2.960594597103964e-17,0.9999999999999999,15
ENSG00000223849,-0.01111435025485276,-0.019815393252581467,0.36351644071663114,2105
ENSG00000223850,0.18381414650561254,0.13365962691079517,0.0004610433560130974,683
ENSG00000223855,-0.017068720017894532,-0.04111054570133093,0.017166859733071888,3360
ENSG00000223859,0.0,0.0,1.0,47
ENSG00000223861,0.007684538812720095,0.010966956881842543,0.1375908821034755,18332
ENSG00000223863,0.014745671757460756,0.015319753042668686,0.5515497419838928,1513
ENSG00000223864,0.016471778259721778,0.10101549678301801,0.008882736779742698,670
ENSG00000223865,-0.008742943861489614,-0.011627649171288112,2.20721139165602e-06,165711
ENSG00000223866,-1.0891467669922072e-33,-7.848128917943612e-17,0.9999999999999997,29
ENSG00000223867,0.0,0.0,1.0,40
ENSG00000223869,5.007417622723271e-34,3.6082247461986766e-17,0.9999999999999999,20
ENSG00000223870,0.009095439730687663,0.026443047960961075,0.8194274682784761,77
ENSG00000223872,0.04593165525910218,0.0343028413419842,0.6313917548555825,198
ENSG00000223873,0.01239029952572711,0.0689990796912629,0.051954563126857194,794
ENSG00000223874,0.1823322757018559,0.20173022061269186,0.04307553711408178,101
ENSG00000223875,0.004092794800938077,0.009057519109916366,0.8666829124301876,346
ENSG00000223876,1.448634257704279e-33,1.0438509942449938e-16,0.9999999999999996,23
ENSG00000223877,0.0,0.0,1.0,7003
ENSG00000223878,0.04500792217811333,0.09330022727363,0.0808886024031999,351
ENSG00000223880,0.02731146863264531,0.03170033343952233,0.8381394189284403,44
ENSG00000223881,0.005191027566070241,0.006414654020412076,0.8471035077883275,906
ENSG00000223882,-0.0064264973346259404,-0.0072339382913743895,0.7234036647312478,2396
ENSG00000223883,-0.008209692606527926,-0.01420519431366959,0.6110719903646668,1284
ENSG00000223884,-0.048250238279106086,-0.06592103314460107,1.3184624443524058e-11,10516
ENSG00000223886,0.06460193212134115,0.0669079663945553,0.00020540516636009088,3074
ENSG00000223890,0.022047836847795543,0.054512376098091626,0.6588401501904582,68
ENSG00000223891,-0.012711404342002635,-0.017774393924350256,0.0008835799049743204,34995
ENSG00000223893,0.026193883628856832,0.057464500605517305,0.4273161721750527,193
ENSG00000223896,-0.0004784431822599588,-0.0024853322967414064,0.9706941850772272,221
ENSG00000223897,0.0,0.0,1.0,16
ENSG00000223899,-0.03455122629461352,-0.06633765692761763,0.11818908836711614,556
ENSG00000223901,0.007591885197188473,0.011256908653711182,0.6113565324535456,2040
ENSG00000223903,0.004604033070413967,0.012040016590280568,0.9039239728862729,103
ENSG00000223904,1.4380277796711877e-33,5.181040939862263e-17,0.9999999999999998,30
ENSG00000223905,0.021854981797384595,0.029417558200168996,0.6739207833899599,207
ENSG00000223906,0.0,0.0,1.0,33
ENSG00000223908,0.048104224604812236,0.07998753699929834,0.02095395846627051,833
ENSG00000223910,-0.0016624119556859006,-0.002584305815194452,0.9041667209605385,2173
ENSG00000223911,0.026431284810411466,0.038378334908481984,0.16603444371906906,1304
ENSG00000223912,0.0,0.0,1.0,49
ENSG00000223914,-0.014640763315776179,-0.021751718831146086,0.02877539870659812,10105
ENSG00000223915,-0.04434950879409111,-0.1071180084841857,0.463814115291178,49
ENSG00000223916,0.023186667335634844,0.09464894109887771,9.45275269227468e-18,8184
ENSG00000223917,0.0,0.0,1.0,41
ENSG00000223918,0.05716974827804791,0.0814526261926297,0.5544013386563812,55
ENSG00000223920,-1.4222252585451319e-33,-1.024821278303733e-16,0.9999999999999996,39
ENSG00000223921,-2.2010629544227086e-34,-1.586032950269394e-17,1.0,28
ENSG00000223922,-0.013303223352399052,-0.029732475930970923,0.480999171569755,564
ENSG00000223923,-2.0743490628199337e-05,-4.3296627055474094e-05,0.9978714428491366,3799
ENSG00000223928,-1.7553223709008074e-33,-1.2648430971544192e-16,0.9999999999999984,219
ENSG00000223930,-0.01637893353271328,-0.028637396698719057,0.11689487080375595,2999
ENSG00000223931,-0.00037426903145775626,-0.003016365092992782,0.9726173055732812,132
ENSG00000223935,0.0008441483218925516,0.0013682813449138456,0.8528096674095615,18389
ENSG00000223940,-6.737166074051972e-33,-4.854639794421217e-16,0.999999999999989,805
ENSG00000223941,-0.04249676435268462,-0.06581902080971097,0.059573369478107874,820
ENSG00000223942,0.013445413956313374,0.017448821505882898,0.7681077285170298,288
ENSG00000223944,-0.018442670287048813,-0.05464183108728833,0.16118595008859452,659
ENSG00000223945,0.016570372694090924,0.04554796121748653,0.2884911701205649,545
ENSG00000223946,-0.027904300801028133,-0.06372861316671252,0.0009720342436187425,2676
ENSG00000223947,-0.02271692847119106,-0.03841921053825266,0.13370727862197226,1525
ENSG00000223948,1.062012791720019e-33,7.65260868316837e-17,0.9999999999999997,35
ENSG00000223949,-0.009298434670992702,-0.006947929681918188,0.6408383944298388,4511
ENSG00000223951,-0.01077711972338051,-0.02134239392099393,0.7491071823839854,227
ENSG00000223953,-0.0017868461840447097,-0.02873042315963868,0.3898260898532879,898
ENSG00000223956,0.014320638426293376,0.016090552129406847,0.5894670265738275,1127
ENSG00000223958,1.1738999937878183e-33,8.458841505865489e-17,0.9999999999999998,21
ENSG00000223959,-0.020438733924655932,-0.0309439613582389,1.1738702740349603e-14,62196
ENSG00000223960,-0.0061880816468286364,-0.008746432107092743,0.07268365847791818,42110
ENSG00000223962,-8.038663337833131e-34,-5.792467674308783e-17,0.9999999999999998,23
ENSG00000223963,0.0,0.0,1.0,73
ENSG00000223965,0.0034163978853848707,0.003772242862578273,0.9025056330025695,1057
ENSG00000223967,4.699269280944184e-34,3.3861803031592705e-17,0.9999999999999999,25
ENSG00000223968,0.0,0.0,1.0,115
ENSG00000223969,-0.0003702693289346232,-0.0005271832785798397,0.9644056683982536,7168
ENSG00000223970,0.07048683402430546,0.09110394544943086,0.5761032125949539,40
ENSG00000223972,4.211366939741266e-33,3.0346096467641826e-16,0.9999999999999972,135
ENSG00000223973,0.018812070895924675,0.043823724751141505,0.37552904474062365,411
ENSG00000223974,-0.031037372495468923,-0.06472174824796074,0.3160187610468146,242
ENSG00000223975,0.0,0.0,1.0,10
ENSG00000223976,-3.0814879053761037e-33,-2.2204460472170374e-16,0.9999999999999989,42
ENSG00000223977,0.10091146689852312,0.13160561944048943,0.18733187341328553,102
ENSG00000223979,-0.013956845071739383,-0.028390135024997556,0.589784854860061,363
ENSG00000223982,-0.022047501103938237,-0.1098993561648259,0.5631818974674314,30
ENSG00000223984,0.029415232954125903,0.06652381148785205,0.0039247825060112875,1878
ENSG00000223985,0.0,0.0,1.0,5366
ENSG00000223986,0.0,0.0,1.0,14
ENSG00000223987,0.00027710222344583084,0.0007332443779949235,0.9942231614474293,100
ENSG00000223989,-0.007223650174630669,-0.014558938023378064,0.8166814613196214,256
ENSG00000223991,-0.015490503162142618,-0.020004150258920342,0.7472409733760529,262
ENSG00000223993,0.09928650521265413,0.112161423212229,0.0568458564832373,289
ENSG00000223995,-0.02954343009277168,-0.05114159208422279,0.7299397983510196,48
ENSG00000223999,0.0,0.0,1.0,146
ENSG00000224000,0.047967298061892885,0.06069206039789441,0.42764742735204775,173
ENSG00000224001,0.032560018840123016,0.04069073182559591,0.39777483861660556,434
ENSG00000224003,-0.00012177503575372549,-0.0001489118669704575,0.9898964973107295,7234
ENSG00000224004,0.02811864662944342,0.12686999834125998,1.9834092859962655e-12,3053
ENSG00000224007,-0.030588080037497783,-0.06628285014785414,0.3918738902230473,169
ENSG00000224008,0.019292557716090144,0.05741397849667335,0.45573144447414093,171
ENSG00000224011,0.0014496754925461995,0.031942165204144335,0.10891314028672017,2520
ENSG00000224012,0.0,0.0,1.0,222
ENSG00000224014,0.0,0.0,1.0,57
ENSG00000224015,0.12327202060885761,0.0924533820368953,0.31316988171540805,121
ENSG00000224016,-0.03508330065656858,-0.0655864271245764,0.010410417931443285,1525
ENSG00000224017,0.0002829892163318263,0.0004602764443774179,0.9890720280188151,888
ENSG00000224018,0.008471360150001835,0.019471370823576445,0.7369629009483414,300
ENSG00000224019,0.003555645201321629,0.005155021762687299,0.733695247425264,4358
ENSG00000224020,-0.01592882435267563,-0.026439608891277264,0.00010599231112145841,21491
ENSG00000224023,0.0033856255977183568,0.005646511886827568,0.6191146554960412,7753
ENSG00000224025,0.006195218822356315,0.023570103180997268,0.6387833531919112,399
ENSG00000224027,0.021383497068365044,0.027627702801417485,0.7380303702110311,149
ENSG00000224028,-0.025849281567606245,-0.05394090393289806,0.5207971173180495,144
ENSG00000224029,-0.021520388698607288,-0.030379958942107814,0.11010935182751695,2767
ENSG00000224031,0.010644138955495187,0.016557226474907552,0.8575536111617303,120
ENSG00000224032,-0.012405224701817156,-0.015189744073198232,5.918489019986907e-10,166188
ENSG00000224034,-0.011710428091318753,-0.021352357676395765,0.6485599516161502,458
ENSG00000224035,0.0,0.0,1.0,88
ENSG00000224038,0.07626422998482005,0.06805950174210511,0.26509223166439805,270
ENSG00000224039,-0.004342646775890282,-0.05042480317575144,0.5796605624621403,123
ENSG00000224040,0.0,0.0,1.0,870
ENSG00000224041,-0.0022628841589037428,-0.014369637194669183,0.6871281789087504,788
ENSG00000224042,6.487343634586669e-34,4.6746235008177075e-17,0.9999999999999998,19
ENSG00000224043,-0.00038236610999521197,-0.0005343452379892303,0.9241192725910171,31775
ENSG00000224045,0.0,0.0,1.0,34
ENSG00000224046,-0.01131535376076708,-0.016739659024057454,0.1608590134537638,7018
ENSG00000224048,0.05600209971610768,0.06318075698091886,0.21492711500798153,387
ENSG00000224049,0.17035628905718453,0.14319776436127765,0.014490441324864533,291
ENSG00000224051,-0.020602796325022973,-0.036953849730891955,3.2596904524318965e-12,35513
ENSG00000224054,5.252536427522638e-34,3.7848512979757886e-17,0.9999999999999998,55
ENSG00000224055,0.0060758290736796765,0.024406263813374556,0.8353497517262932,75
ENSG00000224057,0.007363516847377184,0.009935580584833901,0.6099977302362256,2638
ENSG00000224058,-4.580676099568147e-33,-3.3007251436857926e-16,0.999999999999996,241
ENSG00000224059,0.018119255153444168,0.08027509931510972,0.0002310296564389025,2100
ENSG00000224060,0.023261356138441283,0.0739227745626509,0.1682270996474638,349
ENSG00000224061,-3.828139755422259e-33,-2.758465589435613e-16,0.999999999999994,747
ENSG00000224062,8.05388788175619e-34,5.803438185959524e-17,0.9999999999999998,22
ENSG00000224063,0.0416265598608204,0.0466341546819402,1.3427017729230107e-35,71236
ENSG00000224064,0.0240250314449725,0.042986053394918226,0.4682145310645043,287
ENSG00000224065,0.0,0.0,1.0,17
ENSG00000224066,0.012891618819447568,0.018207740793341576,0.5136750489550965,1289
ENSG00000224067,-0.04965916908483217,-0.0646899412741461,0.006740518536184352,1753
ENSG00000224069,-0.046843860015892844,-0.14564539574993535,0.22218645504507592,72
ENSG00000224071,-1.2066890273298432e-33,-8.695110167639738e-17,0.9999999999999993,113
ENSG00000224072,-0.0027700642380606233,-0.005091655138863547,0.9015297767572665,593
ENSG00000224074,0.025568355121030145,0.028951411258269933,0.1994407603617019,1966
ENSG00000224075,0.0,0.0,1.0,34
ENSG00000224077,0.00799857986062474,0.011459352363031422,0.6185741684865819,1890
ENSG00000224078,-0.013935047618359776,-0.01990715485102476,2.1917632369720289e-16,170100
ENSG00000224079,-0.011477055567773136,-0.015891615092619486,0.6332369802734553,904
ENSG00000224080,-0.01576688919918529,-0.037745737633307956,0.4073566437629266,484
ENSG00000224081,-0.018863803203348056,-0.03737593254418484,3.0980713754319875e-14,41257
ENSG00000224082,0.06631379926594795,0.1075529115080614,0.24031045785312283,121
ENSG00000224083,-0.03203661826124923,-0.043168430806036356,0.0011946692671747307,5631
ENSG00000224085,0.015196414295385898,0.04238897240582963,0.7608671398585996,54
ENSG00000224086,-0.013122575302833638,-0.01955362896156802,0.012827991485603875,16196
ENSG00000224087,-0.00834500979892652,-0.0342660383845747,0.8381708626978336,38
ENSG00000224090,-0.005407744176923469,-0.010549061207410839,0.7995321620433787,582
ENSG00000224091,-0.005651778844942528,-0.004139120782767216,0.9555303070967742,184
ENSG00000224092,0.0,0.0,1.0,24
ENSG00000224093,-0.015972625722587945,-0.03143009279356061,0.0014729180907545514,10234
ENSG00000224094,0.0161562961695586,0.07489172553196628,5.7854037807997015e-12,8430
ENSG00000224095,-0.016964633681520163,-0.03983170586234776,0.6028455934543309,173
ENSG00000224097,0.0053505812381156,0.009339383720687697,0.8386201798611,478
ENSG00000224099,0.02409414075092182,0.03674443693069289,0.2756802608138487,882
ENSG00000224100,0.0009542506514433953,0.0014712724034238467,0.9907940527327965,64
ENSG00000224101,-0.02834838002957481,-0.035982821797869664,1.242238457491586e-13,42408
ENSG00000224104,-4.402125334264898e-34,-3.1720656935243396e-17,0.9999999999999999,21
ENSG00000224106,0.0,0.0,1.0,21
ENSG00000224107,4.148157357102112e-34,2.9890621889052444e-17,0.9999999999999999,26
ENSG00000224109,0.0,0.0,1.0,153
ENSG00000224110,0.06716958215973833,0.12274941789004518,0.1835382193318044,119
