NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION		15	0.2561711	1.2090882	0.22560975	0.4830062	1.0	2648	tags=40%, list=14%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		33	0.17713523	1.2085642	0.21499014	0.48330697	1.0	5664	tags=48%, list=31%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		165	0.07900899	1.20692	0.21063395	0.4855458	1.0	5581	tags=38%, list=30%, signal=54%	
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY		17	0.24347384	1.2064817	0.2376033	0.4856915	1.0	4180	tags=47%, list=23%, signal=61%	
GOBP_SPINAL_CORD_DEVELOPMENT	GOBP_SPINAL_CORD_DEVELOPMENT		97	0.10372167	1.2059932	0.22460938	0.48590976	1.0	8719	tags=58%, list=47%, signal=109%	
GOBP_RESPONSE_TO_ZINC_ION	GOBP_RESPONSE_TO_ZINC_ION		51	0.14017472	1.205284	0.22834645	0.48651955	1.0	6804	tags=51%, list=37%, signal=81%	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION		26	0.1937109	1.2049919	0.2248062	0.48646325	1.0	5637	tags=50%, list=31%, signal=72%	
GOBP_RNA_EXPORT_FROM_NUCLEUS	GOBP_RNA_EXPORT_FROM_NUCLEUS		89	0.11193044	1.2046465	0.2389706	0.48644605	1.0	12002	tags=76%, list=65%, signal=219%	
GOBP_RECEPTOR_CLUSTERING	GOBP_RECEPTOR_CLUSTERING		65	0.12501281	1.2045327	0.24158415	0.4860652	1.0	11572	tags=75%, list=63%, signal=203%	
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION		17	0.2475973	1.2040988	0.23781677	0.48619032	1.0	11677	tags=88%, list=63%, signal=241%	
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		32	0.1796207	1.2039269	0.22334003	0.48588696	1.0	7621	tags=59%, list=41%, signal=101%	
GOBP_SPINAL_CORD_PATTERNING	GOBP_SPINAL_CORD_PATTERNING		16	0.25153401	1.2020663	0.2394958	0.48845032	1.0	5722	tags=56%, list=31%, signal=82%	
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS		37	0.16840574	1.2020112	0.24593496	0.48795995	1.0	5358	tags=46%, list=29%, signal=65%	
GOBP_NOSE_DEVELOPMENT	GOBP_NOSE_DEVELOPMENT		16	0.2588027	1.2019461	0.23662551	0.487476	1.0	4439	tags=50%, list=24%, signal=66%	
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE		43	0.15484612	1.2013704	0.2555781	0.48788133	1.0	12555	tags=84%, list=68%, signal=263%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		300	0.06094873	1.2010515	0.2417154	0.48784602	1.0	8521	tags=52%, list=46%, signal=96%	
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL		78	0.11654045	1.2008802	0.23461539	0.48753592	1.0	3052	tags=28%, list=17%, signal=34%	
GOBP_INTERNEURON_MIGRATION	GOBP_INTERNEURON_MIGRATION		15	0.2587941	1.2000234	0.23818898	0.48843846	1.0	6278	tags=60%, list=34%, signal=91%	
GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II		16	0.24648298	1.1995258	0.25748503	0.48870748	1.0	11562	tags=88%, list=63%, signal=235%	
GOBP_MRNA_TRANSCRIPTION	GOBP_MRNA_TRANSCRIPTION		51	0.14208207	1.198616	0.2430279	0.4897355	1.0	15063	tags=96%, list=82%, signal=529%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		116	0.09732959	1.198413	0.25889328	0.48950937	1.0	6306	tags=44%, list=34%, signal=66%	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	GOBP_CELL_CELL_JUNCTION_ORGANIZATION		220	0.07063777	1.1983572	0.23564357	0.48903295	1.0	3146	tags=24%, list=17%, signal=29%	
GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS	GOBP_EMBRYONIC_HEART_TUBE_MORPHOGENESIS		68	0.122393586	1.198076	0.23819302	0.4889261	1.0	12361	tags=79%, list=67%, signal=241%	
GOBP_HINDBRAIN_DEVELOPMENT	GOBP_HINDBRAIN_DEVELOPMENT		159	0.08327848	1.1980338	0.23014256	0.48840898	1.0	4958	tags=35%, list=27%, signal=48%	
GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS	GOBP_C21_STEROID_HORMONE_METABOLIC_PROCESS		35	0.17053825	1.197337	0.24	0.48904186	1.0	4225	tags=40%, list=23%, signal=52%	
GOBP_RENAL_VESICLE_DEVELOPMENT	GOBP_RENAL_VESICLE_DEVELOPMENT		17	0.24199477	1.1963859	0.2402464	0.49016148	1.0	5289	tags=53%, list=29%, signal=74%	
GOBP_BODY_MORPHOGENESIS	GOBP_BODY_MORPHOGENESIS		49	0.14610161	1.196344	0.22007722	0.48965505	1.0	8579	tags=61%, list=47%, signal=114%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		41	0.15791585	1.1960305	0.24144869	0.48962203	1.0	13698	tags=90%, list=74%, signal=353%	
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION		17	0.24061494	1.1949296	0.23540856	0.4909282	1.0	7478	tags=65%, list=41%, signal=109%	
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		71	0.11931695	1.1943493	0.254	0.49131835	1.0	15168	tags=94%, list=82%, signal=536%	
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT		101	0.10267581	1.1940625	0.23188406	0.49124542	1.0	4130	tags=33%, list=22%, signal=42%	
GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY		52	0.14102355	1.1914037	0.2264151	0.49526745	1.0	10145	tags=69%, list=55%, signal=154%	
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION	GOBP_REGULATION_OF_FIBROBLAST_MIGRATION		39	0.15837023	1.1896906	0.24356435	0.4976665	1.0	7467	tags=56%, list=41%, signal=95%	
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT		439	0.04990163	1.1892405	0.23868313	0.49785712	1.0	5429	tags=34%, list=30%, signal=48%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION		18	0.23470432	1.1890396	0.2402464	0.49757546	1.0	5904	tags=56%, list=32%, signal=82%	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND		18	0.23958164	1.1873854	0.2515213	0.49985066	1.0	10923	tags=83%, list=59%, signal=205%	
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS		106	0.09721083	1.1866716	0.23371647	0.500558	1.0	6723	tags=46%, list=37%, signal=72%	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION		56	0.13242629	1.1864291	0.2494929	0.50040215	1.0	4796	tags=39%, list=26%, signal=53%	
GOBP_CRANIAL_NERVE_DEVELOPMENT	GOBP_CRANIAL_NERVE_DEVELOPMENT		58	0.13196573	1.1862208	0.24561404	0.5001708	1.0	6141	tags=47%, list=33%, signal=70%	
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	GOBP_REGULATION_OF_CELLULAR_SENESCENCE		46	0.15150559	1.1860356	0.25925925	0.49988952	1.0	12812	tags=85%, list=70%, signal=279%	
GOBP_VOCALIZATION_BEHAVIOR	GOBP_VOCALIZATION_BEHAVIOR		19	0.22537443	1.1839412	0.23684211	0.5029761	1.0	3602	tags=42%, list=20%, signal=52%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		25	0.19822498	1.1838198	0.2581262	0.5025947	1.0	7393	tags=60%, list=40%, signal=100%	
GOBP_THYMIC_T_CELL_SELECTION	GOBP_THYMIC_T_CELL_SELECTION		24	0.20014611	1.1824235	0.24693878	0.5044733	1.0	7051	tags=58%, list=38%, signal=94%	
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE		26	0.19652352	1.1815926	0.2400835	0.5053213	1.0	4878	tags=46%, list=27%, signal=63%	
GOBP_SPERM_EGG_RECOGNITION	GOBP_SPERM_EGG_RECOGNITION		52	0.13843973	1.1809444	0.25306123	0.505856	1.0	7363	tags=54%, list=40%, signal=90%	
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		23	0.20832308	1.1808088	0.23874755	0.50552833	1.0	3369	tags=39%, list=18%, signal=48%	
GOBP_PIGMENTATION	GOBP_PIGMENTATION		115	0.09647906	1.1800445	0.23938224	0.50627065	1.0	14068	tags=86%, list=76%, signal=364%	
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION		23	0.20620456	1.1800432	0.26052105	0.50568557	1.0	11404	tags=83%, list=62%, signal=217%	
GOBP_HEART_PROCESS	GOBP_HEART_PROCESS		263	0.06460039	1.177313	0.2475442	0.50992703	1.0	4562	tags=31%, list=25%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION		23	0.20399372	1.1772723	0.24371374	0.50940895	1.0	10645	tags=78%, list=58%, signal=186%	
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT		22	0.21261366	1.177098	0.26785713	0.50914216	1.0	5289	tags=50%, list=29%, signal=70%	
GOBP_DOPAMINE_SECRETION	GOBP_DOPAMINE_SECRETION		28	0.19376698	1.1767634	0.256	0.5091392	1.0	6950	tags=57%, list=38%, signal=92%	
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY		233	0.066214204	1.1759716	0.24485597	0.50997806	1.0	9926	tags=61%, list=54%, signal=130%	
GOBP_REGULATION_OF_HAIR_CYCLE	GOBP_REGULATION_OF_HAIR_CYCLE		29	0.18544106	1.1759158	0.24737945	0.50948787	1.0	4204	tags=41%, list=23%, signal=54%	
GOBP_RESPONSE_TO_L_GLUTAMATE	GOBP_RESPONSE_TO_L_GLUTAMATE		19	0.2217247	1.17457	0.26612905	0.5112127	1.0	4637	tags=47%, list=25%, signal=63%	
GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY		43	0.15125026	1.1742857	0.23991935	0.51112545	1.0	8344	tags=60%, list=45%, signal=110%	
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	GOBP_ESTABLISHMENT_OF_CELL_POLARITY		164	0.07896351	1.1740321	0.24615385	0.5109394	1.0	11568	tags=71%, list=63%, signal=189%	
GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS		25	0.1990025	1.1739727	0.24801587	0.51046824	1.0	8850	tags=68%, list=48%, signal=131%	
GOBP_MOTOR_NEURON_AXON_GUIDANCE	GOBP_MOTOR_NEURON_AXON_GUIDANCE		26	0.19258836	1.1735216	0.2509804	0.5106926	1.0	8487	tags=65%, list=46%, signal=121%	
GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING	GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING		15	0.25203893	1.1721573	0.2745491	0.51244813	1.0	3950	tags=47%, list=21%, signal=59%	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS		15	0.2528661	1.1700155	0.252505	0.51570225	1.0	7613	tags=67%, list=41%, signal=114%	
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS		30	0.17589097	1.1697271	0.24901186	0.5156801	1.0	6578	tags=53%, list=36%, signal=83%	
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		54	0.13417418	1.1682839	0.25555557	0.5176061	1.0	6053	tags=46%, list=33%, signal=69%	
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY		67	0.12059952	1.167931	0.27111983	0.5176727	1.0	2730	tags=27%, list=15%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		19	0.22564657	1.1676241	0.25478926	0.51764643	1.0	3597	tags=42%, list=20%, signal=52%	
GOBP_PHOSPHATE_ION_TRANSPORT	GOBP_PHOSPHATE_ION_TRANSPORT		27	0.18902926	1.1671624	0.249501	0.5178506	1.0	2658	tags=33%, list=14%, signal=39%	
GOBP_TRNA_DECAY	GOBP_TRNA_DECAY		17	0.23081529	1.1666212	0.27272728	0.5182509	1.0	14149	tags=100%, list=77%, signal=433%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		41	0.1549784	1.1665645	0.26984128	0.5177594	1.0	3435	tags=34%, list=19%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		36	0.16564061	1.1657174	0.2800789	0.5186571	1.0	3089	tags=33%, list=17%, signal=40%	
GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GOBP_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		30	0.1807872	1.1642495	0.26915115	0.5207258	1.0	4649	tags=43%, list=25%, signal=58%	
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD		25	0.20000218	1.1641189	0.24259259	0.52036977	1.0	8096	tags=64%, list=44%, signal=114%	
GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION	GOBP_CEREBRAL_CORTEX_RADIALLY_ORIENTED_CELL_MIGRATION		37	0.15841013	1.1638806	0.25742576	0.5202241	1.0	10512	tags=73%, list=57%, signal=170%	
GOBP_SNRNA_TRANSCRIPTION	GOBP_SNRNA_TRANSCRIPTION		20	0.22150946	1.1637388	0.27952754	0.5198781	1.0	11562	tags=85%, list=63%, signal=229%	
GOBP_WNT_SIGNALING_PATHWAY	GOBP_WNT_SIGNALING_PATHWAY		460	0.0473816	1.1594388	0.27272728	0.5268624	1.0	10184	tags=60%, list=55%, signal=131%	
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS		317	0.056409188	1.1571674	0.27108434	0.53034455	1.0	8320	tags=51%, list=45%, signal=91%	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR		19	0.22824779	1.1569141	0.28169015	0.53021514	1.0	7421	tags=63%, list=40%, signal=106%	
GOBP_STRESS_GRANULE_ASSEMBLY	GOBP_STRESS_GRANULE_ASSEMBLY		35	0.16657381	1.155041	0.276	0.5330371	1.0	13756	tags=91%, list=75%, signal=362%	
GOBP_REGULATION_OF_VASOCONSTRICTION	GOBP_REGULATION_OF_VASOCONSTRICTION		66	0.118805245	1.1544005	0.2763713	0.5335673	1.0	8132	tags=56%, list=44%, signal=100%	
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT		142	0.084334545	1.1528699	0.2504744	0.5355995	1.0	3252	tags=26%, list=18%, signal=31%	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION		27	0.18523562	1.1526494	0.27005872	0.5354117	1.0	8858	tags=67%, list=48%, signal=128%	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS		127	0.08747598	1.1524652	0.26	0.53511333	1.0	7090	tags=47%, list=39%, signal=76%	
GOBP_RESPIRATORY_SYSTEM_PROCESS	GOBP_RESPIRATORY_SYSTEM_PROCESS		47	0.14155243	1.15079	0.2754491	0.53755295	1.0	8750	tags=62%, list=48%, signal=117%	
GOBP_ROOF_OF_MOUTH_DEVELOPMENT	GOBP_ROOF_OF_MOUTH_DEVELOPMENT		92	0.101292096	1.1506841	0.27044025	0.53714204	1.0	11339	tags=72%, list=62%, signal=186%	
GOBP_MONOATOMIC_ANION_TRANSPORT	GOBP_MONOATOMIC_ANION_TRANSPORT		174	0.07444701	1.1502509	0.27701375	0.5373037	1.0	5513	tags=37%, list=30%, signal=53%	
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		126	0.086267024	1.1495861	0.28601694	0.5379277	1.0	10684	tags=67%, list=58%, signal=158%	
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE		15	0.24333553	1.148482	0.2837838	0.539348	1.0	5336	tags=53%, list=29%, signal=75%	
GOBP_PROTEIN_HYDROXYLATION	GOBP_PROTEIN_HYDROXYLATION		16	0.23897278	1.1478274	0.28830644	0.5399473	1.0	11700	tags=88%, list=64%, signal=240%	
GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		25	0.19382991	1.1475759	0.27450982	0.5397988	1.0	8945	tags=68%, list=49%, signal=132%	
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT		20	0.21662948	1.147481	0.2763713	0.5393775	1.0	8893	tags=70%, list=48%, signal=135%	
GOBP_GMP_METABOLIC_PROCESS	GOBP_GMP_METABOLIC_PROCESS		28	0.17883012	1.1473666	0.29545453	0.53898513	1.0	4597	tags=43%, list=25%, signal=57%	
GOBP_T_CELL_TOLERANCE_INDUCTION	GOBP_T_CELL_TOLERANCE_INDUCTION		16	0.22995917	1.1464039	0.29218107	0.54015124	1.0	4969	tags=50%, list=27%, signal=68%	
GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN	GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN		37	0.15800077	1.1460831	0.2749004	0.5400886	1.0	14993	tags=97%, list=82%, signal=526%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		60	0.1243713	1.146044	0.26008064	0.5395687	1.0	4156	tags=35%, list=23%, signal=45%	
GOBP_ARTERY_MORPHOGENESIS	GOBP_ARTERY_MORPHOGENESIS		75	0.11208563	1.1449575	0.2683438	0.5409124	1.0	8245	tags=56%, list=45%, signal=101%	
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT		31	0.17259818	1.1434314	0.28761905	0.54315114	1.0	8102	tags=61%, list=44%, signal=109%	
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		16	0.23498979	1.140923	0.3001988	0.5471897	1.0	6026	tags=56%, list=33%, signal=84%	
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT		54	0.12970439	1.1405367	0.29208925	0.5473069	1.0	10903	tags=72%, list=59%, signal=177%	
GOBP_CELLULAR_RESPONSE_TO_HEAT	GOBP_CELLULAR_RESPONSE_TO_HEAT		62	0.119766116	1.1396079	0.28820115	0.5484779	1.0	12042	tags=77%, list=65%, signal=224%	
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		255	0.06329091	1.1394516	0.2752475	0.54814243	1.0	10030	tags=61%, list=55%, signal=132%	
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS		102	0.096836865	1.13721	0.29124236	0.5516486	1.0	14275	tags=87%, list=78%, signal=388%	
GOBP_NEURON_PROJECTION_ORGANIZATION	GOBP_NEURON_PROJECTION_ORGANIZATION		94	0.099801846	1.1357615	0.2917505	0.55375254	1.0	12064	tags=76%, list=66%, signal=218%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		163	0.07678471	1.1352158	0.3164794	0.5541876	1.0	6723	tags=44%, list=37%, signal=69%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS		32	0.1656919	1.1351033	0.27216494	0.55379164	1.0	7302	tags=56%, list=40%, signal=93%	
GOBP_REGULATION_OF_COAGULATION	GOBP_REGULATION_OF_COAGULATION		75	0.108584136	1.1326447	0.28247422	0.55781084	1.0	5857	tags=43%, list=32%, signal=62%	
GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT		44	0.14364871	1.1320968	0.28985506	0.55817604	1.0	6141	tags=48%, list=33%, signal=71%	
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		160	0.07935523	1.1317167	0.28239846	0.5582991	1.0	7288	tags=48%, list=40%, signal=78%	
GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION	GOBP_3_UTR_MEDIATED_MRNA_STABILIZATION		25	0.19069803	1.1313008	0.28370222	0.55842096	1.0	14152	tags=96%, list=77%, signal=416%	
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE		22	0.20335893	1.1312636	0.30392158	0.5578939	1.0	5459	tags=50%, list=30%, signal=71%	
GOBP_ASSOCIATIVE_LEARNING	GOBP_ASSOCIATIVE_LEARNING		92	0.10116438	1.1308948	0.30252102	0.5579772	1.0	7943	tags=53%, list=43%, signal=93%	
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION		16	0.22907482	1.1301981	0.3253493	0.5585964	1.0	9583	tags=75%, list=52%, signal=156%	
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR		118	0.08801214	1.1300719	0.276	0.5582144	1.0	3534	tags=28%, list=19%, signal=34%	
GOBP_NEUROTRANSMITTER_TRANSPORT	GOBP_NEUROTRANSMITTER_TRANSPORT		214	0.06677175	1.1291528	0.29783037	0.5592951	1.0	9098	tags=56%, list=49%, signal=110%	
GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION	GOBP_SEX_CHROMOSOME_DOSAGE_COMPENSATION		22	0.20164905	1.1274743	0.28968254	0.5617734	1.0	13014	tags=91%, list=71%, signal=311%	
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT	GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT		34	0.16476166	1.1274726	0.30859375	0.561172	1.0	12120	tags=82%, list=66%, signal=241%	
GOBP_AMYLOID_FIBRIL_FORMATION	GOBP_AMYLOID_FIBRIL_FORMATION		43	0.14415868	1.1261095	0.3	0.5629917	1.0	11468	tags=77%, list=62%, signal=203%	
GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS	GOBP_REGULATION_OF_MICROTUBULE_BASED_PROCESS		274	0.058851257	1.124799	0.28225806	0.5648768	1.0	12424	tags=73%, list=68%, signal=223%	
